recording,monkey,day,method,permutation,macro_f1
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,57,0.1326208720257187
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,57,0.1487617611147023
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,57,0.1557697822192024
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,57,0.1539774599298408
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,58,0.134844086263085
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,58,0.1360516427677406
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,58,0.1606528643764953
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,58,0.1891398552126234
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,58,0.2002317851366003
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,59,0.1798343021284742
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,59,0.1284827394475748
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,59,0.2083759957048558
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,59,0.2025911275954417
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,59,0.1158182503770739
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,60,0.0974496466382052
