recording,monkey,day,analysis,method,macro_f1,n_trials
monkeyT_session-y070316001-4_lfp-8,T,2007-03-16,short,peak_frequency,0.22765706515706516,126
monkeyT_session-y070316001-4_lfp-8,T,2007-03-16,short,peak_power,0.21521447165015783,126
monkeyT_session-y070316001-4_lfp-8,T,2007-03-16,short,power_frequency,0.2577699448090826,126
monkeyT_session-y070316001-4_lfp-8,T,2007-03-16,short,torus,0.17945088724774752,126
monkeyT_session-y070316001-4_lfp-8,T,2007-03-16,short,torus_all_bands,0.22679336390516514,126
monkeyT_session-y070316001-4_lfp-8,T,2007-03-16,short,torus_pca,0.20813363429543255,126
monkeyT_session-y070316001-4_lfp-8,T,2007-03-16,short,torus_power_frequency,0.21740918993090352,126
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_long,all_bands,0.1382820517547579,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_long,peak_frequency,0.1747430853118459,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_long,peak_power,0.09355968592469294,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_long,power_frequency,0.17328774732425847,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_long,torus,0.15202739184625036,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_long,torus_all_bands,0.10209235209235208,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_long,torus_pca,0.13363843854039933,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_long,torus_power_frequency,0.14855347659943674,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_short,all_bands,0.26146603568963817,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_short,peak_frequency,0.2295998617232737,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_short,peak_power,0.15563539656281591,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_short,power_frequency,0.29439732018362913,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_short,torus,0.18033189033189032,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_short,torus_all_bands,0.17059966713172514,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_short,torus_pca,0.14770790020790023,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,matched_short,torus_power_frequency,0.2567574422573253,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,short,all_bands,0.26146603568963817,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,short,peak_frequency,0.2295998617232737,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,short,peak_power,0.15563539656281591,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,short,power_frequency,0.29439732018362913,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,short,torus,0.18033189033189032,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,short,torus_all_bands,0.17059966713172514,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,short,torus_pca,0.14770790020790023,132
monkeyT_session-y070316006-8_lfp-7,T,2007-03-16,short,torus_power_frequency,0.2567574422573253,132
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_long,all_bands,0.1206756206756207,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_long,peak_frequency,0.19303765994275227,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_long,peak_power,0.19827590136127982,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_long,power_frequency,0.22023553862778178,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_long,torus,0.24074034712332582,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_long,torus_all_bands,0.24308174197188173,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_long,torus_pca,0.202209322745037,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_long,torus_power_frequency,0.2526890772173791,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_short,all_bands,0.19217849334128403,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_short,peak_frequency,0.2199831999329442,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_short,peak_power,0.1501044278988765,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_short,power_frequency,0.28454501790115105,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_short,torus,0.22121635476898635,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_short,torus_all_bands,0.19380452306808893,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_short,torus_pca,0.12625067570888004,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,0.23259815953402707,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,short,all_bands,0.19217849334128403,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,short,peak_frequency,0.2199831999329442,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,short,peak_power,0.1501044278988765,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,short,power_frequency,0.28454501790115105,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,short,torus,0.22121635476898635,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,short,torus_all_bands,0.19380452306808893,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,short,torus_pca,0.12625067570888004,126
monkeyT_session-y070316006-8_lfp-8,T,2007-03-16,short,torus_power_frequency,0.23259815953402707,126
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_long,all_bands,0.18409275460687202,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_long,peak_frequency,0.2098947906884415,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_long,peak_power,0.17931170563434287,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_long,power_frequency,0.28586917773242165,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_long,torus,0.2229786144125816,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_long,torus_all_bands,0.22457085975939006,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_long,torus_pca,0.18879669713003047,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_long,torus_power_frequency,0.2523536708434951,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_short,all_bands,0.21278081859861375,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_short,peak_frequency,0.17534800203973133,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_short,peak_power,0.18527399894684793,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_short,power_frequency,0.21911748345726478,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_short,torus,0.20604473474735926,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_short,torus_all_bands,0.23259895980872836,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_short,torus_pca,0.19863782657640724,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,matched_short,torus_power_frequency,0.19522346320850872,186
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,short,all_bands,0.22596628573771294,198
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,short,peak_frequency,0.17143919031945695,198
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,short,peak_power,0.161540528610915,198
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,short,power_frequency,0.18602086954699307,198
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,short,torus,0.19832415984363597,198
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,short,torus_all_bands,0.2512292415166597,198
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,short,torus_pca,0.18846034380987717,198
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,short,torus_power_frequency,0.21002032171810395,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_long,all_bands,0.13226751666549116,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_long,peak_frequency,0.27779933481152996,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_long,peak_power,0.1834469893293423,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_long,power_frequency,0.36616845818490323,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_long,torus,0.18300283547071916,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_long,torus_all_bands,0.1720042389341342,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_long,torus_pca,0.1649488261362054,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_long,torus_power_frequency,0.26571930445264863,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,all_bands,0.2764365679327316,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,peak_frequency,0.20219319322363818,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,peak_power,0.18678452165613424,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,power_frequency,0.28349551771359516,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus,0.24647960187113804,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_all_bands,0.23879473574162025,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_pca,0.1379603454859053,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,matched_short,torus_power_frequency,0.25945822126638524,186
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,all_bands,0.24433938760758234,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_frequency,0.2098234444065017,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,peak_power,0.22132361031424455,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,power_frequency,0.2728002394747803,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus,0.22572523053514723,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,0.2565624496863886,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,0.1439852215336322,198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,0.2455500159393602,198
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_long,all_bands,0.13510027422605478,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_long,peak_frequency,0.13403092881840903,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_long,peak_power,0.1433603907512826,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_long,power_frequency,0.18370097129915233,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_long,torus,0.1899584942693281,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_long,torus_all_bands,0.15306153873227044,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_long,torus_pca,0.13610466472996272,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_long,torus_power_frequency,0.17847671908726484,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_short,all_bands,0.1940074687828218,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_short,peak_frequency,0.21554053589191488,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_short,peak_power,0.16205566301310984,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_short,power_frequency,0.21322574769352245,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_short,torus,0.25022583559168926,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_short,torus_all_bands,0.28312454053254127,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_short,torus_pca,0.21915485064152665,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,matched_short,torus_power_frequency,0.3012293110952405,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,short,all_bands,0.1940074687828218,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,short,peak_frequency,0.21554053589191488,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,short,peak_power,0.16205566301310984,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,short,power_frequency,0.21322574769352245,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,short,torus,0.25022583559168926,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,short,torus_all_bands,0.28312454053254127,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,short,torus_pca,0.21915485064152665,132
monkeyT_session-y070412010-15_lfp-5,T,2007-04-12,short,torus_power_frequency,0.3012293110952405,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_long,all_bands,0.17484054885930855,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_long,peak_frequency,0.1475875461736872,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_long,peak_power,0.1516212525818188,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_long,power_frequency,0.20341357055642773,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_long,torus,0.20244598064146935,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_long,torus_all_bands,0.2476650838262715,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_long,torus_pca,0.187731993627433,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_long,torus_power_frequency,0.20502657559286633,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_short,all_bands,0.2269432699083862,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_short,peak_frequency,0.21036514354012936,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_short,peak_power,0.1683627317955676,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_short,power_frequency,0.23782365676917638,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_short,torus,0.20075182640183364,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_short,torus_all_bands,0.17449196938327372,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_short,torus_pca,0.13009634868902603,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,matched_short,torus_power_frequency,0.24682219865676916,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,short,all_bands,0.2269432699083862,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,short,peak_frequency,0.21036514354012936,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,short,peak_power,0.1683627317955676,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,short,power_frequency,0.23782365676917638,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,short,torus,0.20075182640183364,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,short,torus_all_bands,0.17449196938327372,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,short,torus_pca,0.13009634868902603,132
monkeyT_session-y070412010-15_lfp-6,T,2007-04-12,short,torus_power_frequency,0.24682219865676916,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_long,all_bands,0.19764782003089912,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_long,peak_frequency,0.18255404607294687,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_long,peak_power,0.11616431616431616,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_long,power_frequency,0.19761388138322553,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_long,torus,0.18284566451995896,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_long,torus_all_bands,0.21363430507008518,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_long,torus_pca,0.13931668430548608,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_long,torus_power_frequency,0.22245404031793994,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_short,all_bands,0.17009981786618855,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_short,peak_frequency,0.2022890754560058,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_short,peak_power,0.16680858879316104,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_short,power_frequency,0.19389034621324644,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_short,torus,0.22539612221263158,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_short,torus_all_bands,0.2534740012908375,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_short,torus_pca,0.18968064099643045,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,matched_short,torus_power_frequency,0.23960276251985055,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,short,all_bands,0.17009981786618855,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,short,peak_frequency,0.2022890754560058,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,short,peak_power,0.16680858879316104,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,short,power_frequency,0.19389034621324644,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,short,torus,0.22539612221263158,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,short,torus_all_bands,0.2534740012908375,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,short,torus_pca,0.18968064099643045,132
monkeyT_session-y070412010-15_lfp-7,T,2007-04-12,short,torus_power_frequency,0.23960276251985055,132
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_long,all_bands,0.17738010485150077,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_long,peak_frequency,0.22258156484605043,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_long,peak_power,0.13165685175913341,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_long,power_frequency,0.21495319196932097,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_long,torus,0.18874458874458874,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_long,torus_all_bands,0.22196062950198892,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_long,torus_pca,0.17605359546149021,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_long,torus_power_frequency,0.23955109274876718,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_short,all_bands,0.22809521085945242,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_short,peak_frequency,0.21775372515291122,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_short,peak_power,0.16784348864994025,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_short,power_frequency,0.24414243789243792,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_short,torus,0.1314483388951474,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_short,torus_all_bands,0.1861268730917668,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_short,torus_pca,0.10381049169496281,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,matched_short,torus_power_frequency,0.15816535934510484,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,short,all_bands,0.22809521085945242,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,short,peak_frequency,0.21775372515291122,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,short,peak_power,0.16784348864994025,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,short,power_frequency,0.24414243789243792,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,short,torus,0.1314483388951474,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,short,torus_all_bands,0.1861268730917668,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,short,torus_pca,0.10381049169496281,126
monkeyT_session-y070412010-15_lfp-8,T,2007-04-12,short,torus_power_frequency,0.15816535934510484,126
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_long,all_bands,0.16926528496295937,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_long,peak_frequency,0.2083518501304559,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_long,peak_power,0.17827727827727824,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_long,power_frequency,0.2019235737266428,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_long,torus,0.19954711281085394,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_long,torus_all_bands,0.16817454413199096,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_long,torus_pca,0.219197147458017,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_long,torus_power_frequency,0.20121439087983714,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_short,all_bands,0.19863328809229172,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_short,peak_frequency,0.14606447059089134,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_short,peak_power,0.1879249632669605,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_short,power_frequency,0.2720029579684311,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_short,torus,0.15606356301119573,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_short,torus_all_bands,0.16222368493927067,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_short,torus_pca,0.09807463491674018,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,matched_short,torus_power_frequency,0.211181907755256,132
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,short,all_bands,0.19541168278102072,144
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,short,peak_frequency,0.1598067848067848,144
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,short,peak_power,0.20926457745958782,144
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,short,power_frequency,0.3177238822400113,144
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,short,torus,0.2148133038376848,144
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,short,torus_all_bands,0.17232287031306318,144
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,short,torus_pca,0.1470321412115508,144
monkeyT_session-y070413002-8_lfp-6,T,2007-04-13,short,torus_power_frequency,0.24868313499218656,144
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_long,all_bands,0.17565956550164089,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_long,peak_frequency,0.273464808121763,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_long,peak_power,0.1711486671759014,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_long,power_frequency,0.21088275549114754,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_long,torus,0.18023267277925661,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_long,torus_all_bands,0.1595707002683747,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_long,torus_pca,0.15735324622542668,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_long,torus_power_frequency,0.18174461703873468,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_short,all_bands,0.22939739082949065,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_short,peak_frequency,0.17348207348207348,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_short,peak_power,0.14924180198633005,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_short,power_frequency,0.30019278287332146,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_short,torus,0.1379429553897639,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_short,torus_all_bands,0.13824476650563608,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_short,torus_pca,0.0863095238095238,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,matched_short,torus_power_frequency,0.17403653653653653,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,short,all_bands,0.22939739082949065,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,short,peak_frequency,0.17348207348207348,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,short,peak_power,0.14924180198633005,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,short,power_frequency,0.30019278287332146,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,short,torus,0.1379429553897639,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,short,torus_all_bands,0.13824476650563608,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,short,torus_pca,0.0863095238095238,126
monkeyT_session-y070413009-13_lfp-5,T,2007-04-13,short,torus_power_frequency,0.17403653653653653,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_long,all_bands,0.11002767288481576,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_long,peak_frequency,0.21964927908704537,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_long,peak_power,0.08327477675303761,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_long,power_frequency,0.20106048289497078,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_long,torus,0.20423387528650683,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_long,torus_all_bands,0.20222264437689966,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_long,torus_pca,0.19961727147015765,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_long,torus_power_frequency,0.1764609421586166,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_short,all_bands,0.19895593821362645,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_short,peak_frequency,0.23025107585169383,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_short,peak_power,0.18811719121409762,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_short,power_frequency,0.23450270060177184,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_short,torus,0.2070621629832156,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_short,torus_all_bands,0.19200561076193026,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_short,torus_pca,0.20110263372908366,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,matched_short,torus_power_frequency,0.2577002149940247,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,short,all_bands,0.19895593821362645,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,short,peak_frequency,0.23025107585169383,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,short,peak_power,0.18811719121409762,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,short,power_frequency,0.23450270060177184,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,short,torus,0.2070621629832156,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,short,torus_all_bands,0.19200561076193026,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,short,torus_pca,0.20110263372908366,126
monkeyT_session-y070413009-13_lfp-6,T,2007-04-13,short,torus_power_frequency,0.2577002149940247,126
monkeyT_session-y070413009-13_lfp-7,T,2007-04-13,matched_long,all_bands,0.14576719576719577,126
monkeyT_session-y070413009-13_lfp-7,T,2007-04-13,matched_long,peak_frequency,0.18950795456895667,126
