recording,monkey,day,analysis,method,direction,f1
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_pca,4,0.07692307692307693
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_pca,5,0.17543859649122806
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_pca,6,0.0
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_power_frequency,1,0.2571428571428571
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_power_frequency,2,0.07692307692307693
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_power_frequency,3,0.27692307692307694
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_power_frequency,4,0.07692307692307693
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_power_frequency,5,0.18181818181818182
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_power_frequency,6,0.23880597014925373
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,all_bands,1,0.07272727272727272
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,all_bands,2,0.3333333333333333
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,all_bands,3,0.31746031746031744
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,all_bands,4,0.36619718309859156
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,all_bands,5,0.1509433962264151
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,all_bands,6,0.1875
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_frequency,1,0.1917808219178082
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_frequency,2,0.0
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_frequency,3,0.225
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_frequency,4,0.07142857142857142
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_frequency,5,0.1016949152542373
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_frequency,6,0.17543859649122806
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_power,1,0.1791044776119403
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_power,2,0.17777777777777778
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_power,3,0.08888888888888889
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_power,4,0.39080459770114945
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_power,5,0.20588235294117646
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,peak_power,6,0.1
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,power_frequency,1,0.2
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,power_frequency,2,0.16666666666666666
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,power_frequency,3,0.2545454545454545
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,power_frequency,4,0.3333333333333333
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,power_frequency,5,0.27692307692307694
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,power_frequency,6,0.21428571428571427
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus,1,0.25
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus,2,0.14285714285714285
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus,3,0.18181818181818182
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus,4,0.25
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus,5,0.30434782608695654
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus,6,0.12244897959183673
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_all_bands,1,0.18181818181818182
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_all_bands,2,0.2711864406779661
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_all_bands,3,0.2
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_all_bands,4,0.3283582089552239
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_all_bands,5,0.18421052631578946
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_all_bands,6,0.18181818181818182
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_pca,1,0.25806451612903225
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_pca,2,0.375
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_pca,3,0.17857142857142858
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_pca,4,0.07547169811320754
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_pca,5,0.3617021276595745
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_pca,6,0.18604651162790697
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_power_frequency,1,0.21212121212121213
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_power_frequency,2,0.25925925925925924
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_power_frequency,3,0.1509433962264151
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_power_frequency,4,0.36923076923076925
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_power_frequency,5,0.32558139534883723
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_short,torus_power_frequency,6,0.16666666666666666
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,all_bands,1,0.07272727272727272
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,all_bands,2,0.3333333333333333
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,all_bands,3,0.31746031746031744
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,all_bands,4,0.36619718309859156
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,all_bands,5,0.1509433962264151
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,all_bands,6,0.1875
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_frequency,1,0.1917808219178082
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_frequency,2,0.0
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_frequency,3,0.225
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_frequency,4,0.07142857142857142
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_frequency,5,0.1016949152542373
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_frequency,6,0.17543859649122806
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_power,1,0.1791044776119403
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_power,2,0.17777777777777778
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_power,3,0.08888888888888889
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_power,4,0.39080459770114945
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_power,5,0.20588235294117646
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,peak_power,6,0.1
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,power_frequency,1,0.2
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,power_frequency,2,0.16666666666666666
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,power_frequency,3,0.2545454545454545
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,power_frequency,4,0.3333333333333333
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,power_frequency,5,0.27692307692307694
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,power_frequency,6,0.21428571428571427
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus,1,0.25
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus,2,0.14285714285714285
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus,3,0.18181818181818182
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus,4,0.25
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus,5,0.30434782608695654
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus,6,0.12244897959183673
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_all_bands,1,0.18181818181818182
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_all_bands,2,0.2711864406779661
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_all_bands,3,0.2
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_all_bands,4,0.3283582089552239
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_all_bands,5,0.18421052631578946
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_all_bands,6,0.18181818181818182
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_pca,1,0.25806451612903225
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_pca,2,0.375
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_pca,3,0.17857142857142858
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_pca,4,0.07547169811320754
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_pca,5,0.3617021276595745
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_pca,6,0.18604651162790697
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_power_frequency,1,0.21212121212121213
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_power_frequency,2,0.25925925925925924
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_power_frequency,3,0.1509433962264151
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_power_frequency,4,0.36923076923076925
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_power_frequency,5,0.32558139534883723
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,short,torus_power_frequency,6,0.16666666666666666
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,all_bands,1,0.11538461538461539
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,all_bands,2,0.4444444444444444
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,all_bands,3,0.038461538461538464
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,all_bands,4,0.26229508196721313
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,all_bands,5,0.1724137931034483
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,all_bands,6,0.3235294117647059
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_frequency,1,0.04081632653061224
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_frequency,2,0.10256410256410256
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_frequency,3,0.22448979591836735
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_frequency,4,0.22857142857142856
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_frequency,5,0.07692307692307693
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_frequency,6,0.125
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_power,1,0.24489795918367346
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_power,2,0.3595505617977528
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_power,3,0.2153846153846154
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_power,4,0.05405405405405406
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_power,5,0.046511627906976744
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,peak_power,6,0.05
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,power_frequency,1,0.2191780821917808
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,power_frequency,2,0.32432432432432434
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,power_frequency,3,0.27848101265822783
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,power_frequency,4,0.12244897959183673
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,power_frequency,5,0.046511627906976744
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,power_frequency,6,0.1111111111111111
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus,1,0.04081632653061224
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus,2,0.13559322033898305
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus,3,0.20454545454545456
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus,4,0.18181818181818182
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus,5,0.046511627906976744
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus,6,0.208955223880597
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_all_bands,1,0.03225806451612903
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_all_bands,2,0.2727272727272727
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_all_bands,3,0.11940298507462686
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_all_bands,4,0.21212121212121213
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_all_bands,5,0.038461538461538464
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_all_bands,6,0.13559322033898305
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_pca,1,0.1
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_pca,2,0.1724137931034483
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_pca,3,0.21176470588235294
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_pca,4,0.17721518987341772
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_pca,5,0.0
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_pca,6,0.09230769230769231
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_power_frequency,1,0.13559322033898305
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_power_frequency,2,0.15384615384615385
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_power_frequency,3,0.24390243902439024
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_power_frequency,4,0.06349206349206349
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_power_frequency,5,0.045454545454545456
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_long,torus_power_frequency,6,0.06779661016949153
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,all_bands,1,0.2571428571428571
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,all_bands,2,0.2777777777777778
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,all_bands,3,0.16393442622950818
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,all_bands,4,0.14925373134328357
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,all_bands,5,0.12244897959183673
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,all_bands,6,0.1509433962264151
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_frequency,1,0.19230769230769232
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_frequency,2,0.21052631578947367
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_frequency,3,0.16326530612244897
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_frequency,4,0.2765957446808511
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_frequency,5,0.12698412698412698
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_frequency,6,0.05263157894736842
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_power,1,0.12244897959183673
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_power,2,0.36619718309859156
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_power,3,0.3333333333333333
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_power,4,0.35
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_power,5,0.0
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,peak_power,6,0.07272727272727272
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,power_frequency,1,0.14035087719298245
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,power_frequency,2,0.2898550724637681
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,power_frequency,3,0.15625
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,power_frequency,4,0.36363636363636365
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,power_frequency,5,0.03636363636363636
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,power_frequency,6,0.04
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus,1,0.26666666666666666
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus,2,0.2
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus,3,0.20689655172413793
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus,4,0.19230769230769232
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus,5,0.2597402597402597
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus,6,0.32727272727272727
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_all_bands,1,0.2711864406779661
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_all_bands,2,0.2028985507246377
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_all_bands,3,0.2727272727272727
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_all_bands,4,0.15384615384615385
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_all_bands,5,0.2191780821917808
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_all_bands,6,0.3018867924528302
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_pca,1,0.2857142857142857
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_pca,2,0.2702702702702703
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_pca,3,0.1111111111111111
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_pca,4,0.044444444444444446
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_pca,5,0.2465753424657534
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_pca,6,0.15873015873015872
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_power_frequency,1,0.19672131147540983
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_power_frequency,2,0.2028985507246377
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_power_frequency,3,0.24615384615384617
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_power_frequency,4,0.3
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_power_frequency,5,0.17647058823529413
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,matched_short,torus_power_frequency,6,0.16326530612244897
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,short,all_bands,1,0.2571428571428571
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,short,all_bands,2,0.2777777777777778
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,short,all_bands,3,0.16393442622950818
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,short,all_bands,4,0.14925373134328357
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,short,all_bands,5,0.12244897959183673
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,short,all_bands,6,0.1509433962264151
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,short,peak_frequency,1,0.19230769230769232
monkeyM_session-o081031013-23_lfp-3,M,2008-10-31,short,peak_frequency,2,0.21052631578947367
