recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyT_session-y070316009-12_lfp-8,0,1,9,6,0.9748265138597,0.0,0.9748265138597,0.0
monkeyT_session-y070316009-12_lfp-8,0,1,9,7,0.9781124755459548,0.1371317110303935,0.9876786526946706,22.16907945724093
monkeyT_session-y070316009-12_lfp-8,0,1,9,8,0.9781124755459548,-0.1371317110303935,0.9876786526946706,-22.16907945724093
monkeyT_session-y070316009-12_lfp-8,0,2,9,0,0.7637880758866147,0.5221967921804544,0.9252360318481624,95.44487414830064
monkeyT_session-y070316009-12_lfp-8,0,2,9,1,0.7637880758866147,-0.5221967921804544,0.9252360318481624,-95.44487414830064
monkeyT_session-y070316009-12_lfp-8,0,2,9,2,0.9097851379133232,0.3232962806911832,0.9655203168637712,54.34139036545088
monkeyT_session-y070316009-12_lfp-8,0,2,9,3,0.9097851379133232,-0.3232962806911832,0.9655203168637712,-54.34139036545088
monkeyT_session-y070316009-12_lfp-8,0,2,9,4,0.9279645530264222,0.2763024467024872,0.9682258278559338,46.05821329284191
monkeyT_session-y070316009-12_lfp-8,0,2,9,5,0.9279645530264222,-0.2763024467024872,0.9682258278559338,-46.05821329284191
monkeyT_session-y070316009-12_lfp-8,0,2,9,6,0.979004422878911,0.0,0.979004422878911,0.0
monkeyT_session-y070316009-12_lfp-8,0,2,9,7,0.9782852491800148,0.1383677027516964,0.988022089797584,22.362385967386675
monkeyT_session-y070316009-12_lfp-8,0,2,9,8,0.9782852491800148,-0.1383677027516964,0.988022089797584,-22.362385967386675
monkeyT_session-y070316009-12_lfp-8,0,0,10,0,0.7647248570601504,0.5123530924428965,0.9204943228187052,93.94843232177644
monkeyT_session-y070316009-12_lfp-8,0,0,10,1,0.7647248570601504,-0.5123530924428965,0.9204943228187052,-93.94843232177644
monkeyT_session-y070316009-12_lfp-8,0,0,10,2,0.9069542724135956,0.3213455739838228,0.962200098819506,54.19414311793702
monkeyT_session-y070316009-12_lfp-8,0,0,10,3,0.9069542724135956,-0.3213455739838228,0.962200098819506,-54.19414311793702
monkeyT_session-y070316009-12_lfp-8,0,0,10,4,0.925208902046001,0.2757266436558332,0.965420475464902,46.09687521649885
monkeyT_session-y070316009-12_lfp-8,0,0,10,5,0.925208902046001,-0.2757266436558332,0.965420475464902,-46.09687521649885
monkeyT_session-y070316009-12_lfp-8,0,0,10,6,0.9767666805639972,0.1368896891523764,0.9863122909384452,22.160555533170413
monkeyT_session-y070316009-12_lfp-8,0,0,10,7,0.9767666805639972,-0.1368896891523764,0.9863122909384452,-22.160555533170413
monkeyT_session-y070316009-12_lfp-8,0,0,10,8,0.976664800566072,0.0,0.976664800566072,0.0
monkeyT_session-y070316009-12_lfp-8,0,0,10,9,0.0382544998419108,0.0,0.0382544998419108,0.0
monkeyT_session-y070316009-12_lfp-8,0,1,10,0,0.7649141238630712,0.5157145073229362,0.9225264602972364,94.41203701995624
monkeyT_session-y070316009-12_lfp-8,0,1,10,1,0.7649141238630712,-0.5157145073229362,0.9225264602972364,-94.41203701995624
monkeyT_session-y070316009-12_lfp-8,0,1,10,2,0.9099727423015626,0.3178244893128523,0.9638790368810816,53.47967078127409
monkeyT_session-y070316009-12_lfp-8,0,1,10,3,0.9099727423015626,-0.3178244893128523,0.9638790368810816,-53.47967078127409
monkeyT_session-y070316009-12_lfp-8,0,1,10,4,0.9244414259912485,0.2755702428806947,0.964640300241524,46.10831006986194
monkeyT_session-y070316009-12_lfp-8,0,1,10,5,0.9244414259912485,-0.2755702428806947,0.964640300241524,-46.10831006986194
monkeyT_session-y070316009-12_lfp-8,0,1,10,6,0.9777504830494136,0.1371826377565575,0.9873272422075716,22.18531100730966
monkeyT_session-y070316009-12_lfp-8,0,1,10,7,0.9777504830494136,-0.1371826377565575,0.9873272422075716,-22.18531100730966
monkeyT_session-y070316009-12_lfp-8,0,1,10,8,0.9739328569655402,0.0,0.9739328569655402,0.0
monkeyT_session-y070316009-12_lfp-8,0,1,10,9,0.0188506756423386,0.0,0.0188506756423386,0.0
monkeyT_session-y070316009-12_lfp-8,0,2,10,0,0.7570683772277613,0.5144175027499952,0.915302078514966,94.98768440425908
monkeyT_session-y070316009-12_lfp-8,0,2,10,1,0.7570683772277613,-0.5144175027499952,0.915302078514966,-94.98768440425908
monkeyT_session-y070316009-12_lfp-8,0,2,10,2,0.9050828403707784,0.3164711162416663,0.958816413787792,53.53522586260297
monkeyT_session-y070316009-12_lfp-8,0,2,10,3,0.9050828403707784,-0.3164711162416663,0.958816413787792,-53.53522586260297
monkeyT_session-y070316009-12_lfp-8,0,2,10,4,0.9231108199557294,0.2817243169065848,0.965143604162521,47.143533879270926
monkeyT_session-y070316009-12_lfp-8,0,2,10,5,0.9231108199557294,-0.2817243169065848,0.965143604162521,-47.143533879270926
monkeyT_session-y070316009-12_lfp-8,0,2,10,6,0.9760449729761184,0.0,0.9760449729761184,0.0
monkeyT_session-y070316009-12_lfp-8,0,2,10,7,0.9768875613113904,0.1386562858499422,0.9866787081165868,22.440050250978015
monkeyT_session-y070316009-12_lfp-8,0,2,10,8,0.9768875613113904,-0.1386562858499422,0.9866787081165868,-22.440050250978015
