row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
95,75,51,3,4,short,4.55131999060241,1.5748944086645649,0.008906612972620593,0.008989798324643944,0.8906882591093117,-0.43093630500599456,0.7919847393739483,-0.432497483954022,0.5608624000944322,0.6105387805876014,0.5591741817706875,0.706913905074793,-0.0016031211382455668,-0.7072977879327226
96,81,432,3,1,short,3.383625036767784,1.2739263971327104,0.008970430305674926,0.010980463699603284,0.888663967611336,-0.44334446964735563,0.7793499763836753,-0.4427858348500656,0.5514762087970604,0.6265888705529369,0.5506908192715909,0.7066255531495631,-4.012430252425814e-05,-0.7075876808043752
97,70,144,3,2,short,3.4262229297124076,1.1418478215676457,0.007469486750497281,0.008207910986445108,0.8927125506072875,-0.42554427123108163,0.7960551731718131,-0.4303582629493739,0.5630860884893815,0.6052172568038476,0.5627131853942593,0.7084109895901787,-0.002869378542527057,-0.7057943301661211
98,73,216,3,1,short,2.887669071911387,1.1390123988038852,0.006585016100738757,0.011479607133243615,0.8805668016194332,-0.4397465808464769,0.7844222100380055,-0.4373839743668304,0.5523112316794735,0.6202180049021355,0.5570295591401928,0.7082197737952083,0.0033797624629128276,-0.705983944017963
99,114,312,4,2,short,3.8997679209836313,1.3288668123138678,0.006147053191050963,0.01045149590451858,0.8704453441295547,-0.4306390412738035,0.7933712612121494,-0.43024650842676565,0.560171915310362,0.6087373608222029,0.5618240390342333,0.7076421704705704,0.0009313548532610405,-0.7065703723974261
100,101,400,4,2,short,4.250989698351498,1.6093895137749097,0.013145595514120692,0.008796713063567756,0.9089068825910931,-0.43154821460156995,0.7912989813137684,-0.43314207905257807,0.5594069127570617,0.6114289080415759,0.5596593574404876,0.7076934678473518,-0.0007826767394735756,-0.7065191738256726
101,106,333,4,2,short,3.392998060113353,1.2270318188278015,0.007895539317272137,0.012204022496103535,0.8623481781376519,-0.4380207199564393,0.7859320550858585,-0.43640423196545847,0.5561463949035652,0.6183126328816966,0.5553293396307024,0.7062853788127079,0.0005411168297253521,-0.7079270236881527
102,109,459,4,4,short,3.744871751938514,1.2835529428397678,0.007048383918096335,0.00807194133610393,0.8987854251012146,-0.4328111293308473,0.78919812702845,-0.43570729007229503,0.5611763405205582,0.6141233849364401,0.5549176361534777,0.7055179949280608,-0.0043340937917089595,-0.7086787526543276
103,121,606,4,1,short,3.230595323705892,1.1832041264738773,0.009268677903833364,0.008659525893646096,0.8927125506072875,-0.43098477563823245,0.7915142983182257,-0.43330963377920534,0.5602797611435167,0.6111479562976401,0.5590928051461417,0.7073462464882571,-0.0018141309281379803,-0.7068649068301165
104,125,86,4,0,short,4.561988877382166,1.2525213314503079,0.006705005948857693,0.008942798850310475,0.888663967611336,-0.4211872353100209,0.801380390330867,-0.42472436097432464,0.5698643727781736,0.5981364869879501,0.5634601490539084,0.7055890513960942,-0.0047130591828561386,-0.7086055867851304
105,110,242,4,0,short,4.014899553189594,1.3110078402267138,0.00869749760783061,0.00792466479932349,0.9190283400809717,-0.4332243953918103,0.7910786420239324,-0.4318694309290382,0.5596226897917368,0.611714218029075,0.559131612888539,0.7064977482679347,0.0005455223627499894,-0.7077150797444476
106,115,248,4,1,short,4.031594431074743,1.518104613180496,0.008865032553294502,0.009027681041969039,0.9230769230769231,-0.43249181167107714,0.7909030995335211,-0.4329239193966288,0.5593458266034552,0.6119413235440375,0.5591601405683965,0.7071655245405893,-0.00032200534263499003,-0.7070479596277698
107,103,89,4,4,short,3.5804159951950036,1.3688537627163595,0.009185336565819904,0.010131824153644558,0.8927125506072875,-0.43022012933496884,0.7930202278553271,-0.4313114402926126,0.5614365283949296,0.6091941155519947,0.5600638839995596,0.7068943802993853,-0.0012032410847658548,-0.707318094856932
108,133,691,4,4,short,5.028933889290265,1.3707300268193046,0.010636588470162219,0.007688199538755938,0.9068825910931174,-0.42460698912717215,0.8013981064349949,-0.42127185971384573,0.5669605018542863,0.5981290472889118,0.5663898234664838,0.7058786681303618,0.0016485726139237877,-0.7083308464883082
109,102,94,4,3,short,3.6389072641817664,1.171668483883855,0.006889462550454474,0.011315005620523946,0.8663967611336032,-0.42579456366332474,0.7974136880357087,-0.4275867159864166,0.5639451842014606,0.6034320438078138,0.5637690996515378,0.7075767228864582,-0.0010856515160653502,-0.70663569297768
110,119,17,4,0,short,3.9055577623408584,1.517812526349492,0.009002152568988562,0.008251624985806933,0.888663967611336,-0.4351960165085373,0.7877781861948706,-0.4359013151742269,0.556850183420858,0.6159589912314413,0.557236390004549,0.7074760069707365,-0.00022467012458404767,-0.7067373267941048
111,105,109,4,4,short,4.484342052569348,1.5326821246610927,0.008158686380444964,0.008955880264172543,0.902834008097166,-0.42859164896831703,0.7954286385864471,-0.42848859885781143,0.5619208867860782,0.6060470417610508,0.5629848134419139,0.7074984914670606,0.0005138960892846767,-0.7067146669502785
112,127,695,4,3,short,3.31136927096114,1.061751021638547,0.005440110772169127,0.012389954222130153,0.8603238866396761,-0.43015446878254215,0.7949465227983323,-0.4278167351533239,0.5610897790080616,0.6066755476499831,0.5631367860265192,0.7072095820045805,0.0021922076620165543,-0.7070005667228796
113,134,116,4,2,short,3.3771648115247754,1.2499375825244277,0.006301697368859427,0.010778236306605328,0.8765182186234818,-0.4356513950581866,0.7880680892805466,-0.43492131316085714,0.5571275492433471,0.6155878690091056,0.5573692397351421,0.7069771961371583,0.0005120415381289212,-0.7072361571324712
114,116,361,4,1,short,4.014403932263308,1.2607029519404704,0.007655424782572049,0.008306690658192332,0.9068825910931174,-0.42960712252785677,0.7907656986711934,-0.43603592750872555,0.5594991745477333,0.6121066140393396,0.5588257033545432,0.7088006729354454,-0.003886239101536265,-0.7053981168049045
115,111,283,4,3,short,4.4484506630728475,1.4655677297002574,0.00764568918521277,0.007901703010869395,0.8906882591093117,-0.43207572865721905,0.7916531149529141,-0.4319674875389134,0.5598188464924965,0.6109708214746638,0.5597477239063909,0.7070455599302946,2.9865074777396527e-05,-0.7071679965120972
116,123,511,4,2,short,4.480659414861992,1.4420171201197796,0.009018198411955553,0.009090694350847387,0.9149797570850202,-0.4383393262957795,0.7905407991895733,-0.4276726316229189,0.5584261538550649,0.6123751674204279,0.5596042217652063,0.7042860680953453,0.006472954774573908,-0.7098867762842782
117,120,206,4,4,short,5.758215452789354,2.0465845923372914,0.009673069540172892,0.007172753905514452,0.9210526315789473,-0.43499660579635296,0.7883019395171071,-0.4351528525693235,0.5572356923454225,0.615288588847695,0.5575915490842107,0.7072950841918597,6.773019480965647e-05,-0.7069184247780296
118,117,520,4,2,short,4.522581738112112,1.4181649629632378,0.008027343926850448,0.009981752371999964,0.888663967611336,-0.42801055977970814,0.7955821118218709,-0.4287844027784977,0.5625623892593608,0.6058456183194769,0.5625607922295068,0.7073404547372224,-0.0004360185119524629,-0.7068728959155224
119,124,119,4,0,short,4.78600351339852,1.5733430410568694,0.014609648596625134,0.008763208308592483,0.9068825910931174,-0.42754114406470556,0.7960236327632763,-0.4284331292211181,0.5638917239584514,0.6052639832902795,0.561855527856361,0.7065654207382416,-0.0013735406586226628,-0.7076463944676401
120,112,85,4,0,short,4.776232395642039,1.3259245394462882,0.008972471607829536,0.0081290712069014,0.9251012145748988,-0.4171370777307131,0.7991026735227132,-0.43293368493469403,0.570273006266642,0.6010470151558763,0.5599385536787214,0.70766189434354,-0.013319262031499302,-0.7064256794263986
121,132,199,4,3,short,3.881717667670232,1.0524066838337198,0.006305787608551134,0.011894866540803798,0.9089068825910931,-0.4198153489600235,0.8027273597220363,-0.42353731681076495,0.5693767457970407,0.5963353494462762,0.5658571130120748,0.7067992601320023,-0.0035967978086479946,-0.7074050246657695
122,107,536,4,0,short,3.728864693443359,1.422932694698654,0.009562464991880418,0.00930990336470094,0.8906882591093117,-0.43690380147733193,0.7858477111414996,-0.4376739004650864,0.5566311958189416,0.6184187769225286,0.5547250924474385,0.7065952024291076,-0.001261444929471195,-0.707616865726686
123,118,339,4,1,short,3.80505637442287,1.2494938102746194,0.008312989706142804,0.010231766186888168,0.9008097165991903,-0.4299175865544131,0.7888000630300763,-0.4392781912808515,0.559705070076358,0.6146112374087086,0.5558626281571333,0.7084497888361941,-0.0068911112807568675,-0.7057275744104579
124,104,701,4,0,short,3.767563026906073,1.255785732382655,0.008751557877890915,0.011220890121447018,0.9109311740890689,-0.43007192123435795,0.7928258207659249,-0.43181635042298466,0.5613829618837312,0.6094460794037556,0.559843412398539,0.7070270947229942,-0.0016414098296396729,-0.7071845537773953
125,131,704,4,4,short,4.011820497292743,1.0737799056215012,0.006174470372927627,0.009321057017484338,0.8846153846153846,-0.4246870827817632,0.7986578197570343,-0.42636436138502043,0.5648699741461785,0.6017844815479443,0.5646037106468286,0.7075046247385324,-0.001060522990048024,-0.7067079179297315
126,108,592,4,3,short,3.846071511088664,1.2614246195027268,0.008002424931656002,0.014276031402932694,0.8906882591093117,-0.4268020839925808,0.7954881320913748,-0.4301611474800641,0.5636079006161554,0.6059625074389454,0.5613871871902277,0.7072383724478188,-0.002840999838353092,-0.7069694570893983
127,122,440,4,1,short,3.0908569917067177,1.1787983620285536,0.006340964808842036,0.010143023899289743,0.854251012145749,-0.4355092021225627,0.7883784247313989,-0.4345010866322511,0.5564762291364167,0.6151889383266737,0.5584592881908352,0.7075775160875897,0.001424632773134371,-0.7066342966123131
128,130,388,4,3,short,2.9716342316163447,1.1105558177771349,0.005153756026261655,0.00988493039830119,0.8805668016194332,-0.4340675176427327,0.7901314048256692,-0.4327559973422557,0.5586361360445118,0.6129369719808586,0.5587789687203645,0.706760962159579,0.0007946616580480348,-0.7074519848584183
129,126,121,4,1,short,4.104633802715354,1.472112368998294,0.010763326153513542,0.00941253385679478,0.8987854251012146,-0.43524538061207685,0.7887798589503932,-0.43403662606978954,0.5579171442266339,0.6146755671370764,0.5575862331000567,0.7066044995850549,0.000530357343068083,-0.7076085075006113
130,129,291,4,1,short,3.6237615427211742,1.1905286163792395,0.00594917092093871,0.009358429266390526,0.8805668016194332,-0.43530216411901496,0.7885966871892346,-0.4343124346222044,0.5569386775886243,0.6149097095417395,0.5583057930177046,0.7073410318362258,0.0011463269420032562,-0.7068715234152564
131,128,573,4,4,short,3.5569937607518196,1.1332771238839283,0.004861094494756817,0.0109565839395972,0.8582995951417004,-0.4282943290081158,0.794059766087607,-0.4313154942966724,0.5626824438864574,0.6078335860064394,0.5602917089021721,0.7070731469101706,-0.0027238949038806415,-0.7071351676413082
132,164,705,5,2,short,3.701714977070394,1.52909871264833,0.015590726773752556,0.009958427460093185,0.9048582995951417,-0.4340337408810382,0.7897408966468541,-0.43350205067592773,0.5585713706945625,0.613440531305577,0.5582909083908935,0.7068328908711091,0.00017525682381580587,-0.7073805437441973
133,158,45,5,4,short,2.6057419231845667,1.0578640183880152,0.004963998369844673,0.012717406503286312,0.8623481781376519,-0.43389193123572306,0.7914536032338453,-0.4305101461483776,0.5591036629507301,0.6112246920114857,0.5601852103996865,0.7064990347365034,0.0023600431409977474,-0.7077100706594203
134,136,410,5,0,short,2.878743099669464,0.9701321186693663,0.005382771922558156,0.014045423796906773,0.8340080971659919,-0.4339327317144827,0.7905179022799025,-0.43218494943922947,0.557368124203863,0.6124343325348685,0.5605934020785808,0.707844021284544,0.0023737117669892505,-0.7063647832559132
135,169,142,5,3,short,3.4716379992980655,1.2635079951058814,0.007098020855772163,0.008404404266960491,0.8927125506072875,-0.4340721052869924,0.7917000843372628,-0.4298748467543654,0.5606740234092746,0.6109078381402139,0.558959974213634,0.7051425720276534,0.001609272885859686,-0.709063723056683
136,166,706,5,3,short,3.0169155329808754,0.9397512660384856,0.0063673855887722485,0.013251236145163199,0.8663967611336032,-0.4290820178626411,0.7986873558791087,-0.4218852089203438,0.5634891176060476,0.6017241561062686,0.5660459824941404,0.705952290375548,0.005152428266059411,-0.7082406485061989
137,165,328,5,1,short,4.218505777026001,1.4720073425728317,0.008229129965727791,0.008242536408155605,0.8947368421052632,-0.43320785556062896,0.7887285789388992,-0.4361630230150027,0.5584862556142256,0.6147372296191037,0.5569481491218292,0.7074065706300466,-0.0023167402215011346,-0.7068030677240889
138,154,143,5,3,short,3.6075676760503255,1.1640158362417636,0.009078021473835305,0.00972536216306372,0.8825910931174089,-0.4299454133870537,0.7967651777345863,-0.4246318323642361,0.5617132880231194,0.6042727438133618,0.5650952425410493,0.7068416538134207,0.004438764900771719,-0.7073578824049847
139,145,44,5,2,short,3.5414092381024322,1.3342762490314173,0.010415424906007787,0.011402641480561665,0.9008097165991903,-0.4341620336489759,0.7900707320029814,-0.4327719572362086,0.5588172583167482,0.6130153533601036,0.558511815767706,0.7065596934054038,0.0006441871315783221,-0.7076531528070805
140,139,164,5,4,short,3.119508327780789,1.0805581999902865,0.005845280175762096,0.013351761099256404,0.8441295546558705,-0.43305108491526323,0.7879451142318502,-0.4377319440158212,0.5589522449388097,0.615731406096515,0.5553802512011687,0.7071344608570411,-0.0041632324658950615,-0.7070668439149559
141,152,560,5,2,short,4.7371830877959304,1.1773879003482877,0.009197019791373941,0.012435964984444627,0.8562753036437247,-0.4218678378422632,0.7974923181291407,-0.431316044124611,0.569127483278494,0.6032501173671135,0.558733571278522,0.7057771852159727,-0.009762091045119603,-0.7083666186425257
142,155,194,5,0,short,2.958358646874622,1.0746629150402245,0.006623498495193315,0.009590455049275116,0.9048582995951417,-0.42746661153662324,0.7978719270107888,-0.42505609525036586,0.5639782123544136,0.602825046547838,0.5643850983540556,0.706541486404668,0.0015334088455233041,-0.7076699630805273
143,149,243,5,1,short,3.6289711677205387,1.0399575121989442,0.007706967145767172,0.009001958697304163,0.8947368421052632,-0.42500676173286533,0.8010405473000518,-0.42154868528151884,0.5662284700137871,0.5986063248205331,0.5666178497282807,0.706225581685618,0.002123550349778014,-0.7079836991815015
144,141,403,5,1,short,3.4861713578911004,1.1714464532497528,0.007260172818755505,0.0117482667808865,0.8704453441295547,-0.4324170815540163,0.7941004740197717,-0.4271064325690742,0.561373904716029,0.6077785699648023,0.561662308683268,0.7056024423740227,0.0031059705590752995,-0.7086011192925821
145,167,568,5,0,short,3.1261718175198308,1.0309009767217359,0.008484961137008772,0.010329197480558263,0.8785425101214575,-0.42643763027588877,0.7977251835742194,-0.4263630835053175,0.5646702250692047,0.6030209914016551,0.563483114963757,0.7066105606378792,-0.00046413407852702315,-0.7076025015321661
146,138,581,5,2,short,7.23595415651555,1.9594123851280925,0.01352843431736051,0.009152331630149836,0.9210526315789473,-0.43027545214986584,0.8063796274124825,-0.4057276571437229,0.5688929838475861,0.5912036042070528,0.571698409392208,0.7008736035878499,0.015172174092608487,-0.7131241104654118
147,163,63,5,2,short,5.612482162898575,1.3281879997017492,0.00812281750739943,0.009316691944080096,0.9089068825910931,-0.4180656706630448,0.7994440503735474,-0.43140503628886345,0.571240798690038,0.6006092130233365,0.5594215969583728,0.7063321066785979,-0.012561192372761515,-0.7077691512923888
148,143,294,5,3,short,4.29013824491075,1.7548354692136776,0.009498291845224056,0.012401317081860474,0.9129554655870445,-0.45277761154135526,0.7861561318259919,-0.42065540633551735,0.5493242580946076,0.6175698990772142,0.5628945542662216,0.7023071222447586,0.023789832831551838,-0.7114764577258563
149,146,367,5,1,short,2.9703913136939786,1.0936379558642528,0.00781176578871303,0.01190112545886062,0.8643724696356275,-0.4333689650168175,0.7902745622480826,-0.4331944787550434,0.5588280204147328,0.6127528945410421,0.5587889886450211,0.7070378941468437,8.059265461407561e-05,-0.707175656923526
150,151,436,5,4,short,4.2172968785916325,1.366141616588444,0.010400079957835697,0.010125201204571,0.9190283400809717,-0.4275121258134429,0.7983486371389197,-0.4241141778588644,0.5657029334655782,0.6021948429935382,0.5633307750695212,0.705133727282216,0.0009081026470038889,-0.7090737634397932
151,162,241,5,1,short,3.5631189208396044,1.1849714371665803,0.00643502693704439,0.01142345014261589,0.8906882591093117,-0.432322723240413,0.7923896829405144,-0.4303668822521366,0.5603214107723553,0.6100142792973342,0.560287868584919,0.7064962700538984,0.0010813985319814978,-0.7077159394680497
152,150,457,5,0,short,3.4801389032087853,1.26769979296236,0.008891518560343975,0.009267861832817187,0.9068825910931174,-0.4292503725214745,0.7983841866019695,-0.4222875895335867,0.5633135197411336,0.6021277532636858,0.5657915227594713,0.7059900822016063,0.00498591351083158,-0.7082041686543732
153,156,36,5,3,short,3.776472404011125,1.24164459657657,0.006099317975252495,0.01099463557932102,0.8441295546558705,-0.43279806123031095,0.7905712674898282,-0.43322385577759986,0.5586725357044527,0.6123700411179119,0.5593638624283874,0.7075103080838053,6.132514637260944e-05,-0.7067030212149836
154,147,485,5,4,short,2.8129498150638783,1.0592467409373125,0.006976924286875971,0.010793607676268939,0.8724696356275303,-0.43157824904510345,0.7920195367009246,-0.4317930852100521,0.5603723947886624,0.6104956095250432,0.5597123278162321,0.7069108813068179,-0.00040525880445344,-0.7073025107090454
155,159,700,5,4,short,5.263725455834066,1.4003707539046646,0.009506433873875206,0.010286513892584255,0.8987854251012146,-0.4305369763423157,0.7926771384273017,-0.43162584053404474,0.560321841706619,0.6096414941945907,0.5606930374658573,0.7075855748307187,-0.0004503008894644611,-0.7066275196456687
156,168,6,5,4,short,3.8639978740663863,1.3573345343677043,0.01053003127025546,0.01004504404195681,0.8866396761133604,-0.4317341587939848,0.7934650322839181,-0.42897419348153243,0.561061792705875,0.6086138632360218,0.5610693631295464,0.706268561452455,0.0015517794965060339,-0.7079423077372012
157,161,157,5,0,short,4.333821329419456,1.4629758640715045,0.007945445734331973,0.009153060356130427,0.9230769230769231,-0.4312382039981707,0.7940305408382684,-0.428426319953057,0.5614238564195421,0.6078757218818686,0.5615072218499124,0.7062838415647364,0.0016146091428807519,-0.7079269229107439
158,157,476,5,4,short,3.499154291295504,1.2792074451414213,0.007739550083084721,0.00839606619928762,0.9068825910931174,-0.43443689030220045,0.7938831569444799,-0.4254575436684841,0.5601205420081941,0.6080395384964101,0.562630338717634,0.7053577579958986,0.00611986478109644,-0.7088250704440837
159,142,271,5,2,short,4.415694723165707,1.2069774367650545,0.0056103195533283075,0.007338751034654544,0.9089068825910931,-0.4243737003263642,0.800320170826842,-0.42354998127612253,0.5659727829660315,0.5995727248126169,0.5658510021219892,0.7068109870488679,0.0004145219758323049,-0.7074023301902086
160,135,399,5,1,short,4.6916543160958595,1.0397082033728025,0.007142424898892954,0.008800312918998248,0.9048582995951417,-0.4191092886261907,0.8059658925112009,-0.4180506958442621,0.569799893874467,0.5919615724156777,0.5700084014501932,0.7068772772751254,0.0006905735165349813,-0.7073358735284982
161,137,300,5,3,short,3.4535842533693897,1.2425657768625666,0.009454785520479615,0.011816578999532916,0.8906882591093117,-0.43508143845333463,0.7928178034908877,-0.42678340218577066,0.5579920112608848,0.609419445866871,0.5632520344999637,0.7066463452692653,0.006918776423610218,-0.7075330898625097
162,148,446,5,2,short,3.378831808797252,1.2496722910295297,0.013933177013974698,0.0090416280322907,0.9129554655870445,-0.43861047158460464,0.7878811574741474,-0.4322778457352727,0.5543681991811759,0.6157987730081014,0.5598819258543154,0.7073165867933191,0.005928984644476665,-0.7068720486680278
163,144,542,5,3,short,3.404504327820824,1.3050092488617135,0.009309246505577167,0.007250694898969649,0.902834008097166,-0.4336459399223281,0.7889119230069744,-0.43539542547702337,0.5597577360459443,0.6145006239462677,0.5559318844124401,0.7061320526116908,-0.002638353100955587,-0.7080752526160726
164,140,693,5,0,short,3.8696565946231933,1.0119913733629053,0.009054098651847762,0.007932818562270391,0.9190283400809717,-0.42807452853186956,0.800479353402142,-0.4195056647997811,0.5650537528132079,0.5993333737427399,0.5670218369250477,0.7053130187753007,0.005684355287448456,-0.7088732140877085
165,190,258,6,0,short,3.437096099978564,1.237699828298487,0.008108915926791391,0.009936745590545705,0.8866396761133604,-0.43712820995504975,0.787531101806149,-0.43441189181407874,0.5567155940164148,0.6162727083308268,0.5570239638880342,0.7063898891125526,0.0016470138373732846,-0.7078210309852166
166,185,550,6,3,short,3.153410423644047,1.105611290096192,0.006807077229757847,0.012424791377909286,0.8724696356275303,-0.42829227648526136,0.7908843506589969,-0.43711287991292297,0.5619191467174969,0.6119228459418157,0.556594379388392,0.7076811417971747,-0.007237022672741733,-0.7064948881962851
167,171,100,6,3,short,4.098556155159456,1.2798179602980178,0.006916138552730549,0.008704613342947804,0.9190283400809717,-0.4244885866438814,0.799360016543792,-0.42524463989589417,0.5650995072394616,0.6008522824830077,0.5653663250961076,0.7074404474772402,-0.00031398418530018124,-0.7067728876287868
168,178,129,6,4,short,4.024630389619746,1.2483038755794813,0.0071028799374010096,0.007580217772437144,0.917004048582996,-0.43255681413441366,0.7911295898007649,-0.4324448805195408,0.5594045996828901,0.6116485651466043,0.5594216000546688,0.7070792716517095,6.996980567469668e-05,-0.7071342861894865
169,186,186,6,4,short,6.2832088296983635,2.050330663749552,0.01510025612078638,0.007893791426515782,0.9271255060728745,-0.42499119619038705,0.800014692244623,-0.4235079401302947,0.5657619152854811,0.5999798986397361,0.5656302471056125,0.7066087590549444,0.0007832119721540853,-0.7076040193539312
170,187,650,6,1,short,3.8690047362143516,1.6703430057782092,0.00925177876177241,0.007557015969808573,0.888663967611336,-0.43693165615629503,0.7880524198224692,-0.4336635925005326,0.5562643829485792,0.6156023508022148,0.5582147274567587,0.7068667937535005,0.0026700746689435895,-0.7073416477134007
171,176,438,6,3,short,3.741235927590396,1.3506401865597804,0.008768143832423456,0.011755454621996559,0.8987854251012146,-0.4311033720886444,0.7960541980062663,-0.42479123862245555,0.5614450077753035,0.6052062942633376,0.5643623345229798,0.7063493369558643,0.004801585221410831,-0.7078471296553883
172,193,290,6,1,short,3.89671574815247,1.2835688492465769,0.009023313115221305,0.010780186812989218,0.8927125506072875,-0.42691086155417474,0.790466188925736,-0.439215574009273,0.561600058135599,0.6124373077680275,0.5563505358638045,0.7087682914670805,-0.009151405305924648,-0.7053819963620865
173,182,289,6,2,short,3.8814256978322033,1.1764691894006214,0.006470565265703431,0.009818662941788856,0.8744939271255061,-0.42942419264391396,0.7933773304174481,-0.4314478813852329,0.5608421018691584,0.6087293469597324,0.5611637184645514,0.7078495599653271,-0.0009968599003927214,-0.7063625179235034
174,199,67,6,2,short,3.0845659709623368,1.1247580741464835,0.011282116431485469,0.009994257849473108,0.9048582995951417,-0.43303867761841935,0.7918789553556822,-0.4305870687227894,0.5598303950129918,0.6106763109522122,0.5600574721056709,0.7064470486215426,0.001470818340389063,-0.7077643705268875
175,174,458,6,3,short,4.931120968836978,1.5040694117846938,0.0076606011381686505,0.007783623081897055,0.8967611336032388,-0.43072623016659484,0.7931893176760351,-0.4304946236262418,0.5611086174165639,0.6089751230907349,0.5606303763777847,0.7068465421202439,-7.60345341022095e-05,-0.707366920424898
176,180,90,6,2,short,3.5777475929682687,1.4507245811491514,0.014247693160777989,0.011949485624316388,0.9008097165991903,-0.4296026117237166,0.7926947060930154,-0.4325236397380721,0.5614133353237901,0.6096140697058487,0.5596300143284761,0.7072882459936539,-0.0024060234372421663,-0.7069211753303477
177,198,77,6,2,short,5.032021934267941,1.3753359361906117,0.008919281489744482,0.007744622251928229,0.9230769230769231,-0.4197996079718116,0.8035744891504704,-0.4219435146240239,0.5703488709344828,0.5951965588075516,0.566077045822748,0.706024400832205,-0.0030160852457086496,-0.7081810846523061
178,172,292,6,4,short,4.648185131126407,1.391998419670062,0.0072707235739775744,0.008714426320513583,0.917004048582996,-0.427814174990123,0.7965010963811971,-0.4272716175234103,0.5634033582929152,0.6046370675732802,0.5630192469007164,0.7067897053167835,0.00014135040045495928,-0.7074237008174655
179,183,649,6,1,short,3.470353094586329,1.3502658113399935,0.010154028459811547,0.012803369469265576,0.8825910931174089,-0.43876163395246104,0.7852048842892524,-0.4369685552298568,0.5538869300495752,0.6192322628199072,0.5565614731574531,0.7075998143665836,0.002166649773089252,-0.7066100822498482
180,184,524,6,0,short,4.107614580168867,1.324313774656864,0.008685292507595989,0.01200090261654821,0.888663967611336,-0.43625214522114025,0.7912838367594328,-0.42843197298197094,0.5592242080605258,0.611431391024907,0.5598392083343441,0.704948473939075,0.004641524816111187,-0.7092433329530496
181,177,105,6,4,short,3.1458030702708046,1.1997174552134213,0.006727508394483024,0.009415580590665383,0.8582995951417004,-0.43231266518752814,0.7893485391919735,-0.43592963101165055,0.5580237804513597,0.6139423882391231,0.5582868477530297,0.7083185864914381,-0.001904625616631489,-0.7058903260649148
182,195,372,6,3,short,5.844649694400425,1.7701719516237715,0.010465542517405255,0.0058690305742137615,0.9230769230769231,-0.4244766209955691,0.7963703676238119,-0.4308292420424811,0.5646628187122454,0.6047894838923193,0.5615920061193925,0.7077962273084859,-0.004890577059684903,-0.7063997330576346
183,175,617,6,3,short,4.088427285991922,1.2313850418823673,0.007655346195024823,0.00909448960452394,0.8906882591093117,-0.4252702263637356,0.7998071049979426,-0.42361991143399663,0.5648738410327705,0.600255215499828,0.5662254144615372,0.7071511707445739,0.0015070036712742096,-0.7070607828571129
184,196,527,6,4,short,3.791340951783021,0.8294854404046844,0.007343458181155936,0.009670591990309693,0.902834008097166,-0.42359186584064107,0.8008891015669192,-0.42325710647900233,0.566359793471166,0.5988126787398983,0.5662684523436261,0.7069699537695662,0.00015090288427763165,-0.7072435660332139
185,179,555,6,1,short,5.046549956863948,1.5974882603692055,0.011473014164840523,0.010096831835953037,0.9149797570850202,-0.43271844253033254,0.7927883501618663,-0.4292334811518659,0.5606340069892713,0.6094940276330096,0.5605412924012342,0.706005849622563,0.0019136685496773387,-0.708203415814556
186,202,342,6,0,short,3.2994758613605444,1.2050405857444013,0.006675734252921791,0.008303205042144077,0.8765182186234818,-0.42745676612069394,0.7961844191239206,-0.4282185001164051,0.5630255928704531,0.6050538470350101,0.5629493973360389,0.707306789781148,-0.000461446031278373,-0.706906565393933
187,200,211,6,2,short,4.261113313319016,1.5583113503691357,0.00808348722230075,0.008377910331418863,0.8825910931174089,-0.42854175554239093,0.7909435164570731,-0.436761167608987,0.5634545850592155,0.6118342818474047,0.5551375884697576,0.7063079316646481,-0.00819544573470099,-0.7078572881145018
188,192,539,6,4,short,3.8108991511553842,1.228045052516726,0.008234596239499003,0.008247020174779157,0.9089068825910931,-0.4243731170621751,0.7992401698646142,-0.42558501899117174,0.5653722346946278,0.6010111355343531,0.5649246420542391,0.7072918024064299,-0.0008751219858034176,-0.7069211698698616
189,189,24,6,0,short,3.454457866569784,1.5092091671355694,0.010000587090862776,0.008404252289615407,0.8927125506072875,-0.4429564421850178,0.7812976703624245,-0.4397312140535846,0.5505337346394004,0.6241488658186302,0.5543922801783155,0.7076031354868246,0.0034847644921887078,-0.7066014853265232
190,181,538,6,1,short,4.185073390548797,1.1418495657879428,0.00623629671263441,0.007957056634868735,0.9210526315789473,-0.4276245505363079,0.7968280488444963,-0.42685161866073995,0.5646510582474571,0.6042058447257711,0.5622316956729176,0.7059082278870588,-0.0005981420320291808,-0.7083030538035693
191,188,642,6,0,short,3.517228429953396,1.4862108225643451,0.008710664731854043,0.008990383571485207,0.888663967611336,-0.43919854901610456,0.7847689206373945,-0.4373126750321416,0.5548370995520576,0.6197874607840769,0.5549948616117869,0.7065836309332454,0.0011156417191055812,-0.7076286652197932
192,197,379,6,2,short,5.325166338706195,1.4679676067415173,0.00909717119097941,0.0061464108106678945,0.9352226720647774,-0.42289387581204535,0.7983754040924493,-0.4286694343440931,0.5664607106263816,0.602140162374517,0.5626273084131672,0.707306887508754,-0.004892749309820726,-0.7068896857974872
