analysis_set,analysis_label,monkey,source_monkey,session_id,lfp_uid,lfp_id,feature_role,feature_label,feature_set,relevant_band,relevant_band_label,f1
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316006-8,monkeyT_session-y070316006-8_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2071464603492596
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316006-8,monkeyT_session-y070316006-8_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1940198308678488
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316006-8,monkeyT_session-y070316006-8_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1318961782261788
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316006-8,monkeyT_session-y070316006-8_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1889504411407814
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316006-8,monkeyT_session-y070316006-8_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1473597549583132
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316006-8,monkeyT_session-y070316006-8_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1496783308185491
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316009-12,monkeyT_session-y070316009-12_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1803969038871604
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316009-12,monkeyT_session-y070316009-12_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1566578878075635
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316009-12,monkeyT_session-y070316009-12_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.187074812602142
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316009-12,monkeyT_session-y070316009-12_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1777540263567003
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316009-12,monkeyT_session-y070316009-12_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.139528881843489
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070316009-12,monkeyT_session-y070316009-12_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1370110084118677
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2076676609987938
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1517932385526344
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1279973127514111
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1993215777394944
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1253328112651356
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1617360932774068
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2360420701340498
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.12979781917659
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1737405899855704
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1871987418602209
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1166191480760651
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070412010-15,monkeyT_session-y070412010-15_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.154985022985166
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413002-8,monkeyT_session-y070413002-8_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2009631891663475
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413002-8,monkeyT_session-y070413002-8_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1497958405607659
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413002-8,monkeyT_session-y070413002-8_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1552402753955284
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1503989212789617
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1561355647077549
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.2337578745852338
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.178974136326461
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1862582474641
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1679743669330339
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1929228291201316
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1738133882315468
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1452843590788909
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.205219695672425
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.2157927826119638
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070413009-13,monkeyT_session-y070413009-13_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.134229413584226
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416003-7,monkeyT_session-y070416003-7_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1991381068951448
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416003-7,monkeyT_session-y070416003-7_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1725342890026517
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416003-7,monkeyT_session-y070416003-7_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1410066555845184
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416003-7,monkeyT_session-y070416003-7_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1689361361190237
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416003-7,monkeyT_session-y070416003-7_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1708136966611542
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416003-7,monkeyT_session-y070416003-7_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1281223013783692
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416009-13,monkeyT_session-y070416009-13_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1970595136305323
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416009-13,monkeyT_session-y070416009-13_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1932333980959116
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416009-13,monkeyT_session-y070416009-13_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1786045757834487
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416009-13,monkeyT_session-y070416009-13_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1937801154668624
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416009-13,monkeyT_session-y070416009-13_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1564906730136615
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070416009-13,monkeyT_session-y070416009-13_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1441471495484018
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070419002-5,monkeyT_session-y070419002-5_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2133449063228034
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070419002-5,monkeyT_session-y070419002-5_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1911640595084844
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070419002-5,monkeyT_session-y070419002-5_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1525232250045136
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070419002-5,monkeyT_session-y070419002-5_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1936544274035888
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070419002-5,monkeyT_session-y070419002-5_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.2135854854213762
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070419002-5,monkeyT_session-y070419002-5_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1349713698900182
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420002-5,monkeyT_session-y070420002-5_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1841287683525211
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420002-5,monkeyT_session-y070420002-5_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1922875216050734
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420002-5,monkeyT_session-y070420002-5_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1561681172545789
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420002-5,monkeyT_session-y070420002-5_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1681968376979368
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420002-5,monkeyT_session-y070420002-5_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1829973632926407
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420002-5,monkeyT_session-y070420002-5_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.146289405297879
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420006-10,monkeyT_session-y070420006-10_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2141070601964627
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420006-10,monkeyT_session-y070420006-10_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1413281144622038
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420006-10,monkeyT_session-y070420006-10_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1548652553522703
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420006-10,monkeyT_session-y070420006-10_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2170971199550633
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420006-10,monkeyT_session-y070420006-10_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1666175267248658
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070420006-10,monkeyT_session-y070420006-10_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1459087545715703
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423002-6,monkeyT_session-y070423002-6_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.180364192002123
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423002-6,monkeyT_session-y070423002-6_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1464914111515887
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423002-6,monkeyT_session-y070423002-6_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1523240523561448
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423002-6,monkeyT_session-y070423002-6_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1729790311618359
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423002-6,monkeyT_session-y070423002-6_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1416547930614427
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423002-6,monkeyT_session-y070423002-6_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1220147396777152
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423008-14,monkeyT_session-y070423008-14_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1653329044063261
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423008-14,monkeyT_session-y070423008-14_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1605163686316384
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423008-14,monkeyT_session-y070423008-14_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1957951166445892
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423008-14,monkeyT_session-y070423008-14_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2342252542287978
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423008-14,monkeyT_session-y070423008-14_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1140963846249909
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070423008-14,monkeyT_session-y070423008-14_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1581715532216785
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1731787102677239
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1344564694801226
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.189006977245626
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2105882940168357
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1667451838845459
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1943299725343313
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1492731731734883
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1873854631986364
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1974130499978715
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2060827718845136
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1250157032003167
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424001-6,monkeyT_session-y070424001-6_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1925217969015923
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424007-15,monkeyT_session-y070424007-15_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1623025514661649
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424007-15,monkeyT_session-y070424007-15_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1428222496947016
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424007-15,monkeyT_session-y070424007-15_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1700431646352588
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424007-15,monkeyT_session-y070424007-15_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2087619389955838
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424007-15,monkeyT_session-y070424007-15_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1525794352562466
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070424007-15,monkeyT_session-y070424007-15_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1357745491215766
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425001-6,monkeyT_session-y070425001-6_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1435789107648847
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425001-6,monkeyT_session-y070425001-6_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1357122784647062
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425001-6,monkeyT_session-y070425001-6_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1572993153493649
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425001-6,monkeyT_session-y070425001-6_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1488070182484111
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425001-6,monkeyT_session-y070425001-6_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1389016925100361
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425001-6,monkeyT_session-y070425001-6_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1643179889916392
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1776079067657792
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1569328673973024
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1517765620835491
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2273468259164665
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1635058401873139
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1435316038098609
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1833176691729323
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1904988340943809
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1232015629284857
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1690749568211567
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1536025185936443
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070425007-12,monkeyT_session-y070425007-12_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1524983584221711
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070426001-5,monkeyT_session-y070426001-5_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2322357275392784
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070426001-5,monkeyT_session-y070426001-5_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1434985956663567
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070426001-5,monkeyT_session-y070426001-5_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1797917751877604
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070426006-13,monkeyT_session-y070426006-13_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1628142377458382
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070426006-13,monkeyT_session-y070426006-13_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1769952048722256
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070426006-13,monkeyT_session-y070426006-13_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1633686914936915
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070426006-13,monkeyT_session-y070426006-13_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2323464333062626
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070426006-13,monkeyT_session-y070426006-13_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.2481162429335387
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070426006-13,monkeyT_session-y070426006-13_lfp-8,8,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1534840633963509
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502002-7,monkeyT_session-y070502002-7_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2357098552162888
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502002-7,monkeyT_session-y070502002-7_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.2449249904911752
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502002-7,monkeyT_session-y070502002-7_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1616060840869812
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502002-7,monkeyT_session-y070502002-7_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1950176762707295
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502002-7,monkeyT_session-y070502002-7_lfp-7,7,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.2529400633272382
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502002-7,monkeyT_session-y070502002-7_lfp-7,7,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.2185702323963081
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1791656205960177
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.134642514687976
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-5,5,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1223014851778621
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1694645368361634
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1304627357275949
full_6_direction_lfps,Full 6-direction LFPs,M+T,T,y070502008-15,monkeyT_session-y070502008-15_lfp-6,6,relevant_band,Relevant band,beta,beta,Beta (13-30 Hz),0.1348844448349008
