lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,movement,direction,all_band_power,ok,0.6627906976744186,0.6627450980392157,2,86,43
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,movement,delay,all_band_power,ok,0.5555555555555556,0.5553359683794465,2,90,45
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,movement,condition,all_band_power,ok,0.3333333333333333,0.3295404208194906,4,84,21
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,post_go,direction,all_band_power,ok,0.6744186046511628,0.6742424242424242,2,86,43
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,post_go,delay,all_band_power,ok,0.5333333333333333,0.533102766798419,2,90,45
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,post_go,condition,all_band_power,ok,0.39285714285714285,0.3928709856035437,4,84,21
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,pre_go,direction,all_band_power,ok,0.46153846153846156,0.461339252682205,2,104,52
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,pre_go,delay,all_band_power,ok,0.9019607843137255,0.9019607843137255,2,102,51
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,pre_go,condition,all_band_power,ok,0.47,0.46466230936819175,4,100,25
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,peri_go,direction,all_band_power,ok,0.5480769230769231,0.548035136384651,2,104,52
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,peri_go,delay,all_band_power,ok,0.5392156862745098,0.5388167388167389,2,102,51
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,peri_go,condition,all_band_power,ok,0.32,0.30750405425328026,4,100,25
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,movement,direction,all_band_power,ok,0.6730769230769231,0.6730769230769231,2,104,52
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,movement,delay,all_band_power,ok,0.49019607843137253,0.48842592592592593,2,102,51
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,movement,condition,all_band_power,ok,0.34,0.34031420677464086,4,100,25
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,post_go,direction,all_band_power,ok,0.5961538461538461,0.5960044395116537,2,104,52
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,post_go,delay,all_band_power,ok,0.46078431372549017,0.4607324810150918,2,102,51
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,post_go,condition,all_band_power,ok,0.28,0.27865384615384614,4,100,25
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,pre_go,direction,all_band_power,ok,0.5357142857142857,0.5356484762579731,2,84,42
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,pre_go,delay,all_band_power,ok,0.7073170731707317,0.7073170731707317,2,82,41
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,pre_go,condition,all_band_power,ok,0.3625,0.34889017285377244,4,80,20
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,peri_go,direction,all_band_power,ok,0.5714285714285714,0.5692307692307692,2,84,42
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,peri_go,delay,all_band_power,ok,0.5975609756097561,0.5970215934475056,2,82,41
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,peri_go,condition,all_band_power,ok,0.3,0.30043859649122806,4,80,20
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,movement,direction,all_band_power,ok,0.6428571428571429,0.6426545660805445,2,84,42
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,movement,delay,all_band_power,ok,0.4878048780487805,0.48504784688995217,2,82,41
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,movement,condition,all_band_power,ok,0.4125,0.4063808819906381,4,80,20
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,post_go,direction,all_band_power,ok,0.6785714285714286,0.6785258681785967,2,84,42
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,post_go,delay,all_band_power,ok,0.5121951219512195,0.5119047619047619,2,82,41
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,post_go,condition,all_band_power,ok,0.4125,0.41056910569105687,4,80,20
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,pre_go,direction,all_band_power,ok,0.45454545454545453,0.4519979242345615,2,88,44
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,pre_go,delay,all_band_power,ok,0.7261904761904762,0.725216896600768,2,84,42
