lfp_uid,monkey,session_id,lfp_id,freq_hz,band,median_residual_log_psd,prominence,bootstrap_support,included_for_order,exclusion_reason
monkeyT_session-y070412017-19_lfp-5,T,y070412017-19,5,29.0,beta,0.2909488780696746,0.3273989463496344,0.9916666666666667,True,
monkeyT_session-y070412017-19_lfp-5,T,y070412017-19,5,37.0,low_gamma,0.1579628195647003,0.05079365726044008,0.75,True,
monkeyT_session-y070412017-19_lfp-5,T,y070412017-19,5,46.0,low_gamma,0.16222488654847955,0.1074048468279882,1.0,True,
monkeyT_session-y070412017-19_lfp-6,T,y070412017-19,6,6.0,theta,0.3258774182976857,0.3617151508708403,1.0,True,
monkeyT_session-y070412017-19_lfp-6,T,y070412017-19,6,15.0,beta,0.2887727632307827,0.3170952205462182,1.0,True,
monkeyT_session-y070412017-19_lfp-6,T,y070412017-19,6,32.0,low_gamma,0.17486477513356602,0.19426769526154872,0.925,True,
monkeyT_session-y070412017-19_lfp-6,T,y070412017-19,6,43.0,low_gamma,0.16383279598906172,0.13403824111243254,0.975,True,
monkeyT_session-y070412017-19_lfp-7,T,y070412017-19,7,7.0,theta,0.23756845560662956,0.1742671282735018,1.0,True,
monkeyT_session-y070412017-19_lfp-7,T,y070412017-19,7,18.0,beta,0.1119310863737225,0.04608472082394738,0.8416666666666667,True,
monkeyT_session-y070412017-19_lfp-7,T,y070412017-19,7,24.0,beta,0.0957089876961262,0.025786452747629363,0.5083333333333333,True,
monkeyT_session-y070412017-19_lfp-7,T,y070412017-19,7,31.0,low_gamma,0.25226635388072116,0.32720183970736294,1.0,True,
monkeyT_session-y070412017-19_lfp-7,T,y070412017-19,7,40.0,low_gamma,0.15478809470624466,0.061360672718376696,0.8666666666666667,True,
monkeyT_session-y070412017-19_lfp-8,T,y070412017-19,8,6.0,theta,0.25463465433370513,0.300333669893908,1.0,True,
monkeyT_session-y070412017-19_lfp-8,T,y070412017-19,8,15.0,beta,0.4116878747788172,0.4657595881744607,1.0,True,
monkeyT_session-y070412017-19_lfp-8,T,y070412017-19,8,28.0,beta,0.16374468162889272,0.1607406325076629,0.8416666666666667,True,
monkeyT_session-y070412017-19_lfp-8,T,y070412017-19,8,47.0,low_gamma,0.1045679459876235,0.11018095916791854,0.9083333333333333,True,
monkeyT_session-y070413002-8_lfp-6,T,y070413002-8,6,5.0,theta,0.22429473374465522,0.13864945518976735,1.0,True,
monkeyT_session-y070413002-8_lfp-6,T,y070413002-8,6,18.0,beta,0.2729362182426184,0.44048895978290914,1.0,True,
monkeyT_session-y070413002-8_lfp-6,T,y070413002-8,6,34.0,low_gamma,0.25373569201462826,0.3177936603544435,0.95,True,
monkeyT_session-y070413002-8_lfp-6,T,y070413002-8,6,40.0,low_gamma,0.20705392140716813,0.028957075502517443,0.675,True,
monkeyT_session-y070413002-8_lfp-6,T,y070413002-8,6,47.0,low_gamma,0.17350230243616277,0.13127978608717059,1.0,True,
monkeyT_session-y070413009-13_lfp-5,T,y070413009-13,5,29.0,beta,0.41054355442597645,0.56949181473851,1.0,True,
monkeyT_session-y070413009-13_lfp-5,T,y070413009-13,5,47.0,low_gamma,0.28419331136467785,0.2478236241301043,1.0,True,
monkeyT_session-y070413009-13_lfp-6,T,y070413009-13,6,4.0,theta,0.17234940421866413,0.04855709966111871,0.7583333333333333,True,
monkeyT_session-y070413009-13_lfp-6,T,y070413009-13,6,18.0,beta,0.1991376849622139,0.13346373836777303,1.0,True,
monkeyT_session-y070413009-13_lfp-6,T,y070413009-13,6,29.0,beta,0.35309464739748603,0.5206435868801943,1.0,True,
monkeyT_session-y070413009-13_lfp-6,T,y070413009-13,6,47.0,low_gamma,0.15255072646534182,0.15464877880562886,1.0,True,
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,5.0,theta,0.25764924614540674,0.11901117615360857,1.0,True,
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,18.0,beta,0.07002160594653743,0.04852023732758225,0.9083333333333333,True,
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,30.0,low_gamma,0.2167145827314756,0.11927071097334822,0.9833333333333333,True,
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,44.0,low_gamma,0.17362344035173244,0.02620369730783592,0.575,True,
monkeyT_session-y070413009-13_lfp-7,T,y070413009-13,7,47.0,low_gamma,0.27800057954464585,0.26644780162154236,0.7,True,
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,5.0,theta,0.19980949723451358,0.1577110282084775,1.0,True,
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,18.0,beta,0.4201257742847795,0.5407705921830189,1.0,True,
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,34.0,low_gamma,0.23914410183151041,0.19105096404385036,0.8916666666666667,True,
monkeyT_session-y070413009-13_lfp-8,T,y070413009-13,8,47.0,low_gamma,0.3340017065563448,0.42097372882247197,1.0,True,
monkeyT_session-y070416003-7_lfp-5,T,y070416003-7,5,29.0,beta,0.5827422164624609,0.7582369803819315,1.0,True,
monkeyT_session-y070416003-7_lfp-6,T,y070416003-7,6,30.0,low_gamma,0.3895320705375623,0.5429388888949567,0.9916666666666667,True,
monkeyT_session-y070416009-13_lfp-5,T,y070416009-13,5,29.0,beta,0.44313306105996897,0.5950476884520126,1.0,True,
monkeyT_session-y070416009-13_lfp-6,T,y070416009-13,6,30.0,low_gamma,0.2948627067850287,0.4332722807435549,0.7166666666666667,True,
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,5,29.0,beta,0.31639254037872266,0.2746419385630345,1.0,True,
monkeyT_session-y070419002-5_lfp-5,T,y070419002-5,5,47.0,low_gamma,0.2966559617786085,0.1894186585446868,0.9333333333333333,True,
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,7,30.0,low_gamma,0.26689917192001267,0.16526671932230502,0.85,True,
monkeyT_session-y070419002-5_lfp-7,T,y070419002-5,7,47.0,low_gamma,0.3133457639460081,0.20751341121454686,0.8333333333333334,True,
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,5,31.0,low_gamma,0.30171140064166363,0.3076327516513443,0.7333333333333333,True,
monkeyT_session-y070419007-8_lfp-5,T,y070419007-8,5,47.0,low_gamma,0.23477611958301098,0.14526708013453665,0.775,True,
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,7,30.0,low_gamma,0.27352464822621175,0.13151388921974,0.9,True,
monkeyT_session-y070419007-8_lfp-7,T,y070419007-8,7,47.0,low_gamma,0.29933838887801756,0.20514064548289748,0.6666666666666666,True,
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,5,30.0,low_gamma,0.23399097050890716,0.16425365885924748,1.0,True,
monkeyT_session-y070420002-5_lfp-5,T,y070420002-5,5,47.0,low_gamma,0.269567821994241,0.22228034023769042,0.925,True,
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,6.0,theta,0.27105026803352067,0.1093369681115968,1.0,True,
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,31.0,low_gamma,0.20003710526236065,0.06556858929749901,0.8416666666666667,True,
monkeyT_session-y070420002-5_lfp-8,T,y070420002-5,8,47.0,low_gamma,0.31236818979577285,0.23120243589785927,0.9333333333333333,True,
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,5,35.0,low_gamma,0.20214042323197656,0.08195245990131833,0.5833333333333334,True,
monkeyT_session-y070420006-10_lfp-5,T,y070420006-10,5,47.0,low_gamma,0.3301687674426482,0.21614846400295556,0.9166666666666666,True,
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,6.0,theta,0.2798495481534331,0.14923390909594209,1.0,True,
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,35.0,low_gamma,0.25968953588490984,0.19765985324404756,0.75,True,
monkeyT_session-y070420006-10_lfp-7,T,y070420006-10,7,47.0,low_gamma,0.28571797919789677,0.27050427898117685,0.6833333333333333,True,
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,4.0,theta,0.17662980148435128,0.027809656445042158,0.5666666666666667,True,
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,30.0,low_gamma,0.3484672254465532,0.4186330586592994,1.0,True,
monkeyT_session-y070423002-6_lfp-5,T,y070423002-6,5,47.0,low_gamma,0.20958354648208025,0.1746034478485543,1.0,True,
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,29.0,beta,0.3206937815408759,0.36889995355447286,0.9916666666666667,True,
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,42.0,low_gamma,0.10178006332153858,0.034879377408991774,0.7083333333333334,True,
monkeyT_session-y070423002-6_lfp-6,T,y070423002-6,6,47.0,low_gamma,0.16886627808669594,0.17540852064918933,0.7666666666666667,True,
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,5,29.0,beta,0.37139519666879994,0.4483112864159597,1.0,True,
monkeyT_session-y070423008-14_lfp-5,T,y070423008-14,5,47.0,low_gamma,0.1094526626798494,0.13703941637220785,0.5916666666666667,True,
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,6.0,theta,0.1294624720270553,0.023697371183758698,0.675,True,
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,31.0,low_gamma,0.34940444445526286,0.3960018785034809,1.0,True,
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,7,47.0,low_gamma,0.23350003413668058,0.2206814057405792,0.9916666666666667,True,
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,7.0,theta,0.19292976038223653,0.08258445722461039,1.0,True,
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,29.0,beta,0.38494857298356144,0.5124484613270153,1.0,True,
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,5,47.0,low_gamma,0.15864967158341783,0.15769682930151566,0.8666666666666667,True,
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,18.0,beta,0.09052450491610983,0.0903026634703996,0.9916666666666667,True,
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,27.0,beta,0.25574161944301954,0.2822462778659433,0.9333333333333333,True,
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,6,47.0,low_gamma,0.2433678394149805,0.19596770596534072,0.9916666666666667,True,
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,7,28.0,beta,0.3314952404369448,0.37114418756824996,1.0,True,
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,7,47.0,low_gamma,0.1802861353493597,0.12739954746077617,0.6333333333333333,True,
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,8,28.0,beta,0.2797773570558305,0.2117697400156982,0.9916666666666667,True,
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,8,47.0,low_gamma,0.13034363722521655,0.057783388663207425,0.725,True,
monkeyT_session-y070424007-15_lfp-5,T,y070424007-15,5,6.0,theta,0.20887405182422597,0.057102091582803494,0.9833333333333333,True,
monkeyT_session-y070424007-15_lfp-5,T,y070424007-15,5,30.0,low_gamma,0.32278510666717986,0.44386700231045373,1.0,True,
monkeyT_session-y070424007-15_lfp-5,T,y070424007-15,5,39.0,low_gamma,0.21751578213269668,0.04341817309564333,0.775,True,
monkeyT_session-y070424007-15_lfp-5,T,y070424007-15,5,47.0,low_gamma,0.22740380065457066,0.20017713473567114,1.0,True,
monkeyT_session-y070424007-15_lfp-8,T,y070424007-15,8,30.0,low_gamma,0.27386126585797754,0.21495914237046843,1.0,True,
monkeyT_session-y070424007-15_lfp-8,T,y070424007-15,8,47.0,low_gamma,0.1532988856179573,0.08366954840676001,0.9833333333333333,True,
monkeyT_session-y070425001-6_lfp-6,T,y070425001-6,6,29.0,beta,0.3537432305435587,0.4027739096039697,1.0,True,
monkeyT_session-y070425001-6_lfp-8,T,y070425001-6,8,29.0,beta,0.2670263380870025,0.24352947834607064,0.6083333333333333,True,
monkeyT_session-y070425007-12_lfp-5,T,y070425007-12,5,29.0,beta,0.4008420708115238,0.4833730893700523,0.8916666666666667,True,
monkeyT_session-y070425007-12_lfp-5,T,y070425007-12,5,47.0,low_gamma,-0.01534129222480727,0.04642020596356789,0.8333333333333334,True,
monkeyT_session-y070425007-12_lfp-6,T,y070425007-12,6,31.0,low_gamma,0.35907799424092873,0.3942264406529388,1.0,True,
monkeyT_session-y070425007-12_lfp-6,T,y070425007-12,6,47.0,low_gamma,0.08099840983615711,0.04844644461231124,0.85,True,
monkeyT_session-y070425007-12_lfp-7,T,y070425007-12,7,30.0,low_gamma,0.40997707942772105,0.5404841787949609,1.0,True,
monkeyT_session-y070425007-12_lfp-8,T,y070425007-12,8,29.0,beta,0.3915975960347319,0.48121763693785835,1.0,True,
monkeyT_session-y070426001-5_lfp-5,T,y070426001-5,5,6.0,theta,0.3568846309034047,0.13586999667510716,1.0,True,
monkeyT_session-y070426001-5_lfp-5,T,y070426001-5,5,29.0,beta,0.33039234642696597,0.32377964128454134,1.0,True,
monkeyT_session-y070426001-5_lfp-5,T,y070426001-5,5,43.0,low_gamma,0.5198949231533938,0.7432735422686665,1.0,True,
monkeyT_session-y070426001-5_lfp-5,T,y070426001-5,5,47.0,low_gamma,0.3133622027557741,0.05059107197416535,0.6916666666666667,True,
monkeyT_session-y070426006-13_lfp-7,T,y070426006-13,7,28.0,beta,0.1997368371009769,0.21958213134816867,1.0,True,
monkeyT_session-y070426006-13_lfp-7,T,y070426006-13,7,47.0,low_gamma,0.4309588637298226,0.365376232846452,1.0,True,
monkeyT_session-y070426006-13_lfp-8,T,y070426006-13,8,3.0,delta,0.2050282870311173,0.02882272938757413,0.675,True,
monkeyT_session-y070426006-13_lfp-8,T,y070426006-13,8,19.0,beta,0.14524000183807617,0.16369755108980844,1.0,True,
monkeyT_session-y070426006-13_lfp-8,T,y070426006-13,8,30.0,low_gamma,0.17303988496202252,0.03384546637590627,0.8,True,
monkeyT_session-y070426006-13_lfp-8,T,y070426006-13,8,43.0,low_gamma,0.26871046130800447,0.10022699568119875,1.0,True,
monkeyT_session-y070426006-13_lfp-8,T,y070426006-13,8,47.0,low_gamma,0.2796266514715115,0.423917156803565,1.0,True,
monkeyT_session-y070502002-7_lfp-6,T,y070502002-7,6,19.0,beta,0.15580477995165834,0.13636779592875845,1.0,True,
monkeyT_session-y070502002-7_lfp-6,T,y070502002-7,6,30.0,low_gamma,0.24415428835722425,0.24953647273562135,1.0,True,
monkeyT_session-y070502002-7_lfp-6,T,y070502002-7,6,44.0,low_gamma,0.21794763999998318,0.1618457545838285,1.0,True,
monkeyT_session-y070502002-7_lfp-7,T,y070502002-7,7,33.0,low_gamma,0.24938963007816983,0.2853706574597021,0.65,True,
monkeyT_session-y070502008-15_lfp-5,T,y070502008-15,5,6.0,theta,0.39673230486762556,0.3528945429047002,1.0,True,
monkeyT_session-y070502008-15_lfp-5,T,y070502008-15,5,19.0,beta,0.010473634680338172,0.03345409285105976,0.5666666666666667,True,
monkeyT_session-y070502008-15_lfp-5,T,y070502008-15,5,31.0,low_gamma,0.32773761613850727,0.25418446271942313,1.0,True,
monkeyT_session-y070502008-15_lfp-5,T,y070502008-15,5,47.0,low_gamma,0.35932072397942094,0.3739823045747581,1.0,True,
monkeyT_session-y070502008-15_lfp-6,T,y070502008-15,6,6.0,theta,0.17090605752090532,0.030715828941025425,0.65,True,
monkeyT_session-y070502008-15_lfp-6,T,y070502008-15,6,19.0,beta,0.12508071686688849,0.11142782134658198,1.0,True,
monkeyT_session-y070502008-15_lfp-6,T,y070502008-15,6,28.0,beta,0.22716059073847739,0.16766575756050894,0.9083333333333333,True,
monkeyT_session-y070502008-15_lfp-6,T,y070502008-15,6,53.0,low_gamma,0.3450662735603017,0.30962936015666187,0.5083333333333333,True,
monkeyT_session-y070502008-15_lfp-7,T,y070502008-15,7,35.0,low_gamma,0.18888321047577078,0.08173348286547402,0.6166666666666667,True,
monkeyT_session-y070502008-15_lfp-7,T,y070502008-15,7,47.0,low_gamma,0.32942753614674014,0.221852852380096,0.9,True,
monkeyT_session-y070502008-15_lfp-8,T,y070502008-15,8,33.0,low_gamma,0.25224235348749513,0.1105722073100785,0.9666666666666667,True,
monkeyT_session-y070502008-15_lfp-8,T,y070502008-15,8,43.0,low_gamma,0.19987229462468603,0.046356395583491805,0.7416666666666667,True,
monkeyT_session-y070502008-15_lfp-8,T,y070502008-15,8,47.0,low_gamma,0.3269306391764723,0.3090121477594283,0.9666666666666667,True,
monkeyT_session-y070503001-7_lfp-5,T,y070503001-7,5,20.0,beta,0.36409344198637184,0.4136340675965704,1.0,True,
monkeyT_session-y070503001-7_lfp-5,T,y070503001-7,5,30.0,low_gamma,0.3008127070026899,0.18240150610939596,1.0,True,
monkeyT_session-y070503001-7_lfp-5,T,y070503001-7,5,47.0,low_gamma,0.2657799120006616,0.3027367947502544,0.9583333333333334,True,
monkeyT_session-y070503001-7_lfp-6,T,y070503001-7,6,20.0,beta,0.12733742745164384,0.03517937074458141,0.48333333333333334,False,support below 0.50
monkeyT_session-y070503001-7_lfp-6,T,y070503001-7,6,29.0,beta,0.38923542858532106,0.4116536902078306,1.0,True,
monkeyT_session-y070503001-7_lfp-6,T,y070503001-7,6,47.0,low_gamma,0.17714229063183035,0.18105126447892966,0.7333333333333333,True,
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,20.0,beta,0.26777579314297084,0.12814994556970366,1.0,True,
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,30.0,low_gamma,0.3053707840571963,0.3236473003044115,1.0,True,
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,47.0,low_gamma,0.3081725299971224,0.3720478316100152,1.0,True,
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,28.0,beta,0.33062160238508165,0.377228799926384,0.9833333333333333,True,
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,47.0,low_gamma,0.16903745021093014,0.2013608795722615,0.9583333333333334,True,
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,31.0,low_gamma,0.2740289642962622,0.312198084385182,0.7333333333333333,True,
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,47.0,low_gamma,0.2616454025282241,0.2129946416732277,1.0,True,
