lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n,torus_fit_success_fraction,torus_tau,torus_tau_ms,torus_embedding_dim,torus_param_source,torus_param_id
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,movement,direction,low_gamma,ok,0.2248062015503876,0.18069966088980405,6,258,43,0.9849056603773585,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,movement,direction,average_psd,ok,0.2248062015503876,0.19733790785493743,6,258,43,0.9849056603773585,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,movement,direction,all_band_power,ok,0.2868217054263566,0.26435882282027984,6,258,43,0.9849056603773585,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,8,movement,direction,torus_nonlinear_15,ok,0.21705426356589147,0.2118478776280195,6,258,43,0.9849056603773585,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,movement,direction,delta,ok,0.22435897435897437,0.1937777417439028,6,156,26,1.0,49,49.0,9,pertrace_unsupervised_movement_signal,pertrace_tau49_embed9
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,movement,direction,theta,ok,0.19230769230769232,0.15213208993876873,6,156,26,1.0,49,49.0,9,pertrace_unsupervised_movement_signal,pertrace_tau49_embed9
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,movement,direction,alpha,ok,0.1794871794871795,0.1582290660496739,6,156,26,1.0,49,49.0,9,pertrace_unsupervised_movement_signal,pertrace_tau49_embed9
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,movement,direction,beta,ok,0.19230769230769232,0.18299213126280797,6,156,26,1.0,49,49.0,9,pertrace_unsupervised_movement_signal,pertrace_tau49_embed9
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,movement,direction,low_gamma,ok,0.1987179487179487,0.14178275145227412,6,156,26,1.0,49,49.0,9,pertrace_unsupervised_movement_signal,pertrace_tau49_embed9
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,movement,direction,average_psd,ok,0.1282051282051282,0.09671737915603767,6,156,26,1.0,49,49.0,9,pertrace_unsupervised_movement_signal,pertrace_tau49_embed9
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,movement,direction,all_band_power,ok,0.27564102564102566,0.26320746263091355,6,156,26,1.0,49,49.0,9,pertrace_unsupervised_movement_signal,pertrace_tau49_embed9
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,7,movement,direction,torus_nonlinear_15,ok,0.1858974358974359,0.17605649485242472,6,156,26,1.0,49,49.0,9,pertrace_unsupervised_movement_signal,pertrace_tau49_embed9
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,movement,direction,delta,ok,0.22435897435897437,0.20081616302790303,6,156,26,1.0,57,57.0,5,pertrace_unsupervised_movement_signal,pertrace_tau57_embed5
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,movement,direction,theta,ok,0.23076923076923078,0.1848084462711058,6,156,26,1.0,57,57.0,5,pertrace_unsupervised_movement_signal,pertrace_tau57_embed5
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,movement,direction,alpha,ok,0.15384615384615385,0.14132035730209247,6,156,26,1.0,57,57.0,5,pertrace_unsupervised_movement_signal,pertrace_tau57_embed5
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,movement,direction,beta,ok,0.16666666666666666,0.1549549489197307,6,156,26,1.0,57,57.0,5,pertrace_unsupervised_movement_signal,pertrace_tau57_embed5
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,movement,direction,low_gamma,ok,0.19230769230769232,0.16442408972315747,6,156,26,1.0,57,57.0,5,pertrace_unsupervised_movement_signal,pertrace_tau57_embed5
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,movement,direction,average_psd,ok,0.20512820512820512,0.17208917788627934,6,156,26,1.0,57,57.0,5,pertrace_unsupervised_movement_signal,pertrace_tau57_embed5
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,movement,direction,all_band_power,ok,0.20512820512820512,0.18974024183701602,6,156,26,1.0,57,57.0,5,pertrace_unsupervised_movement_signal,pertrace_tau57_embed5
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,8,movement,direction,torus_nonlinear_15,ok,0.15384615384615385,0.15101156369629276,6,156,26,1.0,57,57.0,5,pertrace_unsupervised_movement_signal,pertrace_tau57_embed5
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,movement,direction,delta,ok,0.29411764705882354,0.24975445733849097,6,204,34,0.9953051643192489,15,15.0,7,pertrace_unsupervised_movement_signal,pertrace_tau15_embed7
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,movement,direction,theta,ok,0.14705882352941177,0.13547305462352321,6,204,34,0.9953051643192489,15,15.0,7,pertrace_unsupervised_movement_signal,pertrace_tau15_embed7
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,movement,direction,alpha,ok,0.16666666666666666,0.15637566384784837,6,204,34,0.9953051643192489,15,15.0,7,pertrace_unsupervised_movement_signal,pertrace_tau15_embed7
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,movement,direction,beta,ok,0.11764705882352941,0.10500671958864431,6,204,34,0.9953051643192489,15,15.0,7,pertrace_unsupervised_movement_signal,pertrace_tau15_embed7
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,movement,direction,low_gamma,ok,0.20098039215686275,0.16977327971361889,6,204,34,0.9953051643192489,15,15.0,7,pertrace_unsupervised_movement_signal,pertrace_tau15_embed7
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,movement,direction,average_psd,ok,0.2107843137254902,0.17507097601784372,6,204,34,0.9953051643192489,15,15.0,7,pertrace_unsupervised_movement_signal,pertrace_tau15_embed7
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,movement,direction,all_band_power,ok,0.27941176470588236,0.26171659068010883,6,204,34,0.9953051643192489,15,15.0,7,pertrace_unsupervised_movement_signal,pertrace_tau15_embed7
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,5,movement,direction,torus_nonlinear_15,ok,0.22549019607843138,0.22009665885773008,6,204,34,0.9953051643192489,15,15.0,7,pertrace_unsupervised_movement_signal,pertrace_tau15_embed7
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,movement,direction,delta,ok,0.2647058823529412,0.21255898056745515,6,204,34,0.9953051643192489,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,movement,direction,theta,ok,0.2107843137254902,0.17395486832677073,6,204,34,0.9953051643192489,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,movement,direction,alpha,ok,0.13725490196078433,0.12186046541497232,6,204,34,0.9953051643192489,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,movement,direction,beta,ok,0.19117647058823528,0.16142223765174588,6,204,34,0.9953051643192489,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,movement,direction,low_gamma,ok,0.18627450980392157,0.18783918395276358,6,204,34,0.9953051643192489,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,movement,direction,average_psd,ok,0.22058823529411764,0.16383310276131308,6,204,34,0.9953051643192489,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,movement,direction,all_band_power,ok,0.28431372549019607,0.276999188130361,6,204,34,0.9953051643192489,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,7,movement,direction,torus_nonlinear_15,ok,0.20098039215686275,0.20113607588031626,6,204,34,0.9953051643192489,17,17.0,7,pertrace_unsupervised_movement_signal,pertrace_tau17_embed7
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,movement,direction,delta,ok,0.1991869918699187,0.16233338260951075,6,246,41,0.9960474308300395,21,21.0,5,pertrace_unsupervised_movement_signal,pertrace_tau21_embed5
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,movement,direction,theta,ok,0.17479674796747968,0.13174603174603175,6,246,41,0.9960474308300395,21,21.0,5,pertrace_unsupervised_movement_signal,pertrace_tau21_embed5
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,movement,direction,alpha,ok,0.15040650406504066,0.12348599807763512,6,246,41,0.9960474308300395,21,21.0,5,pertrace_unsupervised_movement_signal,pertrace_tau21_embed5
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,movement,direction,beta,ok,0.18699186991869918,0.15361364698020016,6,246,41,0.9960474308300395,21,21.0,5,pertrace_unsupervised_movement_signal,pertrace_tau21_embed5
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,movement,direction,low_gamma,ok,0.16260162601626016,0.1295719818986212,6,246,41,0.9960474308300395,21,21.0,5,pertrace_unsupervised_movement_signal,pertrace_tau21_embed5
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,movement,direction,average_psd,ok,0.18292682926829268,0.12125650784028363,6,246,41,0.9960474308300395,21,21.0,5,pertrace_unsupervised_movement_signal,pertrace_tau21_embed5
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,movement,direction,all_band_power,ok,0.23577235772357724,0.22420860883309138,6,246,41,0.9960474308300395,21,21.0,5,pertrace_unsupervised_movement_signal,pertrace_tau21_embed5
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,5,movement,direction,torus_nonlinear_15,ok,0.1951219512195122,0.1940119729240036,6,246,41,0.9960474308300395,21,21.0,5,pertrace_unsupervised_movement_signal,pertrace_tau21_embed5
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,movement,direction,delta,ok,0.2073170731707317,0.16028666336753628,6,246,41,0.9920948616600791,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,movement,direction,theta,ok,0.23577235772357724,0.1978295001662552,6,246,41,0.9920948616600791,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,movement,direction,alpha,ok,0.1991869918699187,0.16431706599162002,6,246,41,0.9920948616600791,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,movement,direction,beta,ok,0.1951219512195122,0.15795159002934345,6,246,41,0.9920948616600791,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,movement,direction,low_gamma,ok,0.18699186991869918,0.14629452211419422,6,246,41,0.9920948616600791,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,movement,direction,average_psd,ok,0.1910569105691057,0.16595616429121565,6,246,41,0.9920948616600791,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,movement,direction,all_band_power,ok,0.3089430894308943,0.2987022968566292,6,246,41,0.9920948616600791,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,6,movement,direction,torus_nonlinear_15,ok,0.22357723577235772,0.21253245712161364,6,246,41,0.9920948616600791,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,movement,direction,delta,ok,0.23170731707317074,0.20600700721668463,6,246,41,0.9960474308300395,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,movement,direction,theta,ok,0.16260162601626016,0.14124721309567637,6,246,41,0.9960474308300395,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,movement,direction,alpha,ok,0.2032520325203252,0.1791880350610953,6,246,41,0.9960474308300395,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,movement,direction,beta,ok,0.18699186991869918,0.16848098689224963,6,246,41,0.9960474308300395,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,movement,direction,low_gamma,ok,0.2032520325203252,0.15086722588270576,6,246,41,0.9960474308300395,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,movement,direction,average_psd,ok,0.15447154471544716,0.11895779135912628,6,246,41,0.9960474308300395,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,movement,direction,all_band_power,ok,0.22764227642276422,0.21889677793039133,6,246,41,0.9960474308300395,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9
monkeyT_session-y070315003-8_lfp-8,T,y070315003-8,8,movement,direction,torus_nonlinear_15,ok,0.2032520325203252,0.19856367503980044,6,246,41,0.9960474308300395,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,movement,direction,delta,ok,0.2619047619047619,0.21255449986625377,6,252,42,0.99644128113879,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,movement,direction,theta,ok,0.18253968253968253,0.140590942969114,6,252,42,0.99644128113879,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,movement,direction,alpha,ok,0.1626984126984127,0.12843457487567048,6,252,42,0.99644128113879,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,movement,direction,beta,ok,0.17063492063492064,0.12464167670036323,6,252,42,0.99644128113879,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,movement,direction,low_gamma,ok,0.17063492063492064,0.12888684934849073,6,252,42,0.99644128113879,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,movement,direction,average_psd,ok,0.24206349206349206,0.20424998765959865,6,252,42,0.99644128113879,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,movement,direction,all_band_power,ok,0.20634920634920634,0.19722509467802832,6,252,42,0.99644128113879,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyT_session-y070315009-14_lfp-5,T,y070315009-14,5,movement,direction,torus_nonlinear_15,ok,0.18253968253968253,0.17981047715391485,6,252,42,0.99644128113879,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,movement,direction,delta,ok,0.1984126984126984,0.17061454727954647,6,252,42,0.9893238434163701,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,movement,direction,theta,ok,0.19444444444444445,0.14117917439786856,6,252,42,0.9893238434163701,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,movement,direction,alpha,ok,0.15079365079365079,0.11570584316337641,6,252,42,0.9893238434163701,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,movement,direction,beta,ok,0.1984126984126984,0.16560513509110342,6,252,42,0.9893238434163701,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,movement,direction,low_gamma,ok,0.23809523809523808,0.2098132386981113,6,252,42,0.9893238434163701,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,movement,direction,average_psd,ok,0.15079365079365079,0.12714522271232886,6,252,42,0.9893238434163701,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,movement,direction,all_band_power,ok,0.25396825396825395,0.2349038087954196,6,252,42,0.9893238434163701,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyT_session-y070315009-14_lfp-6,T,y070315009-14,6,movement,direction,torus_nonlinear_15,ok,0.20238095238095238,0.1964292983644217,6,252,42,0.9893238434163701,19,19.0,5,pertrace_unsupervised_movement_signal,pertrace_tau19_embed5
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,movement,direction,delta,ok,0.1984126984126984,0.1541590171295649,6,252,42,0.99644128113879,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,movement,direction,theta,ok,0.19444444444444445,0.16513145942775312,6,252,42,0.99644128113879,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,movement,direction,alpha,ok,0.18253968253968253,0.15141388187682814,6,252,42,0.99644128113879,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,movement,direction,beta,ok,0.19047619047619047,0.14263228587955498,6,252,42,0.99644128113879,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,movement,direction,low_gamma,ok,0.17857142857142858,0.17073048005097827,6,252,42,0.99644128113879,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,movement,direction,average_psd,ok,0.2222222222222222,0.18464268489469368,6,252,42,0.99644128113879,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,movement,direction,all_band_power,ok,0.26587301587301587,0.2547658986330689,6,252,42,0.99644128113879,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyT_session-y070315009-14_lfp-7,T,y070315009-14,7,movement,direction,torus_nonlinear_15,ok,0.2222222222222222,0.21900016257312618,6,252,42,0.99644128113879,14,14.0,7,pertrace_unsupervised_movement_signal,pertrace_tau14_embed7
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,movement,direction,delta,ok,0.5428571428571428,0.5405128205128205,2,140,70,0.9929577464788732,20,20.0,5,pertrace_unsupervised_movement_signal,pertrace_tau20_embed5
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,movement,direction,theta,ok,0.5357142857142857,0.5328302274244058,2,140,70,0.9929577464788732,20,20.0,5,pertrace_unsupervised_movement_signal,pertrace_tau20_embed5
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,movement,direction,alpha,ok,0.5214285714285715,0.5212087182890103,2,140,70,0.9929577464788732,20,20.0,5,pertrace_unsupervised_movement_signal,pertrace_tau20_embed5
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,movement,direction,beta,ok,0.5142857142857142,0.5138888888888888,2,140,70,0.9929577464788732,20,20.0,5,pertrace_unsupervised_movement_signal,pertrace_tau20_embed5
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,movement,direction,low_gamma,ok,0.5642857142857143,0.5642634828307567,2,140,70,0.9929577464788732,20,20.0,5,pertrace_unsupervised_movement_signal,pertrace_tau20_embed5
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,movement,direction,average_psd,ok,0.5714285714285714,0.5713410900183711,2,140,70,0.9929577464788732,20,20.0,5,pertrace_unsupervised_movement_signal,pertrace_tau20_embed5
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,movement,direction,all_band_power,ok,0.6142857142857143,0.614206981016534,2,140,70,0.9929577464788732,20,20.0,5,pertrace_unsupervised_movement_signal,pertrace_tau20_embed5
monkeyT_session-y070315015-17_lfp-6,T,y070315015-17,6,movement,direction,torus_nonlinear_15,ok,0.5142857142857142,0.5138888888888888,2,140,70,0.9929577464788732,20,20.0,5,pertrace_unsupervised_movement_signal,pertrace_tau20_embed5
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,movement,direction,delta,ok,0.5428571428571428,0.5394736842105263,2,140,70,0.9929577464788732,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,movement,direction,theta,ok,0.4928571428571429,0.48118377785896965,2,140,70,0.9929577464788732,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,movement,direction,alpha,ok,0.5714285714285714,0.571078431372549,2,140,70,0.9929577464788732,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,movement,direction,beta,ok,0.5071428571428571,0.5065134099616858,2,140,70,0.9929577464788732,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,movement,direction,low_gamma,ok,0.6357142857142857,0.6356956987601408,2,140,70,0.9929577464788732,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,movement,direction,average_psd,ok,0.5,0.49959150326797386,2,140,70,0.9929577464788732,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,movement,direction,all_band_power,ok,0.6285714285714286,0.6282679738562091,2,140,70,0.9929577464788732,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyT_session-y070315015-17_lfp-7,T,y070315015-17,7,movement,direction,torus_nonlinear_15,ok,0.5642857142857143,0.5640855494870094,2,140,70,0.9929577464788732,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,movement,direction,delta,ok,0.23015873015873015,0.19990472762606806,6,252,42,1.0,32,32.0,7,pertrace_unsupervised_movement_signal,pertrace_tau32_embed7
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,movement,direction,theta,ok,0.1746031746031746,0.15967188392793463,6,252,42,1.0,32,32.0,7,pertrace_unsupervised_movement_signal,pertrace_tau32_embed7
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,movement,direction,alpha,ok,0.21031746031746032,0.16936933365012563,6,252,42,1.0,32,32.0,7,pertrace_unsupervised_movement_signal,pertrace_tau32_embed7
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,movement,direction,beta,ok,0.15079365079365079,0.13440101754442904,6,252,42,1.0,32,32.0,7,pertrace_unsupervised_movement_signal,pertrace_tau32_embed7
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,movement,direction,low_gamma,ok,0.1626984126984127,0.14987256344050917,6,252,42,1.0,32,32.0,7,pertrace_unsupervised_movement_signal,pertrace_tau32_embed7
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,movement,direction,average_psd,ok,0.15476190476190477,0.14702922098450086,6,252,42,1.0,32,32.0,7,pertrace_unsupervised_movement_signal,pertrace_tau32_embed7
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,movement,direction,all_band_power,ok,0.19047619047619047,0.174966961227377,6,252,42,1.0,32,32.0,7,pertrace_unsupervised_movement_signal,pertrace_tau32_embed7
monkeyT_session-y070316001-4_lfp-7,T,y070316001-4,7,movement,direction,torus_nonlinear_15,ok,0.20238095238095238,0.2001809981526006,6,252,42,1.0,32,32.0,7,pertrace_unsupervised_movement_signal,pertrace_tau32_embed7
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,movement,direction,delta,ok,0.1865079365079365,0.16017422400515682,6,252,42,1.0,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,movement,direction,theta,ok,0.1388888888888889,0.11383981662973457,6,252,42,1.0,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,movement,direction,alpha,ok,0.16666666666666666,0.15192320589500793,6,252,42,1.0,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,movement,direction,beta,ok,0.20634920634920634,0.17625175341366028,6,252,42,1.0,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,movement,direction,low_gamma,ok,0.2222222222222222,0.166477428112602,6,252,42,1.0,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,movement,direction,average_psd,ok,0.18253968253968253,0.16944360518115228,6,252,42,1.0,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,movement,direction,all_band_power,ok,0.2222222222222222,0.2134761335285097,6,252,42,1.0,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9
monkeyT_session-y070316001-4_lfp-8,T,y070316001-4,8,movement,direction,torus_nonlinear_15,ok,0.21428571428571427,0.21216852873872663,6,252,42,1.0,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9
monkeyT_session-y070316006-8_lfp-7,T,y070316006-8,7,movement,direction,delta,ok,0.23106060606060605,0.19580273068866347,6,264,44,1.0,31,31.0,5,pertrace_unsupervised_movement_signal,pertrace_tau31_embed5
monkeyT_session-y070316006-8_lfp-7,T,y070316006-8,7,movement,direction,theta,ok,0.20454545454545456,0.16955542932090337,6,264,44,1.0,31,31.0,5,pertrace_unsupervised_movement_signal,pertrace_tau31_embed5
monkeyT_session-y070316006-8_lfp-7,T,y070316006-8,7,movement,direction,alpha,ok,0.1893939393939394,0.16429178520804136,6,264,44,1.0,31,31.0,5,pertrace_unsupervised_movement_signal,pertrace_tau31_embed5
monkeyT_session-y070316006-8_lfp-7,T,y070316006-8,7,movement,direction,beta,ok,0.17045454545454544,0.1318961782261788,6,264,44,1.0,31,31.0,5,pertrace_unsupervised_movement_signal,pertrace_tau31_embed5
