lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n,torus_fit_success_fraction
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,beta,ok,0.5119047619047619,0.5062365591397849,2,84,42,0.9883720930232558
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,low_gamma,ok,0.4880952380952381,0.4791636625811103,2,84,42,0.9883720930232558
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,average_psd,ok,0.4523809523809524,0.4473684210526316,2,84,42,0.9883720930232558
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,all_band_power,ok,0.39285714285714285,0.3886113886113886,2,84,42,0.9883720930232558
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,movement,direction,torus_nonlinear_15,ok,0.5476190476190477,0.5476190476190477,2,84,42,0.9883720930232558
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,delta,ok,0.5714285714285714,0.5711854792966535,2,84,42,1.0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,theta,ok,0.4642857142857143,0.46053946053946054,2,84,42,1.0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,alpha,ok,0.5,0.49971639251276234,2,84,42,1.0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,beta,ok,0.42857142857142855,0.42824730572887126,2,84,42,1.0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,low_gamma,ok,0.5119047619047619,0.5112813963388676,2,84,42,1.0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,average_psd,ok,0.47619047619047616,0.475,2,84,42,1.0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,all_band_power,ok,0.44047619047619047,0.4397616006811409,2,84,42,1.0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,movement,direction,torus_nonlinear_15,ok,0.5357142857142857,0.5340634333665197,2,84,42,1.0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,delta,ok,0.52,0.5192307692307692,2,100,50,1.0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,theta,ok,0.41,0.4099409940994099,2,100,50,1.0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,alpha,ok,0.55,0.5495946351716545,2,100,50,1.0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,beta,ok,0.44,0.4391025641025641,2,100,50,1.0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,low_gamma,ok,0.47,0.468671679197995,2,100,50,1.0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,average_psd,ok,0.43,0.42534529690492995,2,100,50,1.0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,all_band_power,ok,0.46,0.4565217391304348,2,100,50,1.0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,movement,direction,torus_nonlinear_15,ok,0.5,0.49979991996798717,2,100,50,1.0
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,delta,ok,0.2222222222222222,0.19750406445043,6,288,48,0.9688581314878892
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,theta,ok,0.23958333333333334,0.20078817145508907,6,288,48,0.9688581314878892
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,alpha,ok,0.14930555555555555,0.11915200012305383,6,288,48,0.9688581314878892
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,beta,ok,0.2847222222222222,0.2514718688441316,6,288,48,0.9688581314878892
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,low_gamma,ok,0.20833333333333334,0.19807395808779438,6,288,48,0.9688581314878892
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,average_psd,ok,0.18055555555555555,0.16578837369997915,6,288,48,0.9688581314878892
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,all_band_power,ok,0.2743055555555556,0.2674589733322335,6,288,48,0.9688581314878892
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,movement,direction,torus_nonlinear_15,ok,0.2777777777777778,0.2732255646235963,6,288,48,0.9688581314878892
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,delta,ok,0.16666666666666666,0.1235315088350762,6,288,48,0.9965397923875432
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,theta,ok,0.21875,0.18412627982227373,6,288,48,0.9965397923875432
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,alpha,ok,0.2048611111111111,0.16461964570517204,6,288,48,0.9965397923875432
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,beta,ok,0.2222222222222222,0.1892219805944401,6,288,48,0.9965397923875432
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,low_gamma,ok,0.1701388888888889,0.1456755717067594,6,288,48,0.9965397923875432
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,average_psd,ok,0.2152777777777778,0.16155307341748018,6,288,48,0.9965397923875432
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,all_band_power,ok,0.2222222222222222,0.21498150389426,6,288,48,0.9965397923875432
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,movement,direction,torus_nonlinear_15,ok,0.19444444444444445,0.1943568032675479,6,288,48,0.9965397923875432
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,delta,ok,0.17479674796747968,0.1505796043363383,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,theta,ok,0.15853658536585366,0.1381147997051575,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,alpha,ok,0.17073170731707318,0.15009819970590071,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,beta,ok,0.14634146341463414,0.13847799187530724,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,low_gamma,ok,0.15853658536585366,0.14049121933384026,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,average_psd,ok,0.16260162601626016,0.12081341666292571,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,all_band_power,ok,0.14634146341463414,0.1446653549067568,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-1,M,o080417003-14,1,movement,direction,torus_nonlinear_15,ok,0.17886178861788618,0.17466902742605883,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,delta,ok,0.14634146341463414,0.13639865366808593,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,theta,ok,0.2032520325203252,0.17692855048560732,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,alpha,ok,0.15853658536585366,0.14135748670231427,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,beta,ok,0.14634146341463414,0.13350882015185953,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,low_gamma,ok,0.1951219512195122,0.15819269343982664,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,average_psd,ok,0.11788617886178862,0.09754246535831927,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,all_band_power,ok,0.17886178861788618,0.174937246632021,6,246,41,0.9884169884169884
monkeyM_session-o080417003-14_lfp-4,M,o080417003-14,4,movement,direction,torus_nonlinear_15,ok,0.17886178861788618,0.1761900765483748,6,246,41,0.9884169884169884
monkeyM_session-o080422011-21_lfp-2,M,o080422011-21,2,movement,direction,delta,ok,0.1375,0.11297571848260209,6,240,40,0.9847908745247148
monkeyM_session-o080422011-21_lfp-2,M,o080422011-21,2,movement,direction,theta,ok,0.15,0.1369581751495683,6,240,40,0.9847908745247148
monkeyM_session-o080422011-21_lfp-2,M,o080422011-21,2,movement,direction,alpha,ok,0.15833333333333333,0.13856429814073631,6,240,40,0.9847908745247148
monkeyM_session-o080422011-21_lfp-2,M,o080422011-21,2,movement,direction,beta,ok,0.16666666666666666,0.12908353350363483,6,240,40,0.9847908745247148
monkeyM_session-o080422011-21_lfp-2,M,o080422011-21,2,movement,direction,low_gamma,ok,0.20416666666666666,0.1410272406525583,6,240,40,0.9847908745247148
monkeyM_session-o080422011-21_lfp-2,M,o080422011-21,2,movement,direction,average_psd,ok,0.18333333333333332,0.15924768976430068,6,240,40,0.9847908745247148
monkeyM_session-o080422011-21_lfp-2,M,o080422011-21,2,movement,direction,all_band_power,ok,0.1875,0.1733520346990219,6,240,40,0.9847908745247148
monkeyM_session-o080422011-21_lfp-2,M,o080422011-21,2,movement,direction,torus_nonlinear_15,ok,0.20833333333333334,0.20738900384196057,6,240,40,0.9847908745247148
monkeyM_session-o080423001-5_lfp-6,M,o080423001-5,6,movement,direction,delta,ok,0.21904761904761905,0.16687892211148025,6,210,35,0.9813084112149533
monkeyM_session-o080423001-5_lfp-6,M,o080423001-5,6,movement,direction,theta,ok,0.16666666666666666,0.15160587641273823,6,210,35,0.9813084112149533
monkeyM_session-o080423001-5_lfp-6,M,o080423001-5,6,movement,direction,alpha,ok,0.12857142857142856,0.11659173965331353,6,210,35,0.9813084112149533
monkeyM_session-o080423001-5_lfp-6,M,o080423001-5,6,movement,direction,beta,ok,0.18095238095238095,0.1582877138623732,6,210,35,0.9813084112149533
monkeyM_session-o080423001-5_lfp-6,M,o080423001-5,6,movement,direction,low_gamma,ok,0.23333333333333334,0.17870316146178214,6,210,35,0.9813084112149533
monkeyM_session-o080423001-5_lfp-6,M,o080423001-5,6,movement,direction,average_psd,ok,0.16666666666666666,0.12449341037600647,6,210,35,0.9813084112149533
monkeyM_session-o080423001-5_lfp-6,M,o080423001-5,6,movement,direction,all_band_power,ok,0.2523809523809524,0.23422419747755097,6,210,35,0.9813084112149533
monkeyM_session-o080423001-5_lfp-6,M,o080423001-5,6,movement,direction,torus_nonlinear_15,ok,0.15714285714285714,0.1556122399085786,6,210,35,0.9813084112149533
monkeyM_session-o080423001-5_lfp-8,M,o080423001-5,8,movement,direction,delta,ok,0.18095238095238095,0.14049630049124437,6,210,35,0.9906542056074766
monkeyM_session-o080423001-5_lfp-8,M,o080423001-5,8,movement,direction,theta,ok,0.18095238095238095,0.15078310079722243,6,210,35,0.9906542056074766
monkeyM_session-o080423001-5_lfp-8,M,o080423001-5,8,movement,direction,alpha,ok,0.16666666666666666,0.1291931070447128,6,210,35,0.9906542056074766
monkeyM_session-o080423001-5_lfp-8,M,o080423001-5,8,movement,direction,beta,ok,0.12857142857142856,0.10860114735622955,6,210,35,0.9906542056074766
monkeyM_session-o080423001-5_lfp-8,M,o080423001-5,8,movement,direction,low_gamma,ok,0.19523809523809524,0.18239520767092535,6,210,35,0.9906542056074766
monkeyM_session-o080423001-5_lfp-8,M,o080423001-5,8,movement,direction,average_psd,ok,0.18095238095238095,0.1522153615001332,6,210,35,0.9906542056074766
monkeyM_session-o080423001-5_lfp-8,M,o080423001-5,8,movement,direction,all_band_power,ok,0.17142857142857143,0.15956789584900394,6,210,35,0.9906542056074766
monkeyM_session-o080423001-5_lfp-8,M,o080423001-5,8,movement,direction,torus_nonlinear_15,ok,0.13333333333333333,0.1323487876119455,6,210,35,0.9906542056074766
monkeyM_session-o080424002-11_lfp-1,M,o080424002-11,1,movement,direction,delta,ok,0.13333333333333333,0.11270534199362768,6,240,40,0.9626556016597511
monkeyM_session-o080424002-11_lfp-1,M,o080424002-11,1,movement,direction,theta,ok,0.14583333333333334,0.12131802450961314,6,240,40,0.9626556016597511
monkeyM_session-o080424002-11_lfp-1,M,o080424002-11,1,movement,direction,alpha,ok,0.125,0.1127910721485586,6,240,40,0.9626556016597511
monkeyM_session-o080424002-11_lfp-1,M,o080424002-11,1,movement,direction,beta,ok,0.16666666666666666,0.12559619864034918,6,240,40,0.9626556016597511
monkeyM_session-o080424002-11_lfp-1,M,o080424002-11,1,movement,direction,low_gamma,ok,0.2125,0.17268627764576383,6,240,40,0.9626556016597511
monkeyM_session-o080424002-11_lfp-1,M,o080424002-11,1,movement,direction,average_psd,ok,0.14583333333333334,0.13313181981463454,6,240,40,0.9626556016597511
monkeyM_session-o080424002-11_lfp-1,M,o080424002-11,1,movement,direction,all_band_power,ok,0.15833333333333333,0.1494088319088319,6,240,40,0.9626556016597511
monkeyM_session-o080424002-11_lfp-1,M,o080424002-11,1,movement,direction,torus_nonlinear_15,ok,0.175,0.17186080952912097,6,240,40,0.9626556016597511
monkeyM_session-o080424012-22_lfp-1,M,o080424012-22,1,movement,direction,delta,ok,0.1962962962962963,0.1562029959997686,6,270,45,1.0
monkeyM_session-o080424012-22_lfp-1,M,o080424012-22,1,movement,direction,theta,ok,0.12222222222222222,0.08940219214608697,6,270,45,1.0
monkeyM_session-o080424012-22_lfp-1,M,o080424012-22,1,movement,direction,alpha,ok,0.1814814814814815,0.13963133100130004,6,270,45,1.0
monkeyM_session-o080424012-22_lfp-1,M,o080424012-22,1,movement,direction,beta,ok,0.2111111111111111,0.16199573540103723,6,270,45,1.0
monkeyM_session-o080424012-22_lfp-1,M,o080424012-22,1,movement,direction,low_gamma,ok,0.22592592592592592,0.17001649827219242,6,270,45,1.0
monkeyM_session-o080424012-22_lfp-1,M,o080424012-22,1,movement,direction,average_psd,ok,0.18888888888888888,0.14044635398018857,6,270,45,1.0
monkeyM_session-o080424012-22_lfp-1,M,o080424012-22,1,movement,direction,all_band_power,ok,0.2518518518518518,0.23326603569722834,6,270,45,1.0
monkeyM_session-o080424012-22_lfp-1,M,o080424012-22,1,movement,direction,torus_nonlinear_15,ok,0.1814814814814815,0.18119266573913828,6,270,45,1.0
monkeyM_session-o080425003-12_lfp-1,M,o080425003-12,1,movement,direction,delta,ok,0.2,0.15332912169666948,6,240,40,1.0
monkeyM_session-o080425003-12_lfp-1,M,o080425003-12,1,movement,direction,theta,ok,0.15416666666666667,0.14304726095939205,6,240,40,1.0
monkeyM_session-o080425003-12_lfp-1,M,o080425003-12,1,movement,direction,alpha,ok,0.14583333333333334,0.12121742167185988,6,240,40,1.0
monkeyM_session-o080425003-12_lfp-1,M,o080425003-12,1,movement,direction,beta,ok,0.19583333333333333,0.17065032065032062,6,240,40,1.0
monkeyM_session-o080425003-12_lfp-1,M,o080425003-12,1,movement,direction,low_gamma,ok,0.21666666666666667,0.16504504588568,6,240,40,1.0
monkeyM_session-o080425003-12_lfp-1,M,o080425003-12,1,movement,direction,average_psd,ok,0.175,0.1416245313288629,6,240,40,1.0
monkeyM_session-o080425003-12_lfp-1,M,o080425003-12,1,movement,direction,all_band_power,ok,0.22083333333333333,0.21467130331389295,6,240,40,1.0
monkeyM_session-o080425003-12_lfp-1,M,o080425003-12,1,movement,direction,torus_nonlinear_15,ok,0.15833333333333333,0.15261131261131264,6,240,40,1.0
monkeyM_session-o080425013-21_lfp-1,M,o080425013-21,1,movement,direction,delta,ok,0.10897435897435898,0.10862579519125837,6,156,26,1.0
monkeyM_session-o080425013-21_lfp-1,M,o080425013-21,1,movement,direction,theta,ok,0.14743589743589744,0.11798442213188758,6,156,26,1.0
monkeyM_session-o080425013-21_lfp-1,M,o080425013-21,1,movement,direction,alpha,ok,0.19230769230769232,0.1501278058080302,6,156,26,1.0
monkeyM_session-o080425013-21_lfp-1,M,o080425013-21,1,movement,direction,beta,ok,0.1346153846153846,0.09542808024781461,6,156,26,1.0
monkeyM_session-o080425013-21_lfp-1,M,o080425013-21,1,movement,direction,low_gamma,ok,0.1858974358974359,0.14339340448606963,6,156,26,1.0
monkeyM_session-o080425013-21_lfp-1,M,o080425013-21,1,movement,direction,average_psd,ok,0.1346153846153846,0.1164926279799854,6,156,26,1.0
monkeyM_session-o080425013-21_lfp-1,M,o080425013-21,1,movement,direction,all_band_power,ok,0.14743589743589744,0.1285759199673706,6,156,26,1.0
monkeyM_session-o080425013-21_lfp-1,M,o080425013-21,1,movement,direction,torus_nonlinear_15,ok,0.1858974358974359,0.18065926123932005,6,156,26,1.0
monkeyM_session-o080429002-7_lfp-2,M,o080429002-7,2,movement,direction,delta,ok,0.1875,0.1546814952925281,6,240,40,0.992
monkeyM_session-o080429002-7_lfp-2,M,o080429002-7,2,movement,direction,theta,ok,0.25,0.20178421638974364,6,240,40,0.992
monkeyM_session-o080429002-7_lfp-2,M,o080429002-7,2,movement,direction,alpha,ok,0.15833333333333333,0.11988407505648886,6,240,40,0.992
monkeyM_session-o080429002-7_lfp-2,M,o080429002-7,2,movement,direction,beta,ok,0.2,0.1749504863421526,6,240,40,0.992
monkeyM_session-o080429002-7_lfp-2,M,o080429002-7,2,movement,direction,low_gamma,ok,0.25,0.21107005381027596,6,240,40,0.992
monkeyM_session-o080429002-7_lfp-2,M,o080429002-7,2,movement,direction,average_psd,ok,0.25416666666666665,0.2180206994571379,6,240,40,0.992
monkeyM_session-o080429002-7_lfp-2,M,o080429002-7,2,movement,direction,all_band_power,ok,0.25416666666666665,0.24321886761849812,6,240,40,0.992
monkeyM_session-o080429002-7_lfp-2,M,o080429002-7,2,movement,direction,torus_nonlinear_15,ok,0.24583333333333332,0.2341083867399657,6,240,40,0.992
monkeyM_session-o080429011-12_lfp-2,M,o080429011-12,2,movement,direction,delta,ok,0.58,0.5784825371336813,2,100,50,0.9801980198019802
monkeyM_session-o080429011-12_lfp-2,M,o080429011-12,2,movement,direction,theta,ok,0.68,0.6788438378161381,2,100,50,0.9801980198019802
monkeyM_session-o080429011-12_lfp-2,M,o080429011-12,2,movement,direction,alpha,ok,0.44,0.43977591036414565,2,100,50,0.9801980198019802
monkeyM_session-o080429011-12_lfp-2,M,o080429011-12,2,movement,direction,beta,ok,0.61,0.60996099609961,2,100,50,0.9801980198019802
monkeyM_session-o080429011-12_lfp-2,M,o080429011-12,2,movement,direction,low_gamma,ok,0.58,0.5793269230769231,2,100,50,0.9801980198019802
monkeyM_session-o080429011-12_lfp-2,M,o080429011-12,2,movement,direction,average_psd,ok,0.57,0.5699569956995699,2,100,50,0.9801980198019802
monkeyM_session-o080429011-12_lfp-2,M,o080429011-12,2,movement,direction,all_band_power,ok,0.68,0.68,2,100,50,0.9801980198019802
monkeyM_session-o080429011-12_lfp-2,M,o080429011-12,2,movement,direction,torus_nonlinear_15,ok,0.54,0.5398159263705482,2,100,50,0.9801980198019802
monkeyM_session-o080430002-12_lfp-1,M,o080430002-12,1,movement,direction,delta,ok,0.1875,0.1376022255841097,6,240,40,1.0
monkeyM_session-o080430002-12_lfp-1,M,o080430002-12,1,movement,direction,theta,ok,0.1875,0.17455843492055723,6,240,40,1.0
monkeyM_session-o080430002-12_lfp-1,M,o080430002-12,1,movement,direction,alpha,ok,0.175,0.12293609082428958,6,240,40,1.0
monkeyM_session-o080430002-12_lfp-1,M,o080430002-12,1,movement,direction,beta,ok,0.15833333333333333,0.12479331344085764,6,240,40,1.0
monkeyM_session-o080430002-12_lfp-1,M,o080430002-12,1,movement,direction,low_gamma,ok,0.15,0.13813156645967048,6,240,40,1.0
monkeyM_session-o080430002-12_lfp-1,M,o080430002-12,1,movement,direction,average_psd,ok,0.15416666666666667,0.1386854145533027,6,240,40,1.0
monkeyM_session-o080430002-12_lfp-1,M,o080430002-12,1,movement,direction,all_band_power,ok,0.175,0.17467857856191374,6,240,40,1.0
monkeyM_session-o080430002-12_lfp-1,M,o080430002-12,1,movement,direction,torus_nonlinear_15,ok,0.19166666666666668,0.18329388683440614,6,240,40,1.0
monkeyM_session-o080430013-23_lfp-1,M,o080430013-23,1,movement,direction,delta,ok,0.1910569105691057,0.15693317854423347,6,246,41,0.9921259842519685
monkeyM_session-o080430013-23_lfp-1,M,o080430013-23,1,movement,direction,theta,ok,0.1991869918699187,0.16320030965503843,6,246,41,0.9921259842519685
monkeyM_session-o080430013-23_lfp-1,M,o080430013-23,1,movement,direction,alpha,ok,0.18292682926829268,0.14173102061337356,6,246,41,0.9921259842519685
monkeyM_session-o080430013-23_lfp-1,M,o080430013-23,1,movement,direction,beta,ok,0.21138211382113822,0.17168890449931284,6,246,41,0.9921259842519685
monkeyM_session-o080430013-23_lfp-1,M,o080430013-23,1,movement,direction,low_gamma,ok,0.21951219512195122,0.15526683076533526,6,246,41,0.9921259842519685
monkeyM_session-o080430013-23_lfp-1,M,o080430013-23,1,movement,direction,average_psd,ok,0.22764227642276422,0.17460305818896746,6,246,41,0.9921259842519685
monkeyM_session-o080430013-23_lfp-1,M,o080430013-23,1,movement,direction,all_band_power,ok,0.24796747967479674,0.23517171862281416,6,246,41,0.9921259842519685
monkeyM_session-o080430013-23_lfp-1,M,o080430013-23,1,movement,direction,torus_nonlinear_15,ok,0.21951219512195122,0.21769371977521648,6,246,41,0.9921259842519685
monkeyM_session-o080430013-23_lfp-2,M,o080430013-23,2,movement,direction,delta,ok,0.13008130081300814,0.12541407821840359,6,246,41,1.0
monkeyM_session-o080430013-23_lfp-2,M,o080430013-23,2,movement,direction,theta,ok,0.17073170731707318,0.15361489812183213,6,246,41,1.0
monkeyM_session-o080430013-23_lfp-2,M,o080430013-23,2,movement,direction,alpha,ok,0.15447154471544716,0.12251306094493025,6,246,41,1.0
monkeyM_session-o080430013-23_lfp-2,M,o080430013-23,2,movement,direction,beta,ok,0.14634146341463414,0.11598080389221915,6,246,41,1.0
monkeyM_session-o080430013-23_lfp-2,M,o080430013-23,2,movement,direction,low_gamma,ok,0.13821138211382114,0.12820336358228188,6,246,41,1.0
monkeyM_session-o080430013-23_lfp-2,M,o080430013-23,2,movement,direction,average_psd,ok,0.12601626016260162,0.11287432066481327,6,246,41,1.0
monkeyM_session-o080430013-23_lfp-2,M,o080430013-23,2,movement,direction,all_band_power,ok,0.18699186991869918,0.18017504000078424,6,246,41,1.0
monkeyM_session-o080430013-23_lfp-2,M,o080430013-23,2,movement,direction,torus_nonlinear_15,ok,0.15040650406504066,0.14444907441813423,6,246,41,1.0
