lfp_uid,monkey,session_id,lfp_id,direction,delay,n_trials
monkeyT_session-y070503001-7_lfp-5,T,y070503001-7,5,5,long,25
monkeyT_session-y070503001-7_lfp-5,T,y070503001-7,5,6,short,27
monkeyT_session-y070503001-7_lfp-5,T,y070503001-7,5,6,long,25
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,1,short,21
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,1,long,22
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,2,short,23
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,2,long,22
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,3,short,22
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,3,long,20
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,4,short,22
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,4,long,22
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,5,short,22
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,5,long,21
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,6,short,22
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,6,6,long,22
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,1,short,21
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,1,long,22
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,2,short,23
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,2,long,22
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,3,short,21
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,3,long,20
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,4,short,22
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,4,long,22
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,5,short,22
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,5,long,21
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,6,short,22
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,8,6,long,22
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,1,short,21
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,1,long,22
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,2,short,23
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,2,long,22
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,3,short,22
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,3,long,20
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,4,short,22
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,4,long,22
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,5,short,22
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,5,long,21
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,6,short,22
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,5,6,long,22
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,1,short,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,1,long,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,2,short,0
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,2,long,0
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,3,short,0
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,3,long,0
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,4,short,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,4,long,10
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,5,short,0
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,5,long,0
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,6,short,0
monkeyM_session-o080326006-9_lfp-1,M,o080326006-9,1,6,long,0
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,1,short,0
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,1,long,0
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,2,short,0
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,2,long,0
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,3,short,25
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,3,long,25
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,4,short,0
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,4,long,0
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,5,short,0
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,5,long,0
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,6,short,25
monkeyM_session-o080327001-7_lfp-1,M,o080327001-7,1,6,long,23
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,1,short,26
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,1,long,25
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,2,short,0
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,2,long,0
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,3,short,0
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,3,long,0
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,4,short,26
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,4,long,24
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,5,short,0
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,5,long,0
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,6,short,0
monkeyM_session-o080403001-7_lfp-2,M,o080403001-7,2,6,long,0
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,1,short,26
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,1,long,25
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,2,short,0
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,2,long,0
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,3,short,0
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,3,long,0
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,4,short,26
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,4,long,24
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,5,short,0
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,5,long,0
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,6,short,0
monkeyM_session-o080403001-7_lfp-1,M,o080403001-7,1,6,long,0
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,1,short,0
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,1,long,0
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,2,short,31
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,2,long,29
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,3,short,0
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,3,long,0
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,4,short,0
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,4,long,0
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,5,short,30
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,5,long,27
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,6,short,0
monkeyM_session-o080403009-14_lfp-2,M,o080403009-14,2,6,long,0
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,1,short,0
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,1,long,0
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,2,short,31
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,2,long,29
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,3,short,0
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,3,long,0
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,4,short,0
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,4,long,0
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,5,short,30
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,5,long,27
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,6,short,0
monkeyM_session-o080403009-14_lfp-1,M,o080403009-14,1,6,long,0
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,1,short,0
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,1,long,0
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,2,short,0
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,2,long,0
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,3,short,20
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,3,long,20
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,4,short,0
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,4,long,0
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,5,short,0
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,5,long,0
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,6,short,21
monkeyM_session-o080403015-20_lfp-2,M,o080403015-20,2,6,long,20
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,1,short,0
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,1,long,0
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,2,short,0
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,2,long,0
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,3,short,20
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,3,long,20
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,4,short,0
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,4,long,0
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,5,short,0
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,5,long,0
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,6,short,21
monkeyM_session-o080403015-20_lfp-1,M,o080403015-20,1,6,long,20
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,1,short,0
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,1,long,0
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,2,short,21
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,2,long,22
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,3,short,0
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,3,long,0
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,4,short,0
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,4,long,0
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,5,short,25
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,5,long,23
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,6,short,0
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,6,long,0
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,1,short,0
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,1,long,0
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,2,short,21
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,2,long,22
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,3,short,0
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,3,long,0
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,4,short,0
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,4,long,0
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,5,short,25
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,5,long,23
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,6,short,0
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,6,long,0
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,1,short,27
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,1,long,25
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,2,short,0
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,2,long,0
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,3,short,0
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,3,long,0
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,4,short,27
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,4,long,26
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,5,short,0
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,5,long,0
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,6,short,0
monkeyM_session-o080404007-12_lfp-1,M,o080404007-12,1,6,long,0
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,1,short,0
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,1,long,0
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,2,short,0
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,2,long,0
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,3,short,22
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,3,long,21
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,4,short,0
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,4,long,0
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,5,short,0
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,5,long,0
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,6,short,22
monkeyM_session-o080404013-18_lfp-1,M,o080404013-18,1,6,long,20
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,1,short,24
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,1,long,20
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,2,short,0
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,2,long,0
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,3,short,0
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,3,long,0
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,4,short,22
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,4,long,22
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,5,short,0
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,5,long,0
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,6,short,0
monkeyM_session-o080408001-4_lfp-1,M,o080408001-4,1,6,long,0
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,1,short,0
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,1,long,0
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,2,short,30
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,2,long,30
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,3,short,0
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,3,long,0
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,4,short,0
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,4,long,0
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,5,short,30
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,5,long,28
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,6,short,0
monkeyM_session-o080410001-7_lfp-2,M,o080410001-7,2,6,long,0
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,1,short,0
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,1,long,0
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,2,short,30
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,2,long,30
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,3,short,0
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,3,long,0
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,4,short,0
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,4,long,0
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,5,short,30
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,5,long,28
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,6,short,0
monkeyM_session-o080410001-7_lfp-1,M,o080410001-7,1,6,long,0
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,1,short,30
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,1,long,30
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,2,short,0
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,2,long,0
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,3,short,0
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,3,long,0
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,4,short,30
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,4,long,30
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,5,short,0
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,5,long,0
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,6,short,0
monkeyM_session-o080410008-13_lfp-2,M,o080410008-13,2,6,long,0
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,1,short,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,1,long,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,2,short,0
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,2,long,0
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,3,short,0
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,3,long,0
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,4,short,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,4,long,30
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,5,short,0
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,5,long,0
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,6,short,0
monkeyM_session-o080410008-13_lfp-1,M,o080410008-13,1,6,long,0
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,1,short,0
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,1,long,0
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,2,short,0
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,2,long,0
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,3,short,29
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,3,long,21
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,4,short,0
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,4,long,0
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,5,short,0
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,5,long,0
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,6,short,23
monkeyM_session-o080410017-23_lfp-2,M,o080410017-23,2,6,long,25
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,1,short,0
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,1,long,0
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,2,short,0
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,2,long,0
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,3,short,29
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,3,long,21
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,4,short,0
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,4,long,0
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,5,short,0
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,5,long,0
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,6,short,23
monkeyM_session-o080410017-23_lfp-1,M,o080410017-23,1,6,long,25
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,1,short,25
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,1,long,25
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,2,short,0
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,2,long,0
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,3,short,0
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,3,long,0
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,4,short,25
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,4,long,22
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,5,short,0
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,5,long,0
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,6,short,0
monkeyM_session-o080411001-6_lfp-4,M,o080411001-6,4,6,long,0
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,1,short,25
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,1,long,25
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,2,short,0
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,2,long,0
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,3,short,0
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,3,long,0
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,4,short,25
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,4,long,22
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,5,short,0
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,5,long,0
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,6,short,0
monkeyM_session-o080411001-6_lfp-2,M,o080411001-6,2,6,long,0
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,1,short,0
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,1,long,0
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,2,short,21
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,2,long,21
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,3,short,0
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,3,long,0
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,4,short,0
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,4,long,0
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,5,short,20
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,5,long,24
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,6,short,0
monkeyM_session-o080411007-14_lfp-1,M,o080411007-14,1,6,long,0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,1,short,23
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,1,long,24
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,2,short,0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,2,long,0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,3,short,0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,3,long,0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,4,short,21
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,4,long,21
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,5,short,0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,5,long,0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,6,short,0
monkeyM_session-o080415001-7_lfp-1,M,o080415001-7,1,6,long,0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,1,short,0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,1,long,0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,2,short,25
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,2,long,25
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,3,short,0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,3,long,0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,4,short,0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,4,long,0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,5,short,25
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,5,long,25
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,6,short,0
monkeyM_session-o080415008-14_lfp-1,M,o080415008-14,1,6,long,0
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,1,short,24
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,1,long,25
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,2,short,24
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,2,long,24
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,3,short,24
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,3,long,24
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,4,short,24
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,4,long,24
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,5,short,24
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,5,long,24
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,6,short,24
monkeyM_session-o080416002-18_lfp-2,M,o080416002-18,2,6,long,24
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,1,short,24
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,1,long,25
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,2,short,24
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,2,long,24
monkeyM_session-o080416002-18_lfp-1,M,o080416002-18,1,3,short,24
