time_ms,observed_lag_0,fitted_lag_0,observed_lag_1,fitted_lag_1,observed_lag_2,fitted_lag_2,observed_lag_3,fitted_lag_3,observed_lag_4,fitted_lag_4
-159.0,0.6257857084274292,0.12532534693506675,-1.9747531414031982,-0.39303212693322764,-0.5775535106658936,-0.5752903050071767,0.30862897634506226,-0.3001796152379519,-0.04666408151388168,-0.02283034234913848
-158.0,0.2591020166873932,-0.03487775893616301,-2.0693345069885254,-0.3744560018193345,-0.6289975643157959,-0.6959503549237176,0.3450445234775543,-0.1761560334699092,0.09261316806077957,-0.04184293281724221
-157.0,-0.12045542150735855,-0.19672186832839403,-2.173323392868042,-0.3524079382209964,-0.6622698903083801,-0.8010540214933978,0.37613701820373535,-0.05638637618189883,0.23105980455875397,-0.059526161267811864
-156.0,-0.4984015226364136,-0.35468401796478305,-2.2806198596954346,-0.329525661727746,-0.6797217130661011,-0.8862078077701241,0.39949002861976624,0.05526288995406568,0.3635438084602356,-0.07413172454375248
-155.0,-0.859870195388794,-0.5033815552680688,-2.383732795715332,-0.3082519281478753,-0.6851614117622375,-0.9476179005691859,0.41362929344177246,0.15545907745909718,0.48585599660873413,-0.08408698502016086
-154.0,-1.190434217453003,-0.6377843686667679,-2.474853515625,-0.2907043120273774,-0.6830800175666809,-0.982257939540218,0.41830646991729736,0.24152506403293073,0.595058023929596,-0.08807888778959053
-153.0,-1.4768812656402588,-0.7534124667322463,-2.54689621925354,-0.2785633274710466,-0.6778532862663269,-0.988007375151583,0.41462162137031555,0.3115298231013855,0.6895983815193176,-0.08512558174831632
-152.0,-1.7078802585601807,-0.846510582361798,-2.594338893890381,-0.2729841021372009,-0.6730446815490723,-0.9637542421831936,0.40493789315223694,0.3643441435802315,0.7691975235939026,-0.07463237281944943
-151.0,-1.8744916915893555,-0.9141924702970785,-2.6137475967407227,-0.2745357200934456,-0.670892059803009,-0.9094576745454717,0.39257046580314636,0.3996595473853196,0.8345495462417603,-0.05642934462518931
-150.0,-1.970499038696289,-0.9545488755887322,-2.6039278507232666,-0.28317105921876784,-0.672016978263855,-0.8261671946505286,0.38127392530441284,0.4179700575058471,0.886914074420929,-0.030788809513314502
-149.0,-1.9925748109817505,-0.966714719924082,-2.5657196044921875,-0.29822853195724897,-0.6753612160682678,-0.7159976519962972,0.3745948374271393,0.42051812137131994,0.9276848435401917,0.001578335815046312
-148.0,-1.9403132200241089,-0.950892813395628,-2.501518487930298,-0.3184656580354335,-0.6783369183540344,-0.5820605809700325,0.3751949071884155,0.4092075807814988,0.9580196738243103,0.03954732123726364
-147.0,-1.8161728382110596,-0.9083332743218916,-2.414639949798584,-0.34212292062310345,-0.6771711707115173,-0.4283546145740531,0.384269654750824,0.3864880308360747,0.9785977602005005,0.0816242964634693
-146.0,-1.6253509521484375,-0.8412697471857976,-2.3086650371551514,-0.3670149495857044,-0.6674187183380127,-0.2596193474450162,0.40118104219436646,0.35521616218844215,0.9895415306091309,0.12600930868306412
-145.0,-1.3755942583084106,-0.7528153653052201,-2.1868765354156494,-0.390644800117169,-0.6446027755737305,-0.08115861154536141,0.42339038848876953,0.31850067855045905,0.9905015230178833,0.1706747353871182
-144.0,-1.0769355297088623,-0.6468231294591524,-2.051877737045288,-0.4103360094546139,-0.6049221158027649,0.10135955726301685,0.44672664999961853,0.27953808101130934,0.9808698296546936,0.21345573136030618
-143.0,-0.7413498163223267,-0.527716891168885,-1.9054218530654907,-0.42337626745140877,-0.5459412932395935,0.2821179812977858,0.4659639596939087,0.2414469819646325,0.9600709676742554,0.2521486883817965
-142.0,-0.38233664631843567,-0.40030037363037374,-1.748447299003601,-0.4271659668296684,-0.46717458963394165,0.45537150539779814,0.47562646865844727,0.20710863840430124,0.9278730154037476,0.28461332223217767
-141.0,-0.014444531872868538,-0.26955258040398106,-1.5812617540359497,-0.41936463197119783,-0.37048277258872986,0.6156650757406075,0.47089847922325134,0.17902107645828289,0.8846617341041565,0.30887381157271954
-140.0,0.34724825620651245,-0.14041849229301534,-1.403804898262024,-0.3980282737149908,-0.26022961735725403,0.7580396798742123,0.44850054383277893,0.15917353097643508,0.8316223621368408,0.32321442598991196
-139.0,0.6876916885375977,-0.017604112920017,-1.2159186601638794,-0.36173108037605023,-0.14316515624523163,0.878217619247732,0.40739041566848755,0.14894697509223864,0.770775556564331,0.3262652958803136
-138.0,0.9924637675285339,0.09461531296069119,-1.0175789594650269,-0.309665516690257,-0.028020476922392845,0.9727594771483109,0.3491600453853607,0.14904530758579584,0.7048407196998596,0.3170743858329859
-137.0,1.2484145164489746,0.19256570627196268,-0.8090627789497375,-0.24171583393823204,0.0751836821436882,1.0391863646775072,0.2780293822288513,0.15946035466238448,0.6369336247444153,0.2951623181348282
-136.0,1.4443440437316895,0.27331596267651975,-0.5910487174987793,-0.15850115538736384,0.15607991814613342,1.0760625219347155,0.20039257407188416,0.17947229054070998,0.5701587796211243,0.26055742857255476
-135.0,1.5716845989227295,0.3347852339525767,-0.36465877294540405,-0.06138564044819821,0.20506499707698822,1.0830350556441957,0.12395566701889038,0.20768545737203667,0.5071889162063599,0.21380929075107932
-134.0,1.6251232624053955,0.3758113008519569,-0.13145679235458374,0.04754531040098379,0.21444198489189148,1.060829433678549,0.05659374222159386,0.24209794201145596,0.44993406534194946,0.1559798803402241
