recording,day,difference,monkey,enhanced,baseline
monkeyT_session-y070315009-14_lfp-5,2007-03-15,-0.0408827699128554,T,ktorus_all_bands,all_bands
monkeyT_session-y070315009-14_lfp-6,2007-03-15,-0.0746166466936314,T,ktorus_all_bands,all_bands
monkeyT_session-y070315009-14_lfp-7,2007-03-15,-0.0212641195313125,T,ktorus_all_bands,all_bands
monkeyT_session-y070316001-4_lfp-7,2007-03-16,0.040081353781386,T,ktorus_all_bands,all_bands
monkeyT_session-y070316006-8_lfp-7,2007-03-16,-0.0050170473257561,T,ktorus_all_bands,all_bands
monkeyT_session-y070316006-8_lfp-8,2007-03-16,0.0327378569788986,T,ktorus_all_bands,all_bands
monkeyT_session-y070316009-12_lfp-7,2007-03-16,0.0202241512086219,T,ktorus_all_bands,all_bands
monkeyT_session-y070316009-12_lfp-8,2007-03-16,-0.023505124977654,T,ktorus_all_bands,all_bands
monkeyT_session-y070412010-15_lfp-5,2007-04-12,0.0218788121552369,T,ktorus_all_bands,all_bands
monkeyT_session-y070412010-15_lfp-6,2007-04-12,-0.0513043235085702,T,ktorus_all_bands,all_bands
monkeyT_session-y070412010-15_lfp-7,2007-04-12,0.0754044726449419,T,ktorus_all_bands,all_bands
monkeyT_session-y070412010-15_lfp-8,2007-04-12,0.0320217688107708,T,ktorus_all_bands,all_bands
monkeyT_session-y070413002-8_lfp-6,2007-04-13,-0.0051791992152038,T,ktorus_all_bands,all_bands
monkeyT_session-y070413009-13_lfp-5,2007-04-13,-0.0519370733691732,T,ktorus_all_bands,all_bands
monkeyT_session-y070413009-13_lfp-6,2007-04-13,0.0213529984290995,T,ktorus_all_bands,all_bands
monkeyT_session-y070413009-13_lfp-7,2007-04-13,-0.0116440880996522,T,ktorus_all_bands,all_bands
monkeyT_session-y070413009-13_lfp-8,2007-04-13,0.0080341082888714,T,ktorus_all_bands,all_bands
monkeyT_session-y070416003-7_lfp-5,2007-04-16,0.053900916365725,T,ktorus_all_bands,all_bands
monkeyT_session-y070416003-7_lfp-6,2007-04-16,0.0520750360880971,T,ktorus_all_bands,all_bands
monkeyT_session-y070416009-13_lfp-5,2007-04-16,0.0356370449103607,T,ktorus_all_bands,all_bands
monkeyT_session-y070416009-13_lfp-6,2007-04-16,0.026087611053193,T,ktorus_all_bands,all_bands
monkeyT_session-y070419002-5_lfp-5,2007-04-19,-0.0161212805732,T,ktorus_all_bands,all_bands
monkeyT_session-y070419002-5_lfp-7,2007-04-19,0.0085226462981391,T,ktorus_all_bands,all_bands
monkeyT_session-y070420002-5_lfp-5,2007-04-20,-0.0405348775578909,T,ktorus_all_bands,all_bands
monkeyT_session-y070420002-5_lfp-8,2007-04-20,0.0447056250489397,T,ktorus_all_bands,all_bands
monkeyT_session-y070420006-10_lfp-5,2007-04-20,0.0576452939474963,T,ktorus_all_bands,all_bands
monkeyT_session-y070420006-10_lfp-7,2007-04-20,-0.0393813140321567,T,ktorus_all_bands,all_bands
monkeyT_session-y070423002-6_lfp-5,2007-04-23,0.0681218011816863,T,ktorus_all_bands,all_bands
monkeyT_session-y070423002-6_lfp-6,2007-04-23,0.0102134602294902,T,ktorus_all_bands,all_bands
monkeyT_session-y070423008-14_lfp-5,2007-04-23,0.0303287694243796,T,ktorus_all_bands,all_bands
monkeyT_session-y070423008-14_lfp-7,2007-04-23,0.0308142022142186,T,ktorus_all_bands,all_bands
monkeyT_session-y070424001-6_lfp-5,2007-04-24,0.0241332949487308,T,ktorus_all_bands,all_bands
monkeyT_session-y070424001-6_lfp-6,2007-04-24,0.0331908317153006,T,ktorus_all_bands,all_bands
monkeyT_session-y070424001-6_lfp-7,2007-04-24,-0.0470470071209195,T,ktorus_all_bands,all_bands
monkeyT_session-y070424001-6_lfp-8,2007-04-24,-0.0211433287176061,T,ktorus_all_bands,all_bands
monkeyT_session-y070424007-15_lfp-5,2007-04-24,-0.0026737771111065,T,ktorus_all_bands,all_bands
monkeyT_session-y070424007-15_lfp-8,2007-04-24,-0.0587124639796102,T,ktorus_all_bands,all_bands
monkeyT_session-y070425001-6_lfp-6,2007-04-25,0.0715662986190918,T,ktorus_all_bands,all_bands
monkeyT_session-y070425001-6_lfp-8,2007-04-25,0.0057496736354095,T,ktorus_all_bands,all_bands
monkeyT_session-y070425007-12_lfp-5,2007-04-25,0.0604904375994334,T,ktorus_all_bands,all_bands
monkeyT_session-y070425007-12_lfp-6,2007-04-25,0.0267602951713906,T,ktorus_all_bands,all_bands
monkeyT_session-y070425007-12_lfp-7,2007-04-25,0.0100486716394874,T,ktorus_all_bands,all_bands
monkeyT_session-y070425007-12_lfp-8,2007-04-25,-0.0003038742562185,T,ktorus_all_bands,all_bands
monkeyT_session-y070426001-5_lfp-5,2007-04-26,0.0304576870090199,T,ktorus_all_bands,all_bands
monkeyT_session-y070426006-13_lfp-7,2007-04-26,-0.0275778158108205,T,ktorus_all_bands,all_bands
monkeyT_session-y070426006-13_lfp-8,2007-04-26,0.0195664631036238,T,ktorus_all_bands,all_bands
monkeyT_session-y070502002-7_lfp-6,2007-05-02,-0.0144100931327646,T,ktorus_all_bands,all_bands
monkeyT_session-y070502002-7_lfp-7,2007-05-02,-0.0394563297749545,T,ktorus_all_bands,all_bands
monkeyT_session-y070502008-15_lfp-5,2007-05-02,-0.0407150098962827,T,ktorus_all_bands,all_bands
monkeyT_session-y070502008-15_lfp-6,2007-05-02,-0.0096020508270827,T,ktorus_all_bands,all_bands
monkeyT_session-y070502008-15_lfp-7,2007-05-02,0.0226698960868849,T,ktorus_all_bands,all_bands
monkeyT_session-y070502008-15_lfp-8,2007-05-02,0.0456387615164608,T,ktorus_all_bands,all_bands
monkeyT_session-y070503001-7_lfp-5,2007-05-03,-0.0313886529190988,T,ktorus_all_bands,all_bands
monkeyT_session-y070503001-7_lfp-6,2007-05-03,0.0174784432322125,T,ktorus_all_bands,all_bands
monkeyT_session-y070503011-16_lfp-5,2007-05-03,0.0163733517934943,T,ktorus_all_bands,all_bands
monkeyT_session-y070503011-16_lfp-6,2007-05-03,0.0299932550829126,T,ktorus_all_bands,all_bands
monkeyT_session-y070503011-16_lfp-8,2007-05-03,-0.006391153643606,T,ktorus_all_bands,all_bands
