distance,mean_direction_1,mean_direction_2,mean_direction_3,mean_direction_4,mean_direction_5,mean_direction_6,absolute_gap_1_4,absolute_gap_2_5,absolute_gap_3_6,sum_absolute_mean_difference
0.058019183576107025,0.18181818181818182,0.3333333333333333,0.21212121212121213,0.18181818181818182,0.15151515151515152,0.06060606060606061,0.0,0.18181818181818182,0.15151515151515152,0.3333333333333333
0.05802973359823227,0.18181818181818182,0.36363636363636365,0.21212121212121213,0.18181818181818182,0.15151515151515152,0.06060606060606061,0.0,0.21212121212121213,0.15151515151515152,0.36363636363636365
0.05829114466905594,0.18181818181818182,0.3939393939393939,0.21212121212121213,0.18181818181818182,0.15151515151515152,0.06060606060606061,0.0,0.24242424242424243,0.15151515151515152,0.3939393939393939
0.05830733850598335,0.18181818181818182,0.42424242424242425,0.21212121212121213,0.18181818181818182,0.15151515151515152,0.06060606060606061,0.0,0.2727272727272727,0.15151515151515152,0.42424242424242425
0.058327559381723404,0.18181818181818182,0.42424242424242425,0.21212121212121213,0.15151515151515152,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.2727272727272727,0.15151515151515152,0.45454545454545453
0.058353863656520844,0.18181818181818182,0.45454545454545453,0.21212121212121213,0.15151515151515152,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.30303030303030304,0.15151515151515152,0.48484848484848486
0.058476973325014114,0.18181818181818182,0.45454545454545453,0.21212121212121213,0.15151515151515152,0.18181818181818182,0.06060606060606061,0.030303030303030304,0.2727272727272727,0.15151515151515152,0.45454545454545453
0.05852222815155983,0.18181818181818182,0.45454545454545453,0.21212121212121213,0.15151515151515152,0.18181818181818182,0.09090909090909091,0.030303030303030304,0.2727272727272727,0.12121212121212122,0.42424242424242425
0.05858221650123596,0.21212121212121213,0.45454545454545453,0.21212121212121213,0.15151515151515152,0.18181818181818182,0.09090909090909091,0.06060606060606061,0.2727272727272727,0.12121212121212122,0.45454545454545453
0.05864999443292618,0.21212121212121213,0.45454545454545453,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.06060606060606061,0.24242424242424243,0.12121212121212122,0.42424242424242425
0.05867329239845276,0.21212121212121213,0.48484848484848486,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.06060606060606061,0.2727272727272727,0.12121212121212122,0.45454545454545453
0.05881492793560028,0.21212121212121213,0.45454545454545453,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.06060606060606061,0.24242424242424243,0.12121212121212122,0.42424242424242425
0.058867424726486206,0.21212121212121213,0.48484848484848486,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.06060606060606061,0.2727272727272727,0.12121212121212122,0.45454545454545453
0.05889393389225006,0.21212121212121213,0.5151515151515151,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.06060606060606061,0.30303030303030304,0.12121212121212122,0.48484848484848486
0.05903910472989082,0.21212121212121213,0.5454545454545454,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.06060606060606061,0.3333333333333333,0.12121212121212122,0.5151515151515151
0.05917947739362717,0.21212121212121213,0.5454545454545454,0.21212121212121213,0.15151515151515152,0.18181818181818182,0.09090909090909091,0.06060606060606061,0.36363636363636365,0.12121212121212122,0.5454545454545454
0.05923568084836006,0.21212121212121213,0.5454545454545454,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.06060606060606061,0.3333333333333333,0.12121212121212122,0.5151515151515151
0.059237416833639145,0.24242424242424243,0.5454545454545454,0.21212121212121213,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.09090909090909091,0.3333333333333333,0.12121212121212122,0.5454545454545454
0.0592561699450016,0.24242424242424243,0.5454545454545454,0.21212121212121213,0.15151515151515152,0.24242424242424243,0.09090909090909091,0.09090909090909091,0.30303030303030304,0.12121212121212122,0.5151515151515151
0.0593019463121891,0.24242424242424243,0.5454545454545454,0.18181818181818182,0.15151515151515152,0.24242424242424243,0.09090909090909091,0.09090909090909091,0.30303030303030304,0.09090909090909091,0.48484848484848486
