row_index,original_trial_number,direction,tau_ms,n_points,status,reason,model,optimizer_success,optimizer_status,optimizer_message,nfev,cost,optimality,flags,cloud_variance_sum,normalized_3d_set_error,rms_3d_set_distance,mean_3d_set_distance,active_bounds,near_bounds,native_mse,native_mean_error,native_frac_inside,native_r_squared,native_hole_quality,native_frac_in_hole,R1,R2,minor_radius,R1_in,R2_in,center_x,center_y,center_z,direction_x,direction_y,direction_z,u_axis_x,u_axis_y,u_axis_z,v_axis_x,v_axis_y,v_axis_z
156,6,5,1,498,returned,,one_torus,True,3,`xtol` termination condition is satisfied.,33,2.582853708277955,273410.39795144496,,1471.7146852930684,0.0005694213955047736,0.04102173559142307,0.017933435688860702,0,0,0.001682782790932626,0.010372047337670626,0.8554216867469879,0.9994688180873437,0.1183081334680759,0.04618473895582329,4.005478633546721,0.4257929164568706,0.9767540210080871,0.47388070078129,0.05037476518995331,0.03559153083152091,0.018950048907405422,0.004233081074517639,-0.4112921696793921,0.8135704594791175,-0.4110253746702951,0.5755550372379888,0.5814663380733556,0.5750072145595561,0.7068063032179674,-7.175996661647605e-05,-0.7074071278831292
156,6,5,2,496,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,33,3.1587856725466157,0.7152050732596671,,1470.8516873124045,0.0011828177650984868,0.05922465269676823,0.04246741796896479,0,0,0.003507559487052816,0.011048645198493792,0.8790322580645161,0.9994215748457784,0.11409399740456258,0.05443548387096774,3.9261471690261174,0.91169550672752,1.0714684665155947,0.4479498249129107,0.10401898477834753,0.058634561394294855,0.024609342719692895,-0.003443598970591614,-0.418918685557689,0.8060862682503025,-0.4180096446595581,0.5703229182157394,0.5917979986217912,0.5696550691279113,0.7065683999774988,0.0002386723957756629,-0.70764471254064
156,6,5,3,494,returned,,one_torus,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,36,4.996018053505461,0.5482521395627925,,1469.2923929374508,0.003540367780103007,0.10261594062452217,0.08209514235851853,0,0,0.01053003127025546,0.01004504404195681,0.8866396761133604,0.9994626891989862,0.11108844825005486,0.05668016194331984,3.8639978740663863,1.3573345343677043,1.160325673345819,0.4292455278716568,0.15078418717915806,0.09451083245043711,0.042806432243352135,0.0015350911540873767,-0.431734158793873,0.7934650322837127,-0.42897419348142135,0.561061792705314,0.6086138632354132,0.5610693631289853,0.7062685614517487,0.0015517794965044373,-0.7079423077364934
156,6,5,4,492,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,29,9.49796739602473,0.5317226828661931,,1466.276312449162,0.009715963152080209,0.17016423572229106,0.13849402148807943,0,0,0.028955867118951435,0.010878219312381773,0.8861788617886179,0.9994551186158388,0.11976695324964932,0.06300813008130081,3.704471676725666,1.73070718605791,1.1960560125052293,0.4436732861211727,0.2072815266414858,0.18656176571721736,0.12159857207679844,0.05315397419948029,-0.44702377682406086,0.7776255030328852,-0.44211799328489726,0.5488925665132074,0.6287176325500755,0.5508457941612812,0.7063191158242769,0.0035658873178098425,-0.7078845888044523
156,6,5,5,490,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,29,18.196127080062023,0.4104294899342682,,1462.377996750919,0.021504856704554067,0.253337837147663,0.20614198943645703,0,0,0.06418005973065581,0.008594746002616104,0.9,0.9996250996393092,0.11210703197779709,0.061224489795918366,3.5987047193607613,2.0312051373032776,1.2496893430826783,0.4034401050521383,0.22771237928118754,0.2719639676652232,0.1521519712053597,0.014143729592699862,-0.46275207002970614,0.760535991095541,-0.4554618841692344,0.5351279389248087,0.6492645574789625,0.5404568654219624,0.7067521564619506,0.006367153901488809,-0.7074325753636013
156,6,5,6,488,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,28,31.87118603285495,0.15218677528716593,,1458.624698321705,0.04044273730531455,0.3476819475942446,0.2832336520849704,0,0,0.12088273668292705,0.008649727160866382,0.9036885245901639,0.9996247260361307,0.13574410534838688,0.055327868852459015,3.5666380251114433,2.210470942380152,1.2482251197997714,0.48415008782042607,0.3000584004720835,0.36222982606000687,0.2935044892761578,0.1391566661438211,-0.47670493497328326,0.7439702791294872,-0.46825274024136776,0.521509748535702,0.6681551788488689,0.5306564228930665,0.7076581004642524,0.008768166753967759,-0.7065006242722656
156,6,5,7,486,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,27,50.270734056866914,0.08200310337076691,,1454.9590599932187,0.06580066316323607,0.4438358588425116,0.3625798605336507,0,0,0.19699026959446989,0.008197585544450057,0.911522633744856,0.9996480316241189,0.10274071219587175,0.04938271604938271,3.1903858691550275,2.348597902941397,1.242476158627421,0.32778251637673556,0.2412966212100056,0.2159728896242393,0.042366355616785326,-0.11736895409259093,-0.4883800480642908,0.7296163375047607,-0.4786908487721834,0.5106109232354248,0.6837813554621803,0.5212672471899329,0.7076449771769145,0.010151747001049528,-0.7064952429472621
156,6,5,8,484,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,33,70.47105858993302,0.0036185727471614083,,1449.4551321465574,0.09534157466803189,0.5343439143672434,0.43754410378393127,0,0,0.28552341882130794,0.008234438126184669,0.9132231404958677,0.9996145496833578,0.13191604599196996,0.0640495867768595,3.1293412800740574,2.522434345364764,1.2265539330242252,0.4128103282269514,0.33274956511496917,-0.035205001650594155,-0.09562134503962735,-0.07917099481992468,-0.5004800914141995,0.7130095854271156,-0.4910570325190832,-0.5011786787635779,-0.7011115466525081,-0.5072105392254012,-0.7059317318616382,-0.0077414622822992215,0.7082375729305528
156,6,5,9,482,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,73,89.94303808219973,0.003606680166413856,,1439.426967169737,0.125731753632517,0.6127647650431569,0.5015578468044025,0,0,0.3754806572783953,0.007851921957397062,0.9045643153526971,0.9996856733207184,0.1395023502264654,0.07053941908713693,2.970137222740727,2.48431590085669,1.1733860234138092,0.4143411230675777,0.3465679068746036,-0.008130110641862877,-0.0808704947988684,-0.10012490807401998,-0.5136966874178567,0.6965308931997801,-0.5009595074989235,-0.4965464877223628,-0.717523507663588,-0.48846862896067994,-0.699683713448341,-0.0021750326649290323,0.7144494176399377
156,6,5,10,480,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,40,107.13897239920901,0.007755692010338927,,1423.6744832371314,0.15445843188603584,0.6768470534350334,0.55463814226575,0,0,0.458121933743687,0.008131659245508956,0.9104166666666667,0.999635148636688,0.13913239916724002,0.06041666666666667,2.856257852370258,2.358236424171709,1.122247294350647,0.3973980076406816,0.3281070914986979,0.026183714319171783,-0.05294233144899175,-0.11178923986028619,-0.5285958169644899,0.675820796771798,-0.5136659546219463,-0.49460483598671395,-0.7369903716657266,-0.46066392119263005,-0.6898931210735241,0.010556643468866624,0.7238342619495868
156,6,5,11,478,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,35,121.21219666558952,0.004126141151419672,,1403.7392466607878,0.17995243640295286,0.7269560217471942,0.5947823694505657,0,0,0.5284650575545071,0.008877541673127612,0.9016736401673641,0.9995833904472167,0.16433049968047192,0.0502092050209205,2.728071888365329,2.3638960552978134,1.0638005767809318,0.44830541657948747,0.3884602199599286,0.29549775001084955,0.2510668913914459,-0.0350869765884369,-0.5534413365817611,0.6450302178868824,-0.5269143241312212,-0.49276358075000665,-0.7636165461439346,-0.41722155258284466,-0.6714810052767107,0.02873653539521367,0.740464361792016
156,6,5,12,476,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,30,133.0087900062118,0.01961178919810362,,1383.0114206109388,0.2022246450738422,0.7665252188044903,0.6275776908120854,0,0,0.5875609110632718,0.009534519750325451,0.8949579831932774,0.9995105373459255,0.17739823425014017,0.06092436974789916,2.6402087119172233,2.472020010490055,1.0513320934922585,0.4683683635461299,0.4385319848921149,0.2911840042822212,0.2516911779568051,-0.07784488369798517,-0.5802922636335637,0.6041881030213703,-0.5460930551963789,-0.496274260039344,-0.7939976330696158,-0.3511119728808016,-0.6457342701048671,0.06726436534838624,0.7605936875654528
156,6,5,13,474,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,30,144.2446974331921,0.0035253156932593677,nearly_circular_orientation,1364.64201621105,0.222827489692693,0.8009484815175842,0.6570070987377604,0,0,0.6415184700453239,0.009891116866504011,0.9071729957805907,0.9994370303826076,0.16620270155574027,0.052742616033755275,2.5980232919549717,2.5502365029754444,1.0731512771754628,0.43179848982782026,0.4238561964007457,0.3018732436222014,0.23929958394091833,-0.14969640493482986,-0.6090066830395858,0.5598249480311605,-0.5618780006142435,-0.5152041592058139,-0.8178139879118501,-0.25640779143923487,-0.6030551669197581,0.13332782431284212,0.7864783257747073
156,6,5,14,472,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,43,156.6890671381905,0.002771238550132969,nearly_circular_orientation,1350.0483870824628,0.2445624962210443,0.8363702898766245,0.6914946623807852,0,0,0.6995152617883089,0.009855731970630638,0.9173728813559322,0.999421463473034,0.1427663325274926,0.048728813559322036,2.5860535541361584,2.5824701143433844,1.1076581249372228,0.36920138164384964,0.368689787086802,0.2942134148901726,0.20109594364147856,-0.22053021593705338,-0.634915888794088,0.5314511583154345,-0.5607508185292492,0.543960606405598,0.8229240993273946,0.1640206859607973,0.5486243458270517,-0.20088701568226783,-0.8115760802870621
156,6,5,15,470,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,30,170.8755069170473,0.015095675570952328,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1338.834368150784,0.2699702116844175,0.8769451301159775,0.7327488426929778,1,1,0.7690327612341287,0.009694204241131611,0.9170212765957447,0.999418648113546,0.1439754836102505,0.05319148936170213,2.5895619618147814,2.5895619618147596,1.108364263011818,0.3728334357911362,0.3728334357911331,0.2154348557252498,0.06608834161802409,-0.3190791341548513,-0.6882871649601067,0.5173684536987295,-0.508518103579206,0.5284912849976806,0.8378013616734352,0.13706144628464312,0.49694842814044105,-0.17440975171663667,-0.8500726429387586
156,6,5,16,468,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,71,180.42153966789962,0.023178861064882733,,1329.6418278709182,0.3012654051319644,0.9251646699740773,0.744629067945729,0,0,0.8559296665682434,0.009154629440480023,0.8974358974358975,0.9995838364839051,0.12377081369929901,0.06196581196581197,2.584224114472702,2.4561674247578744,1.1041345442641761,0.31985152142976053,0.3040018407441115,-0.02873472589465002,0.15955778462958703,-0.25715694449806425,-0.9153085120868858,0.3374158479520642,0.21991105759217047,0.3839623352262187,0.8958798689345536,0.2235445941270386,-0.12158640067050584,0.28904983305075743,-0.9495614467654636
156,6,5,17,466,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,34,168.7765310090245,0.13590482539930507,,1321.0802136937727,0.2859851011230816,0.9004162824883865,0.721437511383652,0,0,0.8107494817702058,0.00976702773159406,0.8927038626609443,0.9995234364103336,0.14129934214585588,0.06652360515021459,2.745416033880113,2.2530515360089822,1.0730468476315285,0.38792547950408607,0.31835469985889525,-0.1320154528728777,0.04028243339985141,-0.13662254966957516,-0.7845323551191284,0.18838494730177807,0.5907792272927437,-0.49792574586539023,-0.7592080669352228,-0.41913370504276354,0.3695658742016637,-0.6229881401187516,0.6894250081734337
156,6,5,18,464,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,48,152.797215370988,0.08396515452244376,,1312.301962003491,0.2568093467227952,0.8522427430188888,0.6830086024110339,0,0,0.7263176930283598,0.009308805636070498,0.8857758620689655,0.9995341985199883,0.135326456827289,0.07758620689655173,2.7543697238755356,2.4041498438084457,1.115108848028704,0.37273909552456996,0.3253450800445954,-0.20528486624725828,0.007484566039616237,-0.19752655137829053,-0.7371766226625064,0.17555815367118854,0.6524951813452249,0.6742590266632971,0.12808858442560858,0.7273019177074312,0.044106597711206744,0.9761007372282056,-0.21279557988570982
156,6,5,19,462,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,32,138.8593424854282,0.0045226200651363145,,1303.1474276247732,0.23301358315667292,0.8107116369020074,0.6390025452118652,0,0,0.6572533582083323,0.009028641794317945,0.9069264069264069,0.999495247371205,0.11497388530522178,0.05627705627705628,2.8731692201029073,2.507490721178312,1.190506140581434,0.33033942837472013,0.2882959505807634,-0.25824306837508376,-0.042584516412074266,-0.24223197777884364,-0.721594162441067,0.18698342813744037,0.6665876253968788,0.6564014988902963,-0.12130669876474533,0.7445950289166398,0.22008847535533257,0.9748445427014587,-0.03520199680343691
156,6,5,20,460,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,25,130.1620164991039,0.007201488595021028,,1293.7967509567638,0.22099114694240404,0.7883908045262213,0.6076768185599978,0,0,0.6215600606615025,0.009016587974891282,0.8978260869565218,0.9995785419620895,0.10801634922050218,0.058695652173913045,3.0141620551516826,2.552173239705354,1.241270019442288,0.32557878115655875,0.27567643593132546,-0.29455243819576277,-0.10026357371119687,-0.2691700585497931,-0.7151777872927001,0.2063789663911079,0.6677787468868651,-0.6362810623929985,0.2031505077482816,-0.744228648225565,-0.2892527306731174,-0.9571507683907545,-0.013973702627906153
194,9,6,1,498,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,10,2.113619487807388,0.0002828258684543357,,1249.8836080134017,0.0007022133370860556,0.04198118098543953,0.016329943412916503,0,0,0.0017624195569322294,0.010349278758277675,0.8453815261044176,0.9993263293513485,0.18722161786757172,0.05823293172690763,3.256510128544516,0.388457423429145,0.740637707454535,0.6096890948684255,0.07272762728709524,0.11810657055682544,0.11614461865027353,0.11422620892960489,-0.4109117409701245,0.813908347228657,-0.4107368299091315,-0.5754881016832202,-0.580993275510881,-0.5755521337204661,-0.7070820220824307,-0.00012697075035687525,0.7071315280230756
194,9,6,2,496,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,21,2.5996129013218616,0.03737506554848242,,1249.648453766205,0.0010799813283278665,0.05216283818565902,0.03524119301430848,0,0,0.002720961687583247,0.010048608303189236,0.8810483870967742,0.9993720778395719,0.15904303378893989,0.046370967741935484,3.1387961302882736,0.8225335214284255,0.8328269415173476,0.49920365900619074,0.13081822664111847,0.17879039754012102,0.18531678999781426,0.18691857398800382,-0.418576530641295,0.8062544058909172,-0.4180281341933148,-0.5700794728597202,-0.591568863055554,-0.5701365405629978,-0.7069675258585216,-0.00033651675923243205,0.7072459290345555
194,9,6,3,494,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,26,3.763645097810465,0.11299293091797255,,1249.469586619547,0.0028587220020169584,0.08503257530259663,0.06706288143636276,0,0,0.007230538862591767,0.009479308427430692,0.8866396761133604,0.9993847381397891,0.15873200370606866,0.05060728744939271,3.043357681793049,1.223824371903392,0.8974609240336013,0.48307826282542554,0.1942600947366102,0.22262335017101845,0.2522666015793964,0.2610619420036049,-0.4302326578973178,0.7939341131327466,-0.42961434343149124,0.561408905066846,0.6080037096512045,0.5613835857593441,0.7069086938130715,0.00033623405428409526,-0.7073047331639721
194,9,6,4,492,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,23,6.477227650072856,0.0021267944768529503,,1249.2393067768649,0.007473286091721259,0.1377514163869094,0.11180743546205099,0,0,0.018975452716599697,0.00990172167485615,0.8800813008130082,0.9993860416390663,0.18790796347947208,0.06504065040650407,2.963807288006729,1.5547513369047938,0.9173713689603771,0.5569229916351496,0.29215015743486494,0.2633772773401516,0.31477997452228984,0.3158230772800408,-0.44489816026853857,0.777526862654827,-0.4444295274159187,0.5499106020363002,0.6288497070092092,0.5496784294116931,0.7068691227914868,0.00015441300056584167,-0.7073443428759569
194,9,6,5,490,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,59,11.883604044095588,2.4406594670607835,,1248.8287529048575,0.01656115691684584,0.20544649702799503,0.16685050173350943,0,0,0.042208263141073975,0.010465734127628516,0.8816326530612245,0.9993676128788089,0.2588294004505941,0.06326530612244897,3.1459839204782014,1.8598046502945562,0.9275358290541991,0.8142731319648413,0.4813721225911199,0.4898394382253486,0.5713714411829638,0.49016472986369747,-0.4609337297575045,0.7583719214996332,-0.4608818996794671,0.5365991856158466,0.6518220172037876,0.5359005242419486,0.706824879844036,-0.0002942246152431263,-0.7073885089986548
194,9,6,6,488,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,29,21.029726432083727,0.0017880493260624083,,1248.1281569438418,0.03139251099387094,0.28335619161955533,0.22853147328458132,0,0,0.08029073132913817,0.010360471524297983,0.889344262295082,0.9994073763621047,0.2735854534282274,0.05737704918032787,2.930577158139792,2.042813609887983,0.9031858499201679,0.8017632806163546,0.5588840877307486,0.4444042997247747,0.5567702199315174,0.4648611465027803,-0.4775462379090232,0.7370880965486432,-0.47817437048063766,0.5220699308323538,0.6757956754242576,0.520329888048508,0.7066771384288163,-0.001158880013443005,-0.7075352139767845
194,9,6,7,486,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,29,34.19282404448053,0.0010382100926004667,,1247.1041689947624,0.05288046260579006,0.3683671158577749,0.29435187722929246,0,0,0.13569433204537534,0.010104614946418665,0.9238683127572016,0.9992100396735555,0.28521177313627305,0.03909465020576132,2.6222801820640687,2.0900363650536917,0.8420770972835979,0.7479051803868872,0.5961029775964817,0.2657685768272542,0.44154232954307165,0.43080613436719256,-0.4936661757326504,0.7148670949906567,-0.4952360481996002,0.5075093364663136,0.6992547705893043,0.503465032753638,0.7062067546656033,-0.00279326088137739,-0.7080001535002128
194,9,6,8,484,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,37,50.623810326974585,0.005579627878256947,,1245.757053034781,0.0802480808374102,0.4544763872429262,0.3578944560545903,0,0,0.20654878656138223,0.010825441967883391,0.8966942148760331,0.9992080793291922,0.31180501966158025,0.04338842975206612,2.411360966186446,2.0976938881116376,0.7757772291994857,0.7518744534732439,0.6540714840268973,0.1015888411563575,0.3506822495114393,0.4415123076980499,-0.5088804870839948,0.6927190899224958,-0.5110586192613092,-0.49432349964303113,-0.7211853076788166,-0.48532054323599044,-0.7047587726052974,0.005658130762188367,0.7094244554497348
194,9,6,9,482,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,35,69.24882281544757,0.002953711746541559,,1243.9053019826256,0.11267662276521782,0.5392461475135417,0.41914911440152725,0,0,0.29078640760819635,0.011615950173005795,0.9087136929460581,0.9990494946878206,0.3373777971837824,0.043568464730290454,2.3204902741707776,2.0956845370060875,0.7315638703507165,0.7828818970864656,0.7070374326875334,0.13643755308975491,0.3803206905644632,0.42274024578573527,-0.5244499958130879,0.6693419555525643,-0.5262447609505096,-0.48289626284345494,-0.7428734447843454,-0.46362726878826366,-0.7012584411055526,0.010972309229114892,0.7128227039077747
194,9,6,10,480,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,26,89.03156827303073,0.0066038773829286,,1240.958188966522,0.14862003484831723,0.6198643152764515,0.47745191544777954,0,0,0.384231769353144,0.012849064204230126,0.9,0.9987544954058644,0.3420585664517809,0.05,2.2067369818327434,2.0955320217974065,0.7076602589394555,0.7548332885421799,0.7167946793301477,0.16600252951338618,0.38720503618268914,0.37274645874552487,-0.5428463480541692,0.6428852395074083,-0.5403854283998112,-0.47439284035947304,-0.7656865284574401,-0.43436801580280443,-0.6930146285744958,0.020559887177378354,0.7206302905228222
194,9,6,11,478,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,101,108.77039795497899,0.0012443439088467274,nearly_circular_orientation,1236.0238987180774,0.18661868801464557,0.6946676131416656,0.5372086912788681,0,0,0.4825630927479388,0.013619476795714694,0.8828451882845189,0.9984841259615842,0.33120745826046566,0.04602510460251046,2.0416715174507027,2.0414623915532166,0.6826923763162374,0.6762168338979665,0.6761475698410035,0.10730989742885468,0.30157161517747005,0.30314340777331283,-0.5622693517746687,0.6141417252156385,-0.553789777264869,-0.47526983296797076,-0.7880148008381658,-0.3913454478189101,-0.6767361095167115,0.04315802367495913,0.7349596064183781
194,9,6,12,476,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,21,128.05812940445625,0.009635453372736762,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1228.5084659840932,0.22572248247014198,0.7632608900613875,0.5952444636745261,1,1,0.5825671862973014,0.014451390983727169,0.8802521008403361,0.9985413814145352,0.3229251758856849,0.0546218487394958,2.0179228707162586,2.0179228678499856,0.6831423858979004,0.6516380979501171,0.6516380970245254,0.09899874091550158,0.311643024634903,0.2917955458711719,-0.5906921788784718,0.5734984515978228,-0.5676110251093721,-0.4977155901177641,-0.812647633462325,-0.303122112653974,-0.6351078185346851,0.10345699512988996,0.7654637215393081
194,9,6,13,474,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,26,147.16627796761304,0.006873268122782897,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1218.7949164794693,0.2660905707479715,0.8271625983028453,0.6538065517325128,1,1,0.6841979640311143,0.014642124940769415,0.8839662447257384,0.9986382489423158,0.3146047829592427,0.05907172995780591,2.0087469868031462,2.0087469843180688,0.6883927880739824,0.6319614098035512,0.631961409021734,0.08926546320059146,0.3361555469438558,0.2866031839306403,-0.6305586509097141,0.5167896121159561,-0.5790719165794219,-0.5565491033356783,-0.8210901329972508,-0.1267441875148897,-0.5409703165032117,0.24236231204923406,0.8053642817747537
194,9,6,14,472,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,77,166.53144413419562,0.0030311610753540785,nearly_circular_orientation,1208.283464949683,0.30734357769928455,0.8870038156918814,0.7099793729018615,0,0,0.786775769051957,0.01614343038586779,0.885593220338983,0.9986432918233792,0.3158788339134004,0.057203389830508475,1.9773759380872464,1.9773396442943658,0.6763761589397806,0.6246112055317316,0.6245997410907581,0.061633956087897436,0.35299989059369413,0.2790198059497228,-0.6984620681999509,0.4196923588800158,-0.5796628875325411,-0.3996226819638478,-0.9006677016358554,-0.17058547208952812,-0.5936770598097527,0.11249895611020246,0.7968008117012445
194,9,6,15,470,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,111,172.70741966803408,0.0061127543828747855,,1198.6114622020336,0.31327243373974906,0.8938226891998715,0.7345485820614992,0,0,0.79891899972849,0.015049896031730093,0.8617021276595744,0.9990485792667362,0.28708512596354824,0.06808510638297872,2.2600054079647336,1.7836453722106471,0.7206946966489044,0.6488139372241429,0.5120580563556202,0.05996809173962737,0.22317717062630604,0.00456459664957706,-0.7095135170011367,0.15793244202484458,0.6867662724303383,0.3737475819388354,-0.7418653277734519,0.5567302582404333,0.5974138550335838,0.6516848772233965,0.4673366095334695
194,9,6,16,468,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,94,156.47091234236694,0.004720037483617784,,1190.7361631372892,0.2798739350646943,0.8438515885042153,0.7005631827152068,0,0,0.7120855034210875,0.013361594742327532,0.8888888888888888,0.999027456799236,0.2554038703035522,0.05128205128205128,2.3466501324842786,1.8254529872218002,0.776632958906792,0.5993435260850838,0.4662277579938273,0.02155357962453967,0.31462450488182764,0.019008138724547118,-0.737557158025632,0.028604758925001875,0.6746785948962238,0.5520006920109183,-0.5499664700707767,0.6267632071327703,0.38897901571064764,0.8346967410759024,0.3898418599535507
194,9,6,17,466,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,132,139.6520758710884,0.0010613482328635715,,1184.6566768481875,0.24707770216260377,0.792537958321452,0.6594951018396413,0,0,0.6281164153803357,0.013023335431906707,0.8969957081545065,0.9989564813139055,0.2571603849163081,0.05150214592274678,2.421968875987463,1.850181628811672,0.793380659141034,0.6228344484045113,0.4757934198304879,0.08395614342289294,0.3265060776779049,0.11318230910697027,0.7453097767050756,0.010531368343880201,-0.6666351528593508,-0.581267843869182,0.5000039223618202,-0.6419686684757031,0.32655938270113394,0.8659591029035959,0.378779357497546
194,9,6,18,464,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,28,124.5149562767801,0.5093169032058675,active_optimizer_bound;near_optimizer_bound,1179.7956749022571,0.21845621245544966,0.7452922572584912,0.6195395096314175,1,1,0.555460548729457,0.012499704808262997,0.8922413793103449,0.9990859141110762,0.25226471553063107,0.05172413793103448,2.491630431848291,1.850480244839713,0.8116873405075873,0.6285504420979249,0.4668108725597301,0.11006470276710238,0.3510618850229087,0.1476383464935721,0.7408972584506994,0.018508208284333055,-0.671363313449237,-0.5972905701519254,0.4752495150734459,-0.6460509834587689,0.3071078429908219,0.8796563787335137,0.3631658410767261
194,9,6,19,462,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,80,113.4443394842059,0.002235977696753834,near_optimizer_bound,1175.5001493299173,0.1980214966461638,0.709817211514429,0.5826801607153032,0,1,0.5038404737621196,0.011813449772752038,0.9025974025974026,0.9991444611072022,0.2521328916188266,0.05411255411255411,2.5632766909629447,1.8626258025715257,0.8274967249540535,0.6462863641118768,0.4696292296063796,0.12343861556321231,0.32217277071946293,0.1657579272942378,-0.7378951459958772,-0.023269234505092655,0.674514118636882,-0.605362174130089,0.46469747447608756,-0.6462142797447591,-0.29840809581321925,-0.8851637136366887,-0.35698432516293316
194,9,6,20,460,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,32,107.76865951768795,0.008820253048757096,active_optimizer_bound;near_optimizer_bound,1171.3427915731888,0.1881171196793043,0.6921133862055564,0.5545239105711165,1,1,0.4790209393649216,0.011579777717502841,0.8891304347826087,0.9992731122656199,0.24185451369059585,0.06304347826086956,2.5990234889160497,1.8940418327417474,0.8515992983269379,0.6285855619824688,0.4580825663675765,0.1016267746037969,0.35772673618799933,0.1545291773831428,0.7387291879814031,0.02350646875529144,-0.6735923342424732,-0.6042677439262293,0.46579857466148405,-0.6464458070802492,0.2985626910270398,0.8845785062774175,0.3583032036651433
