time_ms,observed_lag_0,fitted_lag_0,observed_lag_1,fitted_lag_1,observed_lag_2,fitted_lag_2
-360.0,1.2582316398620605,0.4565263123067261,-0.851439893245697,0.29095916882818584,0.25048160552978516,-0.8460287122893747
-359.0,0.9094517827033997,0.3673598743672458,-0.6639655232429504,0.3872451986085338,0.23307186365127563,-0.8342897358144201
-358.0,0.5230844616889954,0.26935423955584614,-0.3950909674167633,0.4740598982780589,0.18750688433647156,-0.8047436054840436
-357.0,0.12754148244857788,0.16481174156165967,-0.059588588774204254,0.5493638299192801,0.11073848605155945,-0.7580844145651671
-356.0,-0.250800222158432,0.056188277084324924,0.3194398880004883,0.6113879648526088,0.0019743461161851883,-0.6954082737800713
-355.0,-0.5897536873817444,-0.05396438772334652,0.7125638127326965,0.6586752413930599,-0.1363673359155655,-0.6181875616375236
-354.0,-0.8727130889892578,-0.1630585629634853,1.0870012044906616,0.6901147939250343,-0.29794955253601074,-0.5282363355374649
-353.0,-1.0892341136932373,-0.2685314246165703,1.4101887941360474,0.7049680491909354,-0.4722137749195099,-0.4276677162063424
-352.0,-1.2348840236663818,-0.367905220019283,1.653443694114685,0.7028860767434675,-0.6446223855018616,-0.3188442465816321
-351.0,-1.3105311393737793,-0.4588454748588574,1.7951796054840088,0.6839177859674332,-0.79753577709198,-0.20432239130711183
-350.0,-1.3213043212890625,-0.5392158342938804,1.8232139348983765,0.6485087771077864,-0.9117317795753479,-0.08679248064845901
-349.0,-1.2754645347595215,-0.6071282498821168,1.7358591556549072,0.5974908732954484,-0.9684697389602661,0.030984490342232884
-348.0,-1.1833966970443726,-0.6609873333316576,1.5417087078094482,0.5320625794829367,-0.9518897533416748,0.14624172270857982
-347.0,-1.0568410158157349,-0.6995278351236267,1.2582316398620605,0.45376092734560053,-0.851439893245697,0.25627161081642397
-346.0,-0.9083548188209534,-0.7218443675643235,0.9094517827033997,0.36442536756377225,-0.6639655232429504,0.35848934901975066
-345.0,-0.7509006857872009,-0.7274126740172591,0.5230844616889954,0.26615455772300617,-0.3950909674167633,0.450493653527619
-344.0,-0.5974040031433105,-0.7161019446615227,0.12754148244857788,0.1612570609645045,-0.059588588774204254,0.5301231730032194
-343.0,-0.46014755964279175,-0.6881778894564898,-0.250800222158432,0.05219711356567251,0.3194398880004883,0.5955072627056592
-342.0,-0.3499426245689392,-0.6442964961232722,-0.5897536873817444,-0.05846326452927114,0.7125638127326965,0.6451099293959199
-341.0,-0.2751185894012451,-0.5854886197794529,-0.8727130889892578,-0.16812445629799153,1.0870012044906616,0.6777659146599149
-340.0,-0.2404751032590866,-0.5131357662451146,-1.0892341136932373,-0.27421031745362456,1.4101887941360474,0.692708068984558
-339.0,-0.24641339480876923,-0.42893763791510864,-1.2348840236663818,-0.3742286948403795,1.653443694114685,0.6895853735191865
-338.0,-0.2884777784347534,-0.33487220460503614,-1.3105311393737793,-0.4658299717221102,1.7951796054840088,0.66847118615781
-337.0,-0.3574870526790619,-0.2331492373807186,-1.3213043212890625,-0.5468622646266127,1.8232139348983765,0.6298615182264553
-336.0,-0.4403291344642639,-0.12615839694737813,-1.2754645347595215,-0.615421975069772,1.7358591556549072,0.574663382259409
-335.0,-0.5213638544082642,-0.016413096098402455,-1.1833966970443726,-0.6698985086059238,1.5417087078094482,0.5041734845966599
-334.0,-0.5842542052268982,0.09350854500142518,-1.0568410158157349,-0.7090121106712696,1.2582316398620605,0.4200477633528436
-333.0,-0.6139512658119202,0.20102426362858183,-0.9083548188209534,-0.731843930386352,0.9094517827033997,0.32426248736714286
-332.0,-0.59852534532547,0.30360831662979343,-0.7509006857872009,-0.7378576060632369,0.5230844616889954,0.2190678299918302
-331.0,-0.5305769443511963,0.3988508148017713,-0.5974040031433105,-0.7269118653339316,0.12754148244857788,0.10693500835701267
-330.0,-0.40807056427001953,0.48451433564732416,-0.46014755964279175,-0.6992638438996851,-0.250800222158432,-0.009501770091949878
-329.0,-0.23455925285816193,0.5585864845694174,-0.3499426245689392,-0.6555630449376239,-0.5897536873817444,-0.1275071900010538
-328.0,-0.01885756105184555,0.6193271697435562,-0.2751185894012451,-0.5968360810694213,-0.8727130889892578,-0.24430908572615156
-327.0,0.22573962807655334,0.6653094800942023,-0.2404751032590866,-0.5244625573314039,-1.0892341136932373,-0.35716356463290616
-326.0,0.4825942814350128,0.6954532060759684,-0.24641339480876923,-0.44014266169975,-1.2348840236663818,-0.46341946621143587
-325.0,0.7331278920173645,0.7090502157944242,-0.2884777784347534,-0.3458572245292708,-1.3105311393737793,-0.560580642741824
-324.0,0.9583993554115295,0.7057810903344572,-0.3574870526790619,-0.2438211851835148,-1.3213043212890625,-0.6463645984223416
-323.0,1.1407517194747925,0.6857226275015708,-0.4403291344642639,-0.1364315590110696,-1.2754645347595215,-0.7187561094188689
-322.0,1.2653900384902954,0.6493460376993445,-0.5213638544082642,-0.026211127020162116,-1.1833966970443726,-0.7760545652012446
-321.0,1.3217179775238037,0.5975058743252294,-0.5842542052268982,0.0842508289148356,-1.0568410158157349,-0.8169139190310648
-320.0,1.3042689561843872,0.5314199587301753,-0.6139512658119202,0.19235935307523594,-0.9083548188209534,-0.8403743090899763
-319.0,1.2131174802780151,0.45264077134191666,-0.59852534532547,0.29557477620899153,-0.7509006857872009,-0.8458846074097061
-318.0,1.0537534952163696,0.36301898102735497,-0.5305769443511963,0.3914723770602682,-0.5974040031433105,-0.8333153668877169
-317.0,0.8364917039871216,0.26465996945683046,-0.40807056427001953,0.47779934355787923,-0.46014755964279175,-0.8029618622391438
-316.0,0.5755302309989929,0.15987437179336544,-0.23455925285816193,0.5525276955389353,-0.3499426245689392,-0.7555371534474298
-315.0,0.28779080510139465,0.05112379559759471,-0.01885756105184555,0.6139019257549964,-0.2751185894012451,-0.6921553346660243
-314.0,-0.008343635126948357,-0.05903700688821293,0.22573962807655334,0.6604802399853157,-0.2404751032590866,-0.6143053620854623
-313.0,-0.2942865788936615,-0.16802015459709033,0.4825942814350128,0.6911684274506695,-0.24641339480876923,-0.5238160755976019
-312.0,-0.5524123907089233,-0.2732654317516282,0.7331278920173645,0.7052455658490261,-0.2884777784347534,-0.42281323596291887
-311.0,-0.7670678496360779,-0.3723004320694598,0.9583993554115295,0.7023809571542619,-0.3574870526790619,-0.31366958675719375
-310.0,-0.9254043698310852,-0.46279864016119,1.1407517194747925,0.6826418963246403,-0.4403291344642639,-0.19894911423495285
-309.0,-1.0180339813232422,-0.5426340856813756,1.2653900384902954,0.6464920904197327,-0.5213638544082642,-0.08134681454849874
-308.0,-1.0395199060440063,-0.6099312863053247,1.3217179775238037,0.5947807652636562,-0.5842542052268982,0.036374616697879864
-307.0,-0.9887037873268127,-0.6631093062788936,1.3042689561843872,0.5287227155592427,-0.6139512658119202,0.15144968527915115
-306.0,-0.8688433170318604,-0.7009188955243433,1.2131174802780151,0.4498697671128977,-0.59852534532547,0.2611750649255055
-305.0,-0.687508761882782,-0.7224718368360031,1.0537534952163696,0.3600743215752517,-0.5305769443511963,0.36297310345807493
-304.0,-0.45618847012519836,-0.7272618117457841,0.8364917039871216,0.2614458400991282,-0.40807056427001953,0.45445237660770704
-303.0,-0.18958094716072083,-0.7151762948807706,0.5755302309989929,0.15630128819419098,-0.23455925285816193,0.5334638669956016
-302.0,0.0954013466835022,-0.6864991973924242,0.28779080510139465,0.047110705920344095,-0.01885756105184555,0.5981514485275858
-301.0,0.3808532655239105,-0.6419041973583476,-0.008343635126948357,-0.06356081792329452,0.22573962807655334,0.6469954902302344
-300.0,0.6492381691932678,-0.5824389138378274,-0.2942865788936615,-0.1731134044801215,0.4825942814350128,0.6788485551940028
-299.0,0.8847904801368713,-0.5095002963618405,-0.5524123907089233,-0.2789734608006463,0.7331278920173645,0.6929623559892018
-298.0,1.074841856956482,-0.42480180800399164,-0.7670678496360779,-0.3786541383024325,0.9583993554115295,0.6890053333221717
-297.0,1.2109283208847046,-0.33033317296269266,-0.9254043698310852,-0.46981375344443077,1.1407517194747925,0.6670704449765394
-296.0,1.2895288467407227,-0.2283136342584253,-1.0180339813232422,-0.550310798205855,1.2653900384902954,0.6276729820628923
-295.0,1.3123047351837158,-0.12113981960918467,-1.0395199060440063,-0.6182542480717735,1.3217179775238037,0.5717384638772091
-294.0,1.285764217376709,-0.011329440211216391,-0.9887037873268127,-0.6720479856976749,1.3042689561843872,0.500580895740225
-293.0,1.220356822013855,0.09853785495517155,-0.8688433170318604,-0.7104282966589804,1.2131174802780151,0.41587190058132145
-292.0,1.1290916204452515,0.20588107985297935,-0.687508761882782,-0.7324935564409808,1.0537534952163696,0.3196014494231063
-291.0,1.0258692502975464,0.30817854352577634,-0.45618847012519836,-0.737725411266839,0.8364917039871216,0.21403111328031502
-290.0,0.9237807989120483,0.40302708928383874,-0.18958094716072083,-0.7260009551868581,0.5755302309989929,0.10164093467237435
-289.0,0.833637535572052,0.4881985493010626,0.0954013466835022,-0.6975956173666323,0.28779080510139465,-0.014928833163907416
-288.0,0.7629525661468506,0.5616920883996664,0.3808532655239105,-0.6531766917463616,-0.008343635126948357,-0.13293975070776262
-287.0,0.7155016660690308,0.6217812073704404,0.6492381691932678,-0.5937876610715767,-0.2942865788936615,-0.24961952316543712
-286.0,0.6914932727813721,0.6670543016334678,0.8847904801368713,-0.5208236835528338,-0.5524123907089233,-0.36222712680408414
-285.0,0.6882668733596802,0.6964478224414349,1.074841856956482,-0.43599881801806295,-0.7670678496360779,-0.46811720067063495
-284.0,0.7013466954231262,0.709271261607455,1.2109283208847046,-0.3413057574993769,-0.9254043698310852,-0.5648021910149768
-283.0,0.7256156206130981,0.7052233728199306,1.2895288467407227,-0.23896901718694463,-1.0180339813232422,-0.6500107885299191
-282.0,0.7563640475273132,0.6843992484757784,1.3123047351837158,-0.13139267645142438,-1.0395199060440063,-0.7217412856091531
-281.0,0.7900125980377197,0.6472880857840831,1.285764217376709,-0.021103902571571985,-0.9887037873268127,-0.7783086001624345
-280.0,0.8243889808654785,0.5947616946185559,1.220356822013855,0.08930641710082489,-0.8688433170318604,-0.8183838613115682
-279.0,0.8585350513458252,0.5280540170906075,1.1290916204452515,0.19724453987842086,-0.687508761882782,-0.841025627025976
-278.0,0.8921172618865967,0.4487321399661399,1.0258692502975464,0.3001747995529273,-0.45618847012519836,-0.8457020003378339
-277.0,0.9245975613594055,0.3586594808980331,0.9237807989120483,0.39567917388576196,-0.18958094716072083,-0.8323031245859451
-276.0,0.9543749094009399,0.2599520132978392,0.833637535572052,0.48151408842419074,0.0954013466835022,-0.8011437641519665
-275.0,0.9781144261360168,0.15492855820540782,0.7629525661468506,0.5556631222162386,0.3808532655239105,-0.7529559100627093
-274.0,0.9904454946517944,0.046056310892472016,0.7155016660690308,0.6163843772695541,0.6492381691932678,-0.6888715841666195
-273.0,0.9841422438621521,-0.06410711811906206,0.6914932727813721,0.66225139895809,0.8847904801368713,-0.6103962458461057
-272.0,0.9508171677589417,-0.17297378606026326,0.6882668733596802,0.6921866860804363,1.074841856956482,-0.5193734259913021
-271.0,0.8820666670799255,-0.2779862134789755,0.7013466954231262,0.7054870033566172,1.2109283208847046,-0.4179414190486024
-270.0,0.7709099650382996,-0.37667746416394376,0.7256156206130981,0.701839901725923,1.2895288467407227,-0.30848305052788183
-269.0,0.6132886409759521,-0.46672909804064683,0.7563640475273132,0.6813310583534283,1.3123047351837158,-0.19356970002265778
-268.0,0.40935125946998596,-0.5460256356181807,0.7900125980377197,0.6444422639148715,1.285764217376709,-0.075900894745927
-267.0,0.16426347196102142,-0.6127042545165093,0.8243889808654785,0.5920401044422794,1.220356822013855,0.04175910735867256
-266.0,-0.11165174841880798,-0.6651985506107069,0.8585350513458252,0.5253556036147411,1.1290916204452515,0.15664625515030411
-265.0,-0.4035298228263855,-0.7022753357619658,0.8921172618865967,0.4459553037345907,1.0258692502975464,0.2660616369661877
-264.0,-0.6932927370071411,-0.7230636076886051,0.9245975613594055,0.3557044647503278,0.9237807989120483,0.36743488305004995
-263.0,-0.961518406867981,-0.7270750114211583,0.9543749094009399,0.2567232458493972,0.833637535572052,0.45838454829329306
-262.0,-1.189576268196106,-0.7142153116641552,0.9781144261360168,0.1513368989961995,0.7629525661468506,0.5367740567867023
-261.0,-1.3616974353790283,-0.6847866065575638,0.9904454946517944,0.04202114446133639,0.7155016660690308,0.6007618939415822
-260.0,-1.4666554927825928,-0.6394802308325428,0.9841422438621521,-0.06865598842807763,0.6914932727813721,0.6488448670745764
-259.0,-1.4988173246383667,-0.5793605150795276,0.9508171677589417,-0.1780944890485739,0.6882668733596802,0.6798934181849492
-258.0,-1.4584506750106812,-0.5058397826534496,0.8820666670799255,-0.2837234445403848,0.7013466954231262,0.6931781593619176
-257.0,-1.351310133934021,-0.4206451715851029,0.7709099650382996,-0.38306143530711945,0.7256156206130981,0.688387007456158
-256.0,-1.187631607055664,-0.3257780609132901,0.6132886409759521,-0.4737748281531559,0.7563640475273132,0.6656325154903997
-255.0,-0.9807168841362,-0.22346705458828758,0.40935125946998596,-0.5537325976450432,0.7900125980377197,0.6254492285806724
-254.0,-0.745320200920105,-0.11611562744177556,0.16426347196102142,-0.6210563878416749,0.8243889808654785,0.5687811264825343
-253.0,-0.4960508644580841,-0.006245663116184996,-0.11165174841880798,-0.6741646383506444,0.8585350513458252,0.49695944776008916
-252.0,-0.2460111528635025,0.10356178964799635,-0.4035298228263855,-0.7118097381080277,0.8921172618865967,0.4116714165290836
-251.0,-0.0058564068749547005,0.21072715062251537,-0.6932927370071411,-0.7331073340705623,0.9245975613594055,0.3149206064407756
-250.0,0.21661929786205292,0.312732907203576,-0.961518406867981,-0.737557106304841,0.9543749094009399,0.20897987302991755
-249.0,0.41639548540115356,0.4071827554407521,-1.189576268196106,-0.7250545214282302,0.9781144261360168,0.09633796013305698
-248.0,0.5907715559005737,0.49185789365035637,-1.3616974353790283,-0.6958932882914315,0.9904454946517944,-0.020358965308788727
-247.0,0.7387307286262512,0.5647691461721542,-1.4666554927825928,-0.6507584582141683,0.9841422438621521,-0.1383694766074385
-246.0,0.8602816462516785,0.6242036927859533,-1.4988173246383667,-0.5907103318622164,0.9508171677589417,-0.25492128851258455
-245.0,0.955878734588623,0.6687653060275807,-1.4584506750106812,-0.5171595508230249,0.8820666670799255,-0.36727638332151885
-244.0,1.025970220565796,0.6974071511552761,-1.351310133934021,-0.43183395902490507,0.7709099650382996,-0.47279533198076706
-243.0,1.0706875324249268,0.7094563782346102,-1.187631607055664,-0.33673801248633906,0.6132886409759521,-0.5689992991579679
-242.0,1.089678168296814,0.704629928628331,-0.9807168841362,-0.2341056909354991,0.40935125946998596,-0.6536282756701173
-241.0,1.0820786952972412,0.6830411845674578,-0.745320200920105,-0.12634801749320937,0.16426347196102142,-0.7246941702806596
-240.0,1.0466334819793701,0.6451973055929002,-0.4960508644580841,-0.015996419279009542,-0.11165174841880798,-0.7805275136409656
-239.0,0.9819594025611877,0.5919873144395116,-0.2460111528635025,0.09435674049545267,-0.4035298228263855,-0.819816677214134
-238.0,0.886947751045227,0.5246612122471935,-0.0058564068749547005,0.20211906193460033,-0.6932927370071411,-0.8416386858560692
-237.0,0.761254072189331,0.4448006137214021,0.21661929786205292,0.304759008728853,-0.961518406867981,-0.8454809002092718
-236.0,0.605795681476593,0.35428159207746585,0.41639548540115356,0.39986537862630944,-1.189576268196106,-0.8312530595498211
-235.0,0.42315301299095154,0.2552306066096862,0.5907715559005737,0.48520394703480374,-1.3616974353790283,-0.7992894021787798
-234.0,0.217782124876976,0.14997454822819928,0.7387307286262512,0.5587699530912712,-1.4666554927825928,-0.7503408135461022
-233.0,-0.004014592617750168,0.04098607648635003,0.8602816462516785,0.6188351952035761,-1.4988173246383667,-0.6855571865621493
-232.0,-0.2343592345714569,-0.06917446776707989,0.955878734588623,0.6639886297033915,-1.4584506750106812,-0.6064604084857154
