raw_trial_index,held_out,success,normalized_error,nfev,reason,temporal_design_rank,temporal_condition,shape_rank,shape_condition,frequency_at_bound,phase_gap_mode_1,phase_gap_mode_2,phase_gap_mode_3,recording,monkey,fold,phase_gap_mode_4
25,True,True,0.7475365696081895,19,,5,1.4369099303371582,4,9.702421329293012,True,0.008,0.0037965368624797,,monkeyT_session-y070316009-12_lfp-8,T,1,
10,True,True,0.4500255657851832,8,,5,1.4430957275330627,4,8.538012806422982,False,0.0100578680059744,0.0069623969647469,,monkeyT_session-y070316009-12_lfp-8,T,1,
1,True,True,0.7003836275067026,40,,5,1.4456703033993368,4,6.353899963548665,False,0.0145954796694338,0.0050856694606125,,monkeyT_session-y070316009-12_lfp-8,T,1,
9,False,True,0.820822193692522,9,,5,1.4393287358516782,4,10.229405835861114,False,0.002662434212783,0.0023467008718629,,monkeyT_session-y070316009-12_lfp-8,T,1,
23,True,True,0.8713655638462979,5,,5,1.433156636996172,4,5.916043652638992,False,0.0062066633036499,0.0028049426676677,,monkeyT_session-y070316009-12_lfp-8,T,1,
18,False,True,0.6365048849891218,7,,5,1.447086373009052,4,6.927372369075367,False,0.007457626315813,0.0211278756094279,,monkeyT_session-y070316009-12_lfp-8,T,1,
30,False,True,0.8231342244786383,46,,5,1.4284691251362407,4,10.74774038403944,True,0.0083423822458763,0.0039999999330682,,monkeyT_session-y070316009-12_lfp-8,T,1,
15,False,True,0.6708496837493712,22,,5,1.4268714654260812,4,23.164685427754875,False,0.0058322674467286,0.0034024740591078,,monkeyT_session-y070316009-12_lfp-8,T,1,
6,False,True,0.8325746531270612,27,,5,1.4275637239103736,4,6.490871826928991,True,0.008,0.0030097829849502,,monkeyT_session-y070316009-12_lfp-8,T,1,
26,False,True,0.8203763059760897,12,,5,1.429280020294684,4,9.366207777417957,False,0.0026011297714898,0.0080043297159217,,monkeyT_session-y070316009-12_lfp-8,T,1,
31,False,True,0.6005068411602416,8,,5,1.4392723201036517,4,10.664509878464736,False,0.0057749163712719,0.0045727138376729,,monkeyT_session-y070316009-12_lfp-8,T,1,
22,False,True,0.8029058087940487,16,,5,1.4287612615068337,4,13.720481557067275,True,0.0079999999980877,0.0037981593242868,,monkeyT_session-y070316009-12_lfp-8,T,1,
28,False,True,0.894270050512394,14,,5,1.428602723740369,4,5.716268003434668,False,0.0053339506754239,0.002886213005171,,monkeyT_session-y070316009-12_lfp-8,T,1,
7,False,True,0.6187206208695323,8,,5,1.4330155045612003,4,7.8062471925930685,False,0.0026096056796234,0.0059037271829955,,monkeyT_session-y070316009-12_lfp-8,T,1,
29,False,True,0.7152957494881921,15,,5,1.4356262191107267,4,7.251432954913189,False,0.002894468004599,0.0048779490827177,,monkeyT_session-y070316009-12_lfp-8,T,1,
33,True,True,0.9014156225757732,22,,5,1.4368930263452186,4,6.159144492490051,False,0.0057689161465068,0.003662905614437,,monkeyT_session-y070316009-12_lfp-8,T,1,
21,False,True,0.8480816693675178,8,,5,1.4262878942934685,4,15.85785222022697,False,0.0044221071793604,0.0058621530103195,,monkeyT_session-y070316009-12_lfp-8,T,1,
