row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,model,n_points,optimizer_success,optimizer_status,optimizer_message,nfev,cost,optimality,flags,cloud_variance_sum,normalized_3d_set_error,rms_3d_set_distance,mean_3d_set_distance,active_bounds,near_bounds,native_mse,native_mean_error,native_frac_inside,native_r_squared,native_hole_quality,native_frac_in_hole,R1,R2,minor_radius,R1_in,R2_in,center_x,center_y,center_z,direction_x,direction_y,direction_z,u_axis_x,u_axis_y,u_axis_z,v_axis_x,v_axis_y,v_axis_z,fit_status,unusable_reason,usable,warnings
40,52,412,2,0,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,31,4.306743027853792,0.05258743814780406,,1490.5057310658456,0.0024147047619388225,0.08535625848972045,0.0687772538761169,0,0,0.007285690863363975,0.008105974755280507,0.8947368421052632,0.9996581584843087,0.10546282878023241,0.06882591093117409,4.326778372066697,1.514949914462191,1.3064107741164772,0.45631428662338824,0.15977090343959072,-0.1224759593857067,-0.11322261878913892,-0.07758915357462343,-0.4315577991542454,0.7925548752445796,-0.4308301703858848,0.560385358332468,0.6098004406530394,0.5604566644656395,0.7069130895336581,0.000438525225988519,-0.7073002838537564,returned,,True,
41,49,670,2,4,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,39,4.024825977867729,0.06885968840050846,,1385.5907725284555,0.002630864173770012,0.0859019910755966,0.06753607244048848,0,0,0.007379152070751877,0.009298471440765762,0.9008097165991903,0.999523072474907,0.1600459318553728,0.044534412955465584,4.100922656180374,1.3297200689680546,1.1403726124070586,0.6563359879753586,0.2128162875448348,-0.3985585071922787,-0.39523895482542243,-0.3484256186397856,-0.43152007069121945,0.7927794319846581,-0.430454644314869,0.5597485567526508,0.6095072157799052,0.5614111747405395,0.7074404439967023,0.001313823908154919,-0.706771739716924,returned,,True,
42,55,150,2,3,short,one_torus,494,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,33,4.383202432636535,0.5618016105075951,active_optimizer_bound;near_optimizer_bound,1419.4013395946374,0.0027392652261727306,0.08871686222349477,0.0718748031675641,1,1,0.007870681642782554,0.010219643139999493,0.8663967611336032,0.9995170873969229,0.1151726497096644,0.0708502024291498,4.235753721224731,1.3907105930676533,1.244612377679577,0.48784297959113865,0.16017182398293828,0.1170301676590185,0.0625960256082055,-0.00537053809839303,-0.4367233881449903,0.7868121704757496,-0.43611843648019283,-0.5566149855020214,-0.6171925107764378,-0.556105352027888,-0.7067194918495149,-0.00011415630459507473,0.7074938493063397,returned,,True,
43,38,521,2,4,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,31,4.363337271294834,0.3164109135237536,,1493.9252061685447,0.0017412508840637855,0.07256573992778902,0.055364028637711955,0,0,0.005265786611267513,0.008334352823950354,0.9109311740890689,0.9996065209159335,0.1163611730691133,0.02631578947368421,4.850625147200376,1.523765335183271,1.4081647320631854,0.5644244322468925,0.1773071218840126,0.293022703884781,0.35112123560325637,0.34659705563328563,0.42783776132292234,-0.793328614789134,0.4331103311426913,0.5627258996911545,0.6087772701761633,0.5592224934063716,-0.70731493113129,0.0044659010974010035,0.7068844629245481,returned,,True,
44,65,131,2,0,short,one_torus,494,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,24,3.868776687904623,0.9493851863384439,,1377.0347916408614,0.0024459280016484257,0.08257162215716098,0.06738172203171508,0,0,0.006818072785664956,0.009955951509264023,0.8724696356275303,0.9995246053295745,0.12940824478279206,0.08299595141700405,3.6473998025393004,1.2453672139209748,1.0649006561822099,0.4720036064678427,0.16116078526359348,0.11642153340246243,0.12994476969998955,0.12788195895367405,-0.43141157769785166,0.7925193634063437,-0.4310418880499968,-0.5605748497103912,-0.6098467478336903,-0.5602167277285138,-0.7068520980365647,-5.2740749575744844e-05,0.7073613706711162,returned,,True,
45,41,579,2,2,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,38,3.2752318957863618,4664237.5210352605,,1336.7310548641735,0.0023888358079101695,0.08039919392264498,0.0637175819812419,0,0,0.0064640303834110745,0.011820208117609178,0.8421052631578947,0.9993971357115595,0.21277412006556407,0.0708502024291498,3.2477030996423544,1.1642241068254493,0.8682958193295014,0.6910271692608196,0.2477167598889785,-0.4739295361324152,-0.469287340468879,-0.42016403903077104,0.42637110672300893,-0.7972278878096103,0.4273586014693141,-0.5644796422291936,-0.6036772758925841,-0.5629711183335345,0.7068029519313356,-0.001200611684008155,-0.7074094611119747,returned,,True,
46,66,419,2,1,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,32,4.9167343180648,0.3113544848088232,,1784.2423645513063,0.0025967262476586333,0.09684485046280843,0.07711733203214607,0,0,0.009378925061163727,0.00685944540630147,0.9230769230769231,0.9997219035336559,0.10516197741751106,0.044534412955465584,4.765094959601797,1.8249960421529872,1.47426600016219,0.5011068085340451,0.1919201925719798,0.01114961517343013,-0.157068146361552,-0.2812000592114542,0.43381760996772933,-0.7872634227011046,0.4381992521198651,-0.5585292272758172,-0.616603529106672,-0.5548379855145789,0.7069988568299549,-0.0040486008841059025,-0.7072031004386351,returned,,True,
47,58,580,2,3,short,one_torus,494,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,35,3.638162648626098,4291976.545379119,,1225.4561691452427,0.0029143407741866936,0.08502675074078535,0.062452283199348486,0,0,0.007229548341535641,0.012280619339303247,0.8744939271255061,0.9989938353832674,0.1904304996411383,0.0708502024291498,3.5258161940954347,1.3587818917028793,0.9886054079433323,0.6714229394846007,0.2587535145403838,0.14114526510097786,0.03293737478581783,-0.08335198639382466,-0.43429968998688717,0.7890055539820463,-0.434573371322048,0.5574104010436151,0.6143859992831636,0.5584115764301675,0.7075856302130226,0.00028225733721215187,-0.7066275512919343,returned,,True,
48,44,428,2,2,short,one_torus,494,True,3,`xtol` termination condition is satisfied.,33,3.508558302329277,2624046.558284142,active_optimizer_bound;near_optimizer_bound,1604.9454024373836,0.001718821154740013,0.0747277665188174,0.058944807094361715,1,1,0.005584239088890888,0.010294074113451296,0.8987854251012146,0.9995666174085877,0.14759459735409347,0.04251012145748988,4.2612989637676355,1.3005205503706354,1.1852312505981752,0.6289447047628475,0.191949806982723,0.18781521023228037,0.20768611689919012,0.18193905216518105,-0.4278636442800721,0.7917990240238852,-0.43587499063117774,0.5634835425931359,0.6107346768684143,0.5563177614413575,0.7066958321147409,-0.007580239060576758,-0.7074768836120645,returned,,True,
49,36,543,2,4,short,one_torus,494,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,34,3.5992771514462776,0.1401981755412757,,1681.222489958523,0.002037606045599896,0.08327396263728407,0.06299669249176346,0,0,0.006934552853315783,0.008816663173122541,0.8805668016194332,0.9995683392719575,0.1776223673099908,0.058704453441295545,4.05118711841986,1.1783444287427063,1.075162443458261,0.7195814463896532,0.20930032693986989,0.5557078741930701,0.5904461941412027,0.570175646440047,0.4246426952635409,-0.7989208663100342,0.42591552065315286,-0.5665859802198286,-0.6014323682855395,-0.5632578746851066,0.7061578494755427,-0.00213442072540837,-0.7080512240440262,returned,,True,
50,61,387,2,4,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,34,5.094590985389987,0.30592377557707184,,1254.6498748840738,0.003739736865498899,0.09745818568119534,0.07663724744871257,0,0,0.009498097956270348,0.01125023762000584,0.8927125506072875,0.9992685351231668,0.13220497271002662,0.0465587044534413,3.6596700358877645,1.652100482287081,1.152382010444356,0.48382657722237626,0.21841589917504506,-0.5618387975992307,-0.6415103218704301,-0.5987254940863427,0.43827055541706983,-0.7865420889122792,0.4350522527506035,0.5551786200499076,0.6175309566294693,0.5571644438061109,-0.7068915193239856,-0.002657060913864061,0.7073169868829161,returned,,True,
51,45,158,2,1,short,one_torus,494,True,3,`xtol` termination condition is satisfied.,35,3.949723423197696,3165954.936154675,,1635.8198999785561,0.0019479856363610257,0.08031508886665958,0.062037000162500064,0,0,0.006450513499659427,0.009652269861986884,0.9129554655870445,0.9994432029885008,0.10838785191267564,0.05465587044534413,3.983030294324811,1.4769268715231838,1.2170410342765905,0.4317120977050869,0.16008093103654636,0.0017153217900903065,-0.07754753744067314,-0.13925440916153228,-0.43198505455148856,0.7906071120201442,-0.4339692466832326,-0.5613156785591874,-0.6123160345407092,-0.5567708530858816,-0.7059133244570939,0.0030770548328355137,0.7082915431413038,returned,,True,
52,51,275,2,4,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,27,5.051982866595888,0.001324607863454258,,1170.98381651367,0.0043174148487705255,0.1011635037354309,0.08106538870026274,0,0,0.010234054488028542,0.009207957111291475,0.8987854251012146,0.9994197422220188,0.10998900617400906,0.05465587044534413,3.636135189372142,1.4263014432797738,1.1264060646518705,0.3999348957934941,0.15687747825094023,-0.2240983017851073,-0.13486978778629333,-0.02269936554071898,0.4353186803454453,-0.7862414533429918,0.4385453495214034,0.5553792163194986,0.6179180494277965,0.5565350036338119,-0.7085559770553872,0.0012888891898393754,0.7056534320342684,returned,,True,
53,63,254,2,0,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,31,3.5788710093904217,0.9349294601787606,,2071.89295422873,0.0013088103037924678,0.07408981920218256,0.05887400551205297,0,0,0.0054893013094121,0.006886382691519499,0.8987854251012146,0.9997933196685371,0.11929130142483066,0.04048582995951417,4.966253601619344,1.1966487056366897,1.3569304176173054,0.5924308553430433,0.14274978144376854,-0.011293732848877776,-0.12651768936204652,-0.22984266551398008,0.42032800959046396,-0.8020898979508658,0.42423597202321933,-0.5696756292356723,-0.5971875703874573,-0.5646562522700572,0.7062535251642585,-0.0043360556872513575,-0.7079457301320033,returned,,True,
54,62,220,2,0,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,31,4.283650806972198,0.1488444309302934,,1101.636735620771,0.004045303472484306,0.09497980727249453,0.0746940080367307,0,0,0.009021163789520203,0.01058716113413259,0.8927125506072875,0.9991461700431694,0.16182668701588895,0.048582995951417005,3.223342668346199,1.106177557511889,0.9072220778347433,0.5216228651355825,0.17900904938353254,0.4522444437584617,0.47468153513387146,0.4358509765688739,-0.42963066200555616,0.7913556532003966,-0.43494105854911036,0.5602078012118349,0.611345947865522,0.5589484336571736,0.7082264565266703,-0.003515988487445951,-0.705976574752047,returned,,True,
55,64,589,2,2,short,one_torus,494,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,34,3.9318935920298657,5756115.603462744,,1935.7473947563806,0.0020574445572259857,0.08978937275946554,0.07332877213282595,0,0,0.008062131460538252,0.007754913226458946,0.9068825910931174,0.9996754441951498,0.16213003093440792,0.04048582995951417,4.422726184650805,1.2480261843894132,1.1878382780065382,0.717056733132013,0.20234252388205237,0.1306106166117821,0.11748944120073818,0.11291347846903724,-0.42704075362629923,0.7970630908341548,-0.42699721775643196,-0.5637061849294606,-0.6038960388858147,-0.5635112343940405,-0.7070159346244168,5.87103844551928e-05,0.7071976136401008,returned,,True,
56,53,530,2,3,short,one_torus,494,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,24,4.889200774580822,0.5003320601307311,,1328.8228458713054,0.004157048654773917,0.10574567710522079,0.08183051955284315,0,0,0.011182148226441617,0.00890955074664128,0.9068825910931174,0.999476737506047,0.17370177877727766,0.04048582995951417,3.795551159563795,1.4490234055087885,1.0833956585472921,0.6592939878565638,0.2516979430268514,-0.2612450296276028,-0.2669628939216711,-0.2366656367533462,-0.43480358561418003,0.7871921801109182,-0.43734918944562484,0.5582552116396595,0.616701255553948,0.5550051171596018,0.706609482396387,-0.0028342493391886854,-0.7075980542767154,returned,,True,
57,56,531,2,0,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,31,4.265778390477935,179167.0139710547,active_optimizer_bound;near_optimizer_bound,1393.129214050515,0.002470215813583369,0.08346409219573288,0.06670797162066772,1,1,0.006966254686057798,0.008162298435211508,0.8805668016194332,0.9996830775120391,0.10609247953337474,0.06680161943319839,4.407099287508726,1.4504806960723342,1.3090336997644347,0.467560090961676,0.1538850935616442,0.09252866548596082,0.12202969402498326,0.13808272123063478,0.4351991925958181,-0.7906619971268135,0.4306451776845213,-0.5589148678881172,-0.6122469671369031,-0.5592564900680835,0.7058440572930039,0.0026939803394027415,-0.7083621314356673,returned,,True,
58,67,91,2,1,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,37,4.364238946359244,0.20526119089712247,,1420.965002748654,0.0028953053172882217,0.09125893587369341,0.07257759656689527,0,0,0.008328193376798887,0.008410662656468754,0.9048582995951417,0.9995945645854423,0.12692770792936278,0.044534412955465584,3.8343091391806494,1.4036593913111126,1.1432812976775342,0.4866800705289348,0.17816326925269052,0.34206058270131173,0.2884088122222928,0.20192528929561362,0.42917948705153086,-0.794218077396096,0.4301425501283407,-0.5633137597345775,-0.6076294742693735,-0.5598785851332585,0.7060329850553385,-0.0020168131559863676,-0.7081760773116683,returned,,True,
59,37,96,2,2,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,17,3.7738361350404372,0.00024159405461257933,,1121.339346747836,0.0022968359287172573,0.07220546061273415,0.058836154694515905,0,0,0.005213628542297103,0.010458556307444007,0.868421052631579,0.9994848849005572,0.14032171845584657,0.08299595141700405,3.704352422675682,1.5338580145640364,1.1257939367631729,0.5198010977160705,0.2152335924709566,-0.07088191891743034,-0.06584794895225192,-0.04374591282594147,-0.4395568306460884,0.784112844856889,-0.4381287928934393,0.5536154731546363,0.6206164017227522,0.5552883843503945,0.7073186697058237,0.0015259233392757546,-0.7068931822004981,returned,,True,
60,47,197,2,1,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,12,6.937263741390273,0.000325096517051246,active_optimizer_bound;near_optimizer_bound,2031.0295807419443,0.0037655397447061085,0.12442517717282552,0.09846522161484743,1,1,0.01548162471448902,0.007763254454160038,0.951417004048583,0.9995260849660792,0.07885036859557344,0.016194331983805668,6.3025330743285535,1.6758187913836886,1.8373139700788879,0.49695705599667794,0.1321389294000132,0.052204882139730124,-0.007520347704845935,-0.06316272088350626,0.43204395618704255,-0.7952980763552927,0.42525167803020186,-0.5638820105262338,-0.6062133608561557,-0.5608408324314277,0.7038288841227357,0.0025161208475837464,-0.7103650969807181,returned,,True,
61,57,281,2,2,short,one_torus,494,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,24,4.859339986310586,0.6126105319386871,,1443.2126526956113,0.0036491177456275956,0.10325132363961075,0.08482415738764805,0,0,0.010660835833331642,0.011014086460722633,0.8927125506072875,0.9994644487573904,0.15669321396545097,0.06477732793522267,3.839100964346448,1.4024418109359515,1.1050571479214493,0.6015610688414639,0.21975311475513884,0.30897504103143697,0.2759290619676136,0.18307204340716496,-0.4346793659845495,0.790102492489942,-0.43219428518657005,0.558473236932757,0.612972733820942,0.5589025596827495,0.7065136179971327,0.0015744688580569205,-0.7076976957927846,returned,,True,
62,48,401,2,4,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,32,5.177103379499753,0.00044970817065728594,near_optimizer_bound,1203.8800269810527,0.004069760238892575,0.09958926850430974,0.0774922668127008,0,1,0.009918022401223501,0.0095695882218617,0.9109311740890689,0.9992681586590298,0.14494324068334333,0.04251012145748988,4.062541078006026,1.380910937590955,1.1636151099879708,0.5888378692555415,0.20015370638955637,0.2220306412751992,0.16882751983901143,0.0784334108733625,-0.43146309662665017,0.7925789722845614,-0.4308806899145034,0.5603346842208431,0.6097691366656139,0.5605413826179116,0.7070110592534963,0.0004155254116059071,-0.7072023680884287,returned,,True,
63,42,34,2,2,short,one_torus,494,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,33,4.3196968151320085,0.54583124619875,,1670.120470310929,0.002523842205178588,0.09237225045026141,0.07588871524017243,0,0,0.00853263265324582,0.009255038411395905,0.8967611336032388,0.9995524643458181,0.15708294167948647,0.048582995951417005,4.29577240666284,1.5637612694914875,1.234775222358444,0.6747925664243232,0.24564022029622823,-0.3464729526628747,-0.3947790875990131,-0.3756586431347458,-0.4286159659318254,0.7945331986606814,-0.4301224825254885,0.5619447273289148,0.6072199662365536,0.5616956791972948,0.707464823983385,-0.0009533250619405406,-0.7067479140368823,returned,,True,
64,34,479,2,0,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,18,3.5697386337434422,0.0010845644437264788,,1499.5799129170807,0.0015926749880930454,0.06953203059921786,0.056960576673118664,0,0,0.00483470327925057,0.00717642717393756,0.902834008097166,0.9997117511512772,0.10454456161535423,0.05668016194331984,4.240828762551521,1.479258123578659,1.2805207275544557,0.4433555838668385,0.1546483920455189,0.056355276918846356,0.031335511795303785,-0.012663381063918183,-0.4324411340017349,0.7919195289392017,-0.4311126596465649,0.5600000881892654,0.6106250419927306,0.5599437108472521,0.7066785456270726,0.000719565874340303,-0.7075343916541146,returned,,True,
65,40,117,2,1,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,22,4.2849513283919105,0.00027772842921849894,,1375.1517250296222,0.003122680524298644,0.09323427795853173,0.07409243550837685,0,0,0.008692630586448756,0.009771677926135168,0.9089068825910931,0.9993596107635914,0.17017700913101014,0.05060728744939271,3.829074079443158,1.5921526777357813,1.1246646504552453,0.6516203745808827,0.27094778077707504,-0.11450077372588238,-0.27985401264118936,-0.37227983682034554,-0.43757931710715325,0.7824703928590377,-0.4430174099722697,0.554412029002015,0.6226749974215976,0.5521803597393541,0.7079206476266879,-0.003991476411215821,-0.7062806982906085,returned,,True,
66,87,663,3,4,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,37,6.127174578975149,0.09789127930518109,,2953.305240580353,0.0019528155239892846,0.10804913712833891,0.08599182183265791,0,0,0.011674616034178586,0.00871429324760699,0.9331983805668016,0.99961202424367,0.10924174501675,0.03441295546558704,6.47569419934022,1.735489363922348,1.8285448855396926,0.7074161345308806,0.1895878865729161,1.0468517999819555,0.9090680981711634,0.7062307890805902,0.4337905222164751,-0.8027905264677597,0.4090881976401494,-0.5658321206107371,-0.5960556698189633,-0.5696943476635724,0.7011845649460863,0.015652766189207554,-0.7128079662784317,returned,,True,
67,77,14,3,4,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,33,3.8800314110447682,4773262.134441063,,1368.3813893684724,0.002678754681635391,0.08614033899452787,0.07047773428130077,0,0,0.007420158002092179,0.009745122325841352,0.8967611336032388,0.9994742836026955,0.15712005722689978,0.048582995951417005,3.7117412040180255,1.2379847786117524,1.0430061882453263,0.5831889903869112,0.1945122392615618,0.2010550017143636,0.27330661538858475,0.30740554284025945,0.4305304707489474,-0.7921605532761912,0.43257967079985316,-0.5622340641160213,-0.6103056078386291,-0.5580501072361721,0.7060710806303727,-0.002953450997883041,-0.7081348079445473,returned,,True,
68,76,540,3,0,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,1196,3.252042728909043,0.009436375290164216,,1645.0186720736324,0.0016676072112576691,0.0745193097846211,0.06112883229330629,0,0,0.0055531275307763245,0.0065543224381468725,0.9129554655870445,0.9997658243554971,0.16491980699654846,0.04048582995951417,4.038996615458417,1.1424432523265307,1.081729451206355,0.6661105422812794,0.1884115206782472,-0.01438538893540644,-0.05494892643217655,-0.08537850045120926,0.42870587520067505,-0.7964098761996272,0.4265472795126262,-0.5658012108836034,-0.6047563033940038,-0.5604808678856648,0.704329654586081,-0.0010595262471931725,-0.7098722526432368,returned,,True,
69,85,128,3,1,short,one_torus,494,False,0,The maximum number of function evaluations is exceeded.,6000,3.5438924824116347,0.2143323524086529,nonconvergence,1160.5557348675811,0.0037268816412645385,0.09357122751848627,0.07354795316360938,0,0,0.008755574619316323,0.012243568703909491,0.8562753036437247,0.9992070322694097,0.24604281332732955,0.06882591093117409,3.1912533391888838,1.171441206380649,0.8223212264723682,0.7851849496145137,0.288224690065546,0.13084741756013235,0.19373419785353524,0.2290173636458527,-0.43782062978059094,0.7855163804636859,-0.4373523889967103,0.556011898411573,0.6188408194037147,0.5548754896934065,0.7065152970470977,-0.00023719573351667852,-0.7076977312204946,returned,nonconvergence,False,
70,68,420,3,2,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,20,3.278983369915773,0.0002019672855954613,,1121.1583625281582,0.002591136031062341,0.07668582825007453,0.058767307068095,0,0,0.005880716254399929,0.011412842202337813,0.8805668016194332,0.9991019354190359,0.21013430290261845,0.05465587044534413,3.351100002620685,1.1505067842288408,0.8889161956882307,0.7041810630078706,0.24176094108873283,-0.47376509168186337,-0.491516369099887,-0.4175057184779844,0.43449196445197696,-0.7876437052861129,0.4368456550650677,0.5581096760506062,0.6161266123677719,0.5557891569911211,-0.7069160645533629,0.0023218643903000756,0.7072936353595576,returned,,True,
71,83,503,3,3,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,23,4.076087314912141,0.00020188001117607397,,1312.5595629221973,0.0025538619821105805,0.08237487096440387,0.0682060411642525,0,0,0.006785619366402186,0.010184438024314289,0.8906882591093117,0.9994993056561423,0.1452617548409116,0.058704453441295545,4.064116532888532,1.39942298092939,1.1674740440994684,0.5903606994454949,0.20328263797455282,0.047211919872977764,0.04857418371896323,0.0349579359801179,0.4332994705526978,-0.7909507279434792,0.43202837266080085,0.5574599929013071,0.6118755570534095,0.5611119843605682,-0.7081595336726814,-0.0022909921875551107,0.7060487421002087,returned,,True,
72,84,636,3,2,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,22,4.051491020502194,0.0009508285043552956,active_optimizer_bound;near_optimizer_bound,1712.6971731606498,0.0017556356057108887,0.07801785504921428,0.061182745691196416,1,1,0.006086785706480211,0.009135550501276424,0.888663967611336,0.9996676155313498,0.11144690057399362,0.05060728744939271,4.477049340562913,1.3780837621610194,1.3006491664942534,0.49895327272269013,0.1535831640242285,-0.4681599985101618,-0.5066268082653401,-0.4847380182351394,0.4263215301834731,-0.7969322288353783,0.4279590816246943,0.5635968219892951,0.6040679100488303,0.5634364048327062,-0.7075369779339249,0.0009913080757811548,0.7066756272593725,returned,,True,
73,72,307,3,3,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,43,5.049612011709987,0.5532182357159601,,1271.5201103472627,0.0036231016896388904,0.09656914893866912,0.07840967161604717,0,0,0.009325600526738859,0.011514920710372802,0.8866396761133604,0.999220060700466,0.12924585348088988,0.05668016194331984,3.887727743599786,1.4631702471025778,1.16482915325117,0.5024726903230178,0.18910868737466585,-0.5978094139202185,-0.577936624093905,-0.448322235838216,0.43333637024028515,-0.7906307504758535,0.43257670606315435,0.5582830514580929,0.6122922596878622,0.559837675740899,-0.7074882505596074,-0.0010977828786908942,0.7067242532918036,returned,,True,
74,69,612,3,3,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,53,3.160682037305456,0.2924197141281166,,1455.0154246401326,0.002333859123535194,0.08291013895208635,0.0622135960559452,0,0,0.006874091141054267,0.009705193694249907,0.8805668016194332,0.9994243788758476,0.24123189697567035,0.058704453441295545,4.0163195416600965,1.0253196822691286,0.9563587575183822,0.9688643818953612,0.24733981196033508,0.04511267025868002,0.12912684642285505,0.19467900419521214,0.42257195767470995,-0.8010202254414238,0.4240277573700046,-0.5672442113497346,-0.5986353212933303,-0.5655702934103318,0.7068712367011754,-0.0015331447306812173,-0.7073405857080348,returned,,True,
75,99,609,3,2,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,17,4.514088723351765,0.00041755432103759765,active_optimizer_bound;near_optimizer_bound,1776.4158430626867,0.0018302640640628141,0.08112705684921122,0.06575819223647363,1,1,0.006581599353015148,0.00840813764274516,0.9048582995951417,0.9996386406134548,0.09614760608089175,0.03441295546558704,5.084321778904226,1.4588984905083795,1.4785263261121229,0.4888453675866784,0.14026959737743483,0.29376832947428383,0.2716897730870112,0.22164927673771512,0.42926891565985487,-0.7948300632234508,0.42892116833285826,0.561907412323653,0.6068320033854119,0.5621520965370348,-0.7070984783057058,-0.00030043712761266075,0.707115020144027,returned,,True,
76,93,46,3,4,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,27,3.6109340624931914,0.2132927878583441,,1610.7954905514423,0.002328133107470555,0.08712857908490432,0.0676169467366685,0,0,0.007591389293354426,0.007932245211130626,0.9048582995951417,0.9995160921898735,0.1836397501058231,0.032388663967611336,3.4202310114227763,1.089063914842,0.9203022832129536,0.6280903682420489,0.19999542517091276,0.03756180105996541,0.060262977458334754,0.07450963436865936,0.4264034489536104,-0.7984187085198641,0.42509724135232096,-0.5653395446230791,-0.6021026154884977,-0.5637939691991035,0.7060958136146204,7.941211909506354e-05,-0.7081163009616589,returned,,True,
77,89,615,3,0,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,37,4.253759604460592,0.20746552729158216,,1413.241332877331,0.0027931604787448014,0.08939076112177555,0.07322795538181763,0,0,0.007990708173930338,0.008779699258511076,0.9109311740890689,0.999534253937239,0.14019522879354862,0.0465587044534413,4.021045152621225,1.3182717181026848,1.1476925301078327,0.5637313451610625,0.1848154051315163,-0.10344095231825537,0.06948289280750365,0.2174637504860376,-0.43298385322887767,0.7915501146397714,-0.43124633199175283,0.56006048831569,0.6111038921567787,0.5593606014159621,0.7062982601344466,0.0006700772658546075,-0.7079140616808735,returned,,True,
78,82,510,3,4,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,42,4.077893126754546,0.1937952866942306,,1814.3130187043214,0.0025050117899092124,0.09591742719103535,0.07517389988686224,0,0,0.009200152838947567,0.008661004660798825,0.902834008097166,0.9996540632160318,0.19316280130376645,0.0465587044534413,4.381450340967027,1.2555360512824791,1.1370325774527827,0.8463332216347268,0.2425228608036484,-0.2988915847114569,-0.25240160534713935,-0.16576528151079326,0.42025810937683816,-0.7996299006549289,0.42892323728277726,-0.570655895171599,-0.6004206570225868,-0.5602203887082887,0.7055033457094156,-0.009330412538602749,-0.7086451669154884,returned,,True,
79,96,43,3,0,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,31,4.140045991499062,0.02972515619071016,,1096.898291320133,0.0034199662879207397,0.08714262098358123,0.07017881960086936,0,0,0.007593836391888093,0.01040549817080488,0.8906882591093117,0.999314554063206,0.162028735191687,0.06072874493927125,3.7663494654357033,1.3699758474029191,1.0760232547165285,0.6102568401745955,0.22197545379791353,-0.4246908182467211,-0.46883543522616566,-0.4001037605251751,0.4356674866299603,-0.7852498091091621,0.4399733837256828,-0.5541082619214424,-0.619177530759872,-0.5564020304334862,0.7093362215213674,-0.0013866127931706567,-0.7048689255037076,returned,,True,
80,86,147,3,3,short,one_torus,494,True,3,`xtol` termination condition is satisfied.,36,5.380560947496997,3.657492100721491,,1442.839712228304,0.004551324141510691,0.11529605629138487,0.09104499662181895,0,0,0.01329318059634619,0.009291828008317684,0.917004048582996,0.9993909636713929,0.1639969897514896,0.04251012145748988,3.661839604240635,1.463562641221524,1.0712129264851524,0.6005306720484141,0.24001986747313483,0.05262919208870236,0.0224321229380882,-0.011607019395875223,-0.4297069319345945,0.7926652823024912,-0.4324739331787794,0.5622062885992435,0.6096495878788492,0.5587946573264758,0.7065946799297956,-0.003021627107156609,-0.7076120604275588,returned,,True,
81,94,406,3,4,short,one_torus,494,True,2,`ftol` termination condition is satisfied.,36,4.405438505982867,0.22868406602769967,,2270.4261931424344,0.0016215406510039704,0.08632848910377493,0.06468237670337419,0,0,0.0074526080309405855,0.009120117270423793,0.9109311740890689,0.9996623894924043,0.13598002131291803,0.038461538461538464,5.517447598965513,1.5957467755917456,1.5364855129754647,0.7502626421003749,0.21698968055502513,-0.3428026962565656,-0.4319016802592064,-0.49436964416361456,0.4234327586215283,-0.8022336192160029,0.42086330218420465,0.5633757404043559,0.5969914316863689,0.5711470963026104,-0.709445187486884,-0.0047382160890424,0.7047446879955844,returned,,True,
