latest_sample_index,x_t,x_t_minus3ms,x_t_minus6ms
373,0.46148326992988586,0.8266269564628601,0.7447234392166138
374,0.2656390070915222,0.750873327255249,0.8213465809822083
375,0.051318440586328506,0.6266670227050781,0.8500596880912781
376,-0.16848011314868927,0.46148326992988586,0.8266269564628601
377,-0.38096511363983154,0.2656390070915222,0.750873327255249
378,-0.5744601488113403,0.051318440586328506,0.6266670227050781
379,-0.7391501665115356,-0.16848011314868927,0.46148326992988586
380,-0.867636501789093,-0.38096511363983154,0.2656390070915222
381,-0.9552815556526184,-0.5744601488113403,0.051318440586328506
382,-1.0003360509872437,-0.7391501665115356,-0.16848011314868927
383,-1.0038566589355469,-0.867636501789093,-0.38096511363983154
384,-0.9694349765777588,-0.9552815556526184,-0.5744601488113403
385,-0.9027641415596008,-1.0003360509872437,-0.7391501665115356
386,-0.811066210269928,-1.0038566589355469,-0.867636501789093
387,-0.7024087905883789,-0.9694349765777588,-0.9552815556526184
388,-0.5849507451057434,-0.9027641415596008,-1.0003360509872437
389,-0.46618735790252686,-0.811066210269928,-1.0038566589355469
390,-0.3522869944572449,-0.7024087905883789,-0.9694349765777588
391,-0.24761587381362915,-0.5849507451057434,-0.9027641415596008
392,-0.15452919900417328,-0.46618735790252686,-0.811066210269928
393,-0.07345730811357498,-0.3522869944572449,-0.7024087905883789
394,-0.003255964955314994,-0.24761587381362915,-0.5849507451057434
395,0.05825743451714516,-0.15452919900417328,-0.46618735790252686
396,0.11366932094097137,-0.07345730811357498,-0.3522869944572449
397,0.16531556844711304,-0.003255964955314994,-0.24761587381362915
398,0.21469226479530334,0.05825743451714516,-0.15452919900417328
399,0.26204341650009155,0.11366932094097137,-0.07345730811357498
400,0.3062407076358795,0.16531556844711304,-0.003255964955314994
401,0.34500953555107117,0.21469226479530334,0.05825743451714516
402,0.3754425644874573,0.26204341650009155,0.11366932094097137
403,0.3946448862552643,0.3062407076358795,0.16531556844711304
404,0.4003315269947052,0.34500953555107117,0.21469226479530334
405,0.39124229550361633,0.3754425644874573,0.26204341650009155
406,0.3673115372657776,0.3946448862552643,0.3062407076358795
407,0.3295968174934387,0.4003315269947052,0.34500953555107117
408,0.2800210416316986,0.39124229550361633,0.3754425644874573
409,0.22101067006587982,0.3673115372657776,0.3946448862552643
410,0.15511994063854218,0.3295968174934387,0.4003315269947052
411,0.08471811562776566,0.2800210416316986,0.39124229550361633
412,0.011796388775110245,0.22101067006587982,0.3673115372657776
413,-0.06207260489463806,0.15511994063854218,0.3295968174934387
414,-0.13561823964118958,0.08471811562776566,0.2800210416316986
415,-0.2076285034418106,0.011796388775110245,0.22101067006587982
416,-0.2766411602497101,-0.06207260489463806,0.15511994063854218
417,-0.3406471312046051,-0.13561823964118958,0.08471811562776566
418,-0.39688029885292053,-0.2076285034418106,0.011796388775110245
419,-0.44174960255622864,-0.2766411602497101,-0.06207260489463806
420,-0.4709453880786896,-0.3406471312046051,-0.13561823964118958
421,-0.47972914576530457,-0.39688029885292053,-0.2076285034418106
422,-0.46338871121406555,-0.44174960255622864,-0.2766411602497101
423,-0.417816162109375,-0.4709453880786896,-0.3406471312046051
424,-0.34014469385147095,-0.47972914576530457,-0.39688029885292053
425,-0.22937387228012085,-0.46338871121406555,-0.44174960255622864
426,-0.08690544217824936,-0.417816162109375,-0.4709453880786896
427,0.08309277892112732,-0.34014469385147095,-0.47972914576530457
428,0.2735716998577118,-0.22937387228012085,-0.46338871121406555
429,0.47478410601615906,-0.08690544217824936,-0.417816162109375
430,0.6747781038284302,0.08309277892112732,-0.34014469385147095
431,0.8601834177970886,0.2735716998577118,-0.22937387228012085
432,1.0172607898712158,0.47478410601615906,-0.08690544217824936
433,1.1331567764282227,0.6747781038284302,0.08309277892112732
434,1.1972488164901733,0.8601834177970886,0.2735716998577118
435,1.2023948431015015,1.0172607898712158,0.47478410601615906
436,1.1458806991577148,1.1331567764282227,0.6747781038284302
437,1.0298992395401,1.1972488164901733,0.8601834177970886
438,0.8614839315414429,1.2023948431015015,1.0172607898712158
439,0.6519122123718262,1.1458806991577148,1.1331567764282227
440,0.41566407680511475,1.0298992395401,1.1972488164901733
441,0.16906853020191193,0.8614839315414429,1.2023948431015015
442,-0.0712106004357338,0.6519122123718262,1.1458806991577148
443,-0.2896920442581177,0.41566407680511475,1.0298992395401
444,-0.47344523668289185,0.16906853020191193,0.8614839315414429
445,-0.6131733655929565,-0.0712106004357338,0.6519122123718262
446,-0.7039111256599426,-0.2896920442581177,0.41566407680511475
447,-0.7452853918075562,-0.47344523668289185,0.16906853020191193
448,-0.7413384914398193,-0.6131733655929565,-0.0712106004357338
449,-0.6999542117118835,-0.7039111256599426,-0.2896920442581177
450,-0.6319504976272583,-0.7452853918075562,-0.47344523668289185
451,-0.549916684627533,-0.7413384914398193,-0.6131733655929565
452,-0.4668852686882019,-0.6999542117118835,-0.7039111256599426
453,-0.39494767785072327,-0.6319504976272583,-0.7452853918075562
454,-0.34394001960754395,-0.549916684627533,-0.7413384914398193
455,-0.3203415870666504,-0.4668852686882019,-0.6999542117118835
456,-0.32652807235717773,-0.39494767785072327,-0.6319504976272583
457,-0.360501766204834,-0.34394001960754395,-0.549916684627533
458,-0.41616901755332947,-0.3203415870666504,-0.4668852686882019
459,-0.48414990305900574,-0.32652807235717773,-0.39494767785072327
460,-0.5530067682266235,-0.360501766204834,-0.34394001960754395
