origin_ms,x_lag_0_ms,x_lag_1_ms,x_lag_2_ms,x_lag_3_ms,x_lag_4_ms,x_lag_5_ms,x_lag_6_ms,x_lag_7_ms,x_lag_8_ms
-80,-0.09740478,0.12966155,0.33524817,0.51057667,0.6480777,0.7421684,0.7899542,0.7917194,0.75109076
-79,-0.33669785,-0.09740478,0.12966155,0.33524817,0.51057667,0.6480777,0.7421684,0.7899542,0.7917194
-78,-0.579107,-0.33669785,-0.09740478,0.12966155,0.33524817,0.51057667,0.6480777,0.7421684,0.7899542
-77,-0.81613505,-0.579107,-0.33669785,-0.09740478,0.12966155,0.33524817,0.51057667,0.6480777,0.7421684
-76,-1.0402309,-0.81613505,-0.579107,-0.33669785,-0.09740478,0.12966155,0.33524817,0.51057667,0.6480777
-75,-1.2450038,-1.0402309,-0.81613505,-0.579107,-0.33669785,-0.09740478,0.12966155,0.33524817,0.51057667
-74,-1.4253421,-1.2450038,-1.0402309,-0.81613505,-0.579107,-0.33669785,-0.09740478,0.12966155,0.33524817
-73,-1.5774632,-1.4253421,-1.2450038,-1.0402309,-0.81613505,-0.579107,-0.33669785,-0.09740478,0.12966155
-72,-1.6989316,-1.5774632,-1.4253421,-1.2450038,-1.0402309,-0.81613505,-0.579107,-0.33669785,-0.09740478
-71,-1.7886829,-1.6989316,-1.5774632,-1.4253421,-1.2450038,-1.0402309,-0.81613505,-0.579107,-0.33669785
-70,-1.8470742,-1.7886829,-1.6989316,-1.5774632,-1.4253421,-1.2450038,-1.0402309,-0.81613505,-0.579107
-69,-1.8759407,-1.8470742,-1.7886829,-1.6989316,-1.5774632,-1.4253421,-1.2450038,-1.0402309,-0.81613505
-68,-1.8786025,-1.8759407,-1.8470742,-1.7886829,-1.6989316,-1.5774632,-1.4253421,-1.2450038,-1.0402309
-67,-1.8597419,-1.8786025,-1.8759407,-1.8470742,-1.7886829,-1.6989316,-1.5774632,-1.4253421,-1.2450038
-66,-1.8250875,-1.8597419,-1.8786025,-1.8759407,-1.8470742,-1.7886829,-1.6989316,-1.5774632,-1.4253421
-65,-1.78089,-1.8250875,-1.8597419,-1.8786025,-1.8759407,-1.8470742,-1.7886829,-1.6989316,-1.5774632
-64,-1.7332346,-1.78089,-1.8250875,-1.8597419,-1.8786025,-1.8759407,-1.8470742,-1.7886829,-1.6989316
-63,-1.6873074,-1.7332346,-1.78089,-1.8250875,-1.8597419,-1.8786025,-1.8759407,-1.8470742,-1.7886829
-62,-1.6467624,-1.6873074,-1.7332346,-1.78089,-1.8250875,-1.8597419,-1.8786025,-1.8759407,-1.8470742
-61,-1.6133317,-1.6467624,-1.6873074,-1.7332346,-1.78089,-1.8250875,-1.8597419,-1.8786025,-1.8759407
-60,-1.586762,-1.6133317,-1.6467624,-1.6873074,-1.7332346,-1.78089,-1.8250875,-1.8597419,-1.8786025
-59,-1.5650965,-1.586762,-1.6133317,-1.6467624,-1.6873074,-1.7332346,-1.78089,-1.8250875,-1.8597419
-58,-1.545251,-1.5650965,-1.586762,-1.6133317,-1.6467624,-1.6873074,-1.7332346,-1.78089,-1.8250875
-57,-1.5237814,-1.545251,-1.5650965,-1.586762,-1.6133317,-1.6467624,-1.6873074,-1.7332346,-1.78089
-56,-1.4977156,-1.5237814,-1.545251,-1.5650965,-1.586762,-1.6133317,-1.6467624,-1.6873074,-1.7332346
-55,-1.4653012,-1.4977156,-1.5237814,-1.545251,-1.5650965,-1.586762,-1.6133317,-1.6467624,-1.6873074
-54,-1.4265355,-1.4653012,-1.4977156,-1.5237814,-1.545251,-1.5650965,-1.586762,-1.6133317,-1.6467624
-53,-1.3833698,-1.4265355,-1.4653012,-1.4977156,-1.5237814,-1.545251,-1.5650965,-1.586762,-1.6133317
-52,-1.3395457,-1.3833698,-1.4265355,-1.4653012,-1.4977156,-1.5237814,-1.545251,-1.5650965,-1.586762
-51,-1.3001034,-1.3395457,-1.3833698,-1.4265355,-1.4653012,-1.4977156,-1.5237814,-1.545251,-1.5650965
-50,-1.270665,-1.3001034,-1.3395457,-1.3833698,-1.4265355,-1.4653012,-1.4977156,-1.5237814,-1.545251
-49,-1.2566346,-1.270665,-1.3001034,-1.3395457,-1.3833698,-1.4265355,-1.4653012,-1.4977156,-1.5237814
-48,-1.2624335,-1.2566346,-1.270665,-1.3001034,-1.3395457,-1.3833698,-1.4265355,-1.4653012,-1.4977156
-47,-1.2908623,-1.2624335,-1.2566346,-1.270665,-1.3001034,-1.3395457,-1.3833698,-1.4265355,-1.4653012
-46,-1.3426323,-1.2908623,-1.2624335,-1.2566346,-1.270665,-1.3001034,-1.3395457,-1.3833698,-1.4265355
-45,-1.4160857,-1.3426323,-1.2908623,-1.2624335,-1.2566346,-1.270665,-1.3001034,-1.3395457,-1.3833698
-44,-1.5071077,-1.4160857,-1.3426323,-1.2908623,-1.2624335,-1.2566346,-1.270665,-1.3001034,-1.3395457
-43,-1.6092311,-1.5071077,-1.4160857,-1.3426323,-1.2908623,-1.2624335,-1.2566346,-1.270665,-1.3001034
-42,-1.7139292,-1.6092311,-1.5071077,-1.4160857,-1.3426323,-1.2908623,-1.2624335,-1.2566346,-1.270665
-41,-1.811082,-1.7139292,-1.6092311,-1.5071077,-1.4160857,-1.3426323,-1.2908623,-1.2624335,-1.2566346
-40,-1.8895911,-1.811082,-1.7139292,-1.6092311,-1.5071077,-1.4160857,-1.3426323,-1.2908623,-1.2624335
-39,-1.9381148,-1.8895911,-1.811082,-1.7139292,-1.6092311,-1.5071077,-1.4160857,-1.3426323,-1.2908623
-38,-1.9459002,-1.9381148,-1.8895911,-1.811082,-1.7139292,-1.6092311,-1.5071077,-1.4160857,-1.3426323
-37,-1.9036814,-1.9459002,-1.9381148,-1.8895911,-1.811082,-1.7139292,-1.6092311,-1.5071077,-1.4160857
-36,-1.8045869,-1.9036814,-1.9459002,-1.9381148,-1.8895911,-1.811082,-1.7139292,-1.6092311,-1.5071077
-35,-1.6449668,-1.8045869,-1.9036814,-1.9459002,-1.9381148,-1.8895911,-1.811082,-1.7139292,-1.6092311
-34,-1.4250206,-1.6449668,-1.8045869,-1.9036814,-1.9459002,-1.9381148,-1.8895911,-1.811082,-1.7139292
-33,-1.1491119,-1.4250206,-1.6449668,-1.8045869,-1.9036814,-1.9459002,-1.9381148,-1.8895911,-1.811082
-32,-0.8256985,-1.1491119,-1.4250206,-1.6449668,-1.8045869,-1.9036814,-1.9459002,-1.9381148,-1.8895911
-31,-0.46686012,-0.8256985,-1.1491119,-1.4250206,-1.6449668,-1.8045869,-1.9036814,-1.9459002,-1.9381148
-30,-0.08746919,-0.46686012,-0.8256985,-1.1491119,-1.4250206,-1.6449668,-1.8045869,-1.9036814,-1.9459002
-29,0.29590327,-0.08746919,-0.46686012,-0.8256985,-1.1491119,-1.4250206,-1.6449668,-1.8045869,-1.9036814
-28,0.6662234,0.29590327,-0.08746919,-0.46686012,-0.8256985,-1.1491119,-1.4250206,-1.6449668,-1.8045869
-27,1.0072331,0.6662234,0.29590327,-0.08746919,-0.46686012,-0.8256985,-1.1491119,-1.4250206,-1.6449668
-26,1.304561,1.0072331,0.6662234,0.29590327,-0.08746919,-0.46686012,-0.8256985,-1.1491119,-1.4250206
-25,1.5465977,1.304561,1.0072331,0.6662234,0.29590327,-0.08746919,-0.46686012,-0.8256985,-1.1491119
-24,1.7250665,1.5465977,1.304561,1.0072331,0.6662234,0.29590327,-0.08746919,-0.46686012,-0.8256985
-23,1.8352612,1.7250665,1.5465977,1.304561,1.0072331,0.6662234,0.29590327,-0.08746919,-0.46686012
-22,1.8759732,1.8352612,1.7250665,1.5465977,1.304561,1.0072331,0.6662234,0.29590327,-0.08746919
-21,1.8491815,1.8759732,1.8352612,1.7250665,1.5465977,1.304561,1.0072331,0.6662234,0.29590327
-20,1.7596049,1.8491815,1.8759732,1.8352612,1.7250665,1.5465977,1.304561,1.0072331,0.6662234
-19,1.6142199,1.7596049,1.8491815,1.8759732,1.8352612,1.7250665,1.5465977,1.304561,1.0072331
-18,1.4218148,1.6142199,1.7596049,1.8491815,1.8759732,1.8352612,1.7250665,1.5465977,1.304561
-17,1.1926117,1.4218148,1.6142199,1.7596049,1.8491815,1.8759732,1.8352612,1.7250665,1.5465977
-16,0.9379508,1.1926117,1.4218148,1.6142199,1.7596049,1.8491815,1.8759732,1.8352612,1.7250665
-15,0.6700056,0.9379508,1.1926117,1.4218148,1.6142199,1.7596049,1.8491815,1.8759732,1.8352612
-14,0.4014854,0.6700056,0.9379508,1.1926117,1.4218148,1.6142199,1.7596049,1.8491815,1.8759732
-13,0.14527977,0.4014854,0.6700056,0.9379508,1.1926117,1.4218148,1.6142199,1.7596049,1.8491815
-12,-0.08598748,0.14527977,0.4014854,0.6700056,0.9379508,1.1926117,1.4218148,1.6142199,1.7596049
-11,-0.28050035,-0.08598748,0.14527977,0.4014854,0.6700056,0.9379508,1.1926117,1.4218148,1.6142199
