window_index,stage_name,original_trial_number,fit_status,usable,unusable_reason,elapsed_seconds,model,n_points,optimizer_success,optimizer_status,optimizer_message,nfev,cost,optimality,flags,cloud_variance_sum,normalized_3d_set_error,rms_3d_set_distance,mean_3d_set_distance,active_bounds,near_bounds,native_mse,native_mean_error,native_frac_inside,native_r_squared,native_hole_quality,native_frac_in_hole,R1,R2,minor_radius,R1_in,R2_in,center_x,center_y,center_z,direction_x,direction_y,direction_z,u_axis_x,u_axis_y,u_axis_z,v_axis_x,v_axis_y,v_axis_z
840,pre_TC,164,returned,True,,0.05181075003929436,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,39,2.5765465461133505,0.40389559141920084,,822.7798461914062,0.003124518165211189,0.0935103503928537,0.07625906177787255,0,0,0.008744185630594275,0.010586879596110318,0.8639455782312925,0.9995428504709511,0.16677572428437015,0.06802721088435375,3.353151491796375,1.2680283988280596,0.962619816829237,0.5592242686797235,0.2114763546277629,-0.09602997350797417,-0.08591019887897625,-0.08988712100447746,0.43450118320920145,-0.7914732582924457,0.42985905038413114,-0.5590595460299593,-0.6111958482195481,-0.5602607063769179,0.7061594336839555,0.0031171342617729997,-0.7080459996999838
841,post_TC,164,returned,True,,0.5601548779523,one_torus,294,True,2,`ftol` termination condition is satisfied.,255,2.265449368561762,0.002299994766037254,,598.3924560546875,0.004523648447784064,0.09595416112606267,0.07626104170471942,0,0,0.009207201037406397,0.01287446835918643,0.8571428571428571,0.9989053994263749,0.26864456738075965,0.06802721088435375,3.27973393243639,1.010727129859425,0.7844630015877525,0.8810827034036404,0.2715263525411649,-0.4115448065972483,-0.47557275653203446,-0.48133132492037745,0.4345175406605629,-0.7917566876951341,0.42932022354847926,-0.5580894237114414,-0.6108204490484409,-0.5616356240158668,0.7069163330960672,0.004441453946898344,-0.7072832328613821
842,pre_SC,164,returned,True,,0.06213115097489208,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,43,3.137970112178095,9434973.573380347,,1408.5712890625,0.0025288259711239948,0.11007158551889021,0.08583407506651461,0,0,0.01211575393864236,0.013395721003484429,0.9013605442176871,0.9994603095111579,0.18594381944816063,0.047619047619047616,4.839767199706516,1.5759816300532647,1.3056949969334835,0.8999247983535444,0.2930440436723027,-0.13769767501878433,-0.31272977535412916,-0.46056202821165515,0.4247167574927243,-0.7989916457992344,0.42570885103258527,0.5636067057545725,0.6013418248787324,0.5663351400699012,-0.7084935829855,-0.0005996612036369826,0.7057169994217294
843,post_SC,164,returned,True,,0.06023892399389297,one_torus,294,True,2,`ftol` termination condition is satisfied.,38,2.929664780418197,5110401.789378498,,1345.773681640625,0.002167642241941755,0.09961073693626281,0.07805459269908213,0,0,0.009922298912985352,0.011180229760704917,0.9013605442176871,0.9995817244629402,0.16036969898124925,0.04081632653061224,4.789209990246165,1.2693045228393582,1.2717280910870663,0.7680441644939294,0.2035579842433286,-0.2554655484123155,-0.14491972728022454,-0.05302752835449442,0.41982068264023525,-0.8037713987234549,0.4215473081650626,-0.5686234691793957,-0.594937035933382,-0.568082101083277,0.7074022510030307,-0.0012090773195734565,-0.7068101537229645
844,pre_GO,164,returned,True,,0.0558556989999488,one_torus,294,True,2,`ftol` termination condition is satisfied.,24,1.7301808756770831,0.0003386211546069119,,727.5792236328125,0.0027780040991536355,0.08291496475286772,0.06426855523374699,0,0,0.006874891379969296,0.015407765535993894,0.8231292517006803,0.9991228858892274,0.2839256905212536,0.11224489795918367,3.4102952569831766,1.1714799671476008,0.8202228824514733,0.9682704357205884,0.3326132586042956,0.33149267433413976,0.18709331860039569,0.011970175622729227,0.42872185899368404,-0.790456491065788,0.43746554533171533,0.5618030326536221,0.6124740313130929,0.5561051280704772,-0.7075131943083838,0.007355045746534691,0.7066618591516126
845,post_GO,164,returned,True,,0.03155707195401192,one_torus,294,True,2,`ftol` termination condition is satisfied.,17,2.876882165611363,0.0007325656990852039,,747.558349609375,0.004889781119285591,0.11150480761247303,0.08803310934973102,0,0,0.012433322120694623,0.01114862530401736,0.8809523809523809,0.9990398889026925,0.21114354536049632,0.05442176870748299,3.0225392185483964,0.9953476331029555,0.7923839942340205,0.6381896465956636,0.21016122811960605,-0.3150851267134768,-0.26603789518538196,-0.22107437467310204,0.42132321508797205,-0.7972986296094567,0.43220555717176407,0.5672103725480986,0.6035172560134461,0.5603921082294501,-0.7076433718335947,0.00904527035159913,0.7065118833977581
846,pre_TC,560,returned,True,,0.06031379196792841,one_torus,294,True,2,`ftol` termination condition is satisfied.,42,2.7309738606161305,0.09134851850053022,,670.3157958984375,0.0038746513033255103,0.09399015674721392,0.06743994555595866,0,0,0.008834149565365842,0.013744985222234498,0.8843537414965986,0.9988115107789642,0.18476852981218989,0.06462585034013606,3.309686685258846,1.2117752156972124,0.9215095082285815,0.6115259429744417,0.22389792506729086,0.12488670521717952,-0.0313177504598963,-0.181747430033622,0.4266867092767585,-0.7981855355416742,0.42525087063757727,0.5638544621890008,0.6024103407198617,0.5649512606069066,-0.707111446374882,-0.001277593331362262,0.7071009617861526
847,post_TC,560,returned,True,,0.029252081061713398,one_torus,294,True,2,`ftol` termination condition is satisfied.,16,2.6898043815328485,0.0006987932262267478,,721.6915283203125,0.0028359735210485132,0.08343595174224447,0.06305794145104948,0,0,0.006961558043134148,0.012726295702982301,0.8775510204081632,0.9990049126706724,0.13425385567214007,0.07482993197278912,3.7565108135636796,1.3219857715534766,1.0991722093868,0.504326060595146,0.17748168697481043,-0.18545908374912065,-0.16013941752510472,-0.10589910180091207,0.4183653201441966,-0.793945461844089,0.4411587724587233,0.5668737584809891,0.6077397734891843,0.5561533148898352,-0.7096651328933514,0.017406071797398504,0.704324092884835
848,pre_SC,560,returned,True,,0.04028776695486158,one_torus,294,True,2,`ftol` termination condition is satisfied.,18,2.1080134389245773,0.0008662961506797295,,790.075439453125,0.0031172471450461535,0.09152636897478582,0.07201886830877362,0,0,0.008377076217708637,0.010639628323266107,0.8809523809523809,0.9991452048266491,0.2667461497554555,0.047619047619047616,3.477895540028581,1.2742556914229284,0.871133296851452,0.9277152445545614,0.3399027994911397,-0.6078886422059515,-0.6974139306585985,-0.6826155440414199,0.4335560275321695,-0.7890267638084273,0.43527685096263724,-0.5602976666623133,-0.6143513957355059,-0.555552776330569,0.7057589501533508,-0.003021349156136646,-0.7084456053401115
849,post_SC,560,returned,True,,0.04615290800575167,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,33,3.643616015105723,0.337070102710511,,1398.961669921875,0.002601920787365916,0.11126953623004758,0.08854156415573819,0,0,0.01238090969284987,0.010449247699915298,0.9217687074829932,0.999436827128682,0.12213242041412269,0.04081632653061224,4.860154879937085,1.4226954762981228,1.3788776587820777,0.5935824790743481,0.17375724203254858,0.5211293466119974,0.3869929991442787,0.21694089649031864,0.4416696697898609,-0.8009708335090279,0.4041950354162666,-0.5635493036480287,-0.5982290873773863,-0.5696789809809044,0.6980974753885357,0.02382609666923803,-0.715606198947201
850,pre_GO,560,returned,True,,0.0380951400147751,one_torus,294,True,2,`ftol` termination condition is satisfied.,19,3.0570936506028135,0.0014919152701754392,,1984.045166015625,0.0015641514890819878,0.10274046293407989,0.08243374330294688,0,0,0.010555602723909045,0.007087540335503395,0.8945578231292517,0.9997977355491103,0.1363017003839975,0.034013605442176874,5.839386719813339,1.3522802009528982,1.552857622717571,0.795918339110428,0.18431809078552544,0.03378512493796029,0.05315626195349094,0.06574415788952746,-0.4168577718292711,0.8034222543346062,-0.4251379532635165,-0.5706853236574769,-0.5953701101208367,-0.5655552080342497,-0.7074940702407224,0.0068639065896711595,0.7066859467674055
851,post_GO,560,returned,True,,0.03221431002020836,one_torus,294,True,2,`ftol` termination condition is satisfied.,24,2.4853755969691798,0.010663674708496024,,748.18115234375,0.002805008409014054,0.08448834448033267,0.0683744845908218,0,0,0.007138280353027359,0.011774743757152486,0.8435374149659864,0.9993684878670831,0.1404998493083362,0.09183673469387756,3.438629988621914,0.8659047914642461,0.9249370730353467,0.4831269952286452,0.12165949271612825,0.0804494363567659,0.10969321399891573,0.13957980847719018,-0.4201807783863988,0.8061665603082134,-0.416585634071606,-0.5691944948387255,-0.5916822095079094,-0.5709026099039368,-0.7067289017141852,-0.0027640534698055983,0.7074790593991299
852,pre_TC,194,returned,True,,0.042034000041894615,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,30,2.9488651543653206,0.16993370360848445,,1139.019287109375,0.0027217776624274353,0.10268764560695898,0.08517549865401013,0,0,0.010544752560300403,0.00771954482677498,0.8673469387755102,0.9997427538469282,0.13858824166126507,0.047619047619047616,3.9549604565888643,1.30947455887519,1.1337115558326778,0.5481110155186234,0.1814777766147192,-0.2610835777584385,-0.24841835864180437,-0.24267798517321557,0.42349710790753503,-0.7967385140512633,0.4311124445209544,0.5647844619667501,0.6042993414708178,0.5619971685132092,-0.708285755266298,0.005481434508371295,0.7059045564101285
853,post_TC,194,returned,True,,0.05156218202318996,one_torus,294,True,2,`ftol` termination condition is satisfied.,37,1.877411969882126,0.08686564171163495,,548.4976196289062,0.004119342469536504,0.08766528682167944,0.06838167267454863,0,0,0.007685202513527323,0.016230953973119976,0.826530612244898,0.9986226722133656,0.2942499663290244,0.10204081632653061,3.0249887238897655,1.1055852814933145,0.7287881858447909,0.8901028301505362,0.3253184318533803,-0.0008383887568528814,0.02445213772422924,0.03879622433359346,0.439101828572953,-0.7814238708678294,0.4433580022748724,-0.5541097737941865,-0.6239894728132229,-0.5509986355718421,0.7072142127586963,-0.003724493929575144,-0.7069895228467434
854,pre_SC,194,returned,True,,0.04453622200526297,one_torus,294,True,2,`ftol` termination condition is satisfied.,23,2.69286800542508,0.00028234411325276905,,1087.458740234375,0.002404486501271847,0.09430699365903669,0.07684339907077052,0,0,0.008893809053005587,0.00907741171235022,0.8809523809523809,0.9996869167072543,0.1636164492506122,0.05782312925170068,4.485740170292894,1.5830020854851605,1.2689490491175692,0.7339408789243235,0.25900518038345377,0.2660998410413031,0.1524549738394397,0.056832187213840944,-0.4343385170418446,0.7897364682977864,-0.4332047590389382,-0.5582098269015414,-0.6134457057587406,-0.5586467177337676,-0.7069312850360603,-0.0008226333747291428,0.7072817553914389
855,post_SC,194,returned,True,,0.025549501995556056,one_torus,294,True,3,`xtol` termination condition is satisfied.,22,2.4586903718188298,175737.0027666983,,577.5955810546875,0.0045659571808255315,0.09471182017421807,0.0753240105970247,0,0,0.008970328880713422,0.013580017434710724,0.8503401360544217,0.9989612974622502,0.21048626790651015,0.08163265306122448,3.05748590229626,1.0625178695141324,0.8131998885302485,0.643558796751319,0.22364542093807918,-0.12896197105667123,-0.16445153637303328,-0.17419707441792953,-0.4394321556038662,0.7910660166283132,-0.425574832381449,0.5558089683952198,0.6116342713555736,0.5630096879741753,0.7056739837000092,0.01086625225145377,-0.7084533529379101
856,pre_GO,194,returned,True,,0.040194969973526895,one_torus,294,True,2,`ftol` termination condition is satisfied.,30,2.3463799871678557,0.08824675787957938,,1208.21240234375,0.0019091000004787808,0.08857523605281929,0.06719271950487798,0,0,0.00784557244181266,0.009838800998935384,0.9149659863945578,0.9994213013902803,0.18941426832965963,0.03741496598639456,4.3931100555352085,1.120409922253962,1.1172951563187588,0.8321177268610613,0.21222162565307337,-0.9671041793717517,-1.057614947765171,-1.068258315829137,0.4273831936065283,-0.8027807377106861,0.415796456193311,0.5627701366228351,0.5961779968730445,0.5725919745926935,-0.7075545061311407,-0.010718358275695585,0.7065774817013286
857,post_GO,194,returned,True,,0.034394812071695924,one_torus,294,True,2,`ftol` termination condition is satisfied.,19,0.9344964915517175,0.0002724531583430667,,444.711669921875,0.0026888416666331788,0.06377466890246397,0.046360473475380186,0,0,0.004067208393618906,0.014667576816761245,0.8095238095238095,0.9986220313820378,0.34687166209819925,0.08163265306122448,2.054809551075784,0.6031890630707769,0.4340035542505961,0.7127552042772587,0.20922919286691777,0.052311027876764,0.05209212596866329,0.04635300265652866,-0.41884198814708334,0.8074050320857716,-0.415533997558081,-0.5715958211208154,-0.58999606353399,-0.5702480708337528,-0.7055845847525294,-0.0013263391872222823,0.7086244665420192
858,pre_TC,243,returned,True,,0.046102064894512296,one_torus,294,True,2,`ftol` termination condition is satisfied.,21,2.56196906951262,0.0003551094421738177,,843.1203002929688,0.0026281828375476933,0.08681582474360128,0.07339100989307969,0,0,0.007536987425911692,0.009116072491751788,0.8877551020408163,0.999580168925395,0.14510910289803985,0.05782312925170068,4.1983897148457725,1.043282332257456,1.1202644296655415,0.6092245651377726,0.15138976330329026,-0.4978169898719035,-0.58128201682842,-0.6345667512321225,0.4232709361003866,-0.7992045863603852,0.4267478691133113,0.5652088210539548,0.6010556401656698,0.5650408003196189,-0.7080824127555875,0.0020363115026258557,0.7061268654991752
859,post_TC,243,returned,True,,0.05122376198414713,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,39,2.8959439152113307,0.3967409906384333,,921.9404296875,0.002979591641072548,0.09666208054797368,0.07803555962602703,0,0,0.009343557815862952,0.009750511344852893,0.8979591836734694,0.9995672315723511,0.1488275912484997,0.04081632653061224,3.8308136752448894,1.6924872743581483,1.175320343383213,0.5701307718086581,0.25188880426152765,-0.23042495542369734,-0.37011405375728407,-0.41947644783879606,-0.4381827157398809,0.784533017726589,-0.4387526087935118,-0.5548808685646769,-0.6200868950532286,-0.5546165019922832,-0.7071797008724278,0.00043206361523012883,0.7070337219631154
860,pre_SC,243,returned,True,,0.43492946308106184,one_torus,294,True,2,`ftol` termination condition is satisfied.,229,2.104525768065627,0.2875396285447891,,655.612548828125,0.0024618063608422497,0.07409295372947018,0.05456387740273827,0,0,0.005489765792357409,0.014066882375308712,0.8639455782312925,0.9990041815173709,0.2346130329878694,0.0782312925170068,3.714959392686795,1.2205769609484813,0.9443988000716756,0.8715778905452569,0.28636326280331653,-0.08789286790259167,-0.14648100633705374,-0.21590299572613464,-0.43266843451069054,0.7917684201313497,-0.4311621442801261,-0.5598771511869655,-0.6108208207835131,-0.5598531061574306,-0.7066368242280541,-0.0008329339578627714,0.7075759357580726
861,post_SC,243,returned,True,,0.049218675936572254,one_torus,294,True,2,`ftol` termination condition is satisfied.,23,2.9884073580896353,0.0011949081280365273,,1828.226806640625,0.0018841024124612972,0.10824145560091795,0.08564433208208237,0,0,0.011716212710605493,0.009579001734922616,0.8877551020408163,0.9996323921516255,0.21839661526290177,0.034013605442176874,5.608936584461562,1.5116208689735438,1.3913629517048935,1.2249727652708844,0.33013288134464713,1.6066630759453866,1.3881995293415772,1.054766967324097,0.44137283535495997,-0.8040409130333953,0.39838201563171843,-0.5668752369136599,-0.594000671138729,-0.5708026528134057,0.6955878707849394,0.02610388580701861,-0.7179666434874594
862,pre_GO,243,returned,True,,0.04036455100867897,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,33,2.2056932263115554,0.31895123999690866,,824.1190185546875,0.0026037817994351087,0.08543259468709502,0.0652524388988656,0,0,0.007298728234969456,0.014245041493144423,0.8435374149659864,0.9990691469806644,0.19893282917575106,0.06462585034013606,2.977411546358505,0.9947774886929176,0.7954975580718703,0.5923049025378443,0.1978939002260973,0.39052746520041126,0.3461617212804657,0.2899086705501539,-0.4187810554759455,0.8021978638097195,-0.42555964901868226,-0.5677077209980145,-0.5970432657704965,-0.56678680499403,-0.7087526868322455,0.004233922067873659,0.7054443300573024
863,post_GO,243,returned,True,,0.034499972010962665,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,29,2.553154578808302,366518.13657573704,,949.1473999023438,0.003109051490671235,0.10018601981533723,0.08305060169337257,0,0,0.010037238566439144,0.011084115172892968,0.8605442176870748,0.9994489190129657,0.21049518299011397,0.06462585034013606,3.5062251266862297,1.097708867539687,0.9087070164091624,0.7380434996465639,0.23106242894270312,0.04599395006374625,0.07357220790688072,0.10364339031989853,0.42857142227252293,-0.802495980341526,0.4151225572604186,-0.5664420419552665,-0.5965968505015811,-0.5685205458689617,0.7038962630353407,0.008508789937930928,-0.7102518225085204
864,pre_TC,403,returned,True,,0.041099239024333656,one_torus,294,True,2,`ftol` termination condition is satisfied.,19,3.3003065184041027,0.00022381220894550358,,1469.84033203125,0.0020932679990078766,0.10229957558865767,0.08354096912060001,0,0,0.010465203165619483,0.00830351378220747,0.8741496598639455,0.9997911529863808,0.10390636468701056,0.05442176870748299,5.441875187614749,1.48297710836203,1.5513290169768004,0.565445467825596,0.15409076024398177,0.2483286703604316,0.24331418248482323,0.22972832832324158,-0.4216567718005027,0.8019606813184801,-0.4231602916314462,0.5678713757159247,0.5973748670854306,0.5662732280579467,0.706914186755063,-0.001527675657137881,-0.7072976733805326
865,post_TC,403,returned,True,,0.05385624698828906,one_torus,294,True,2,`ftol` termination condition is satisfied.,39,2.108671796563385,0.10613087322486014,,578.2710571289062,0.0033741710863100217,0.0814658536417093,0.06055650905501702,0,0,0.006636685309572401,0.015487302979560578,0.8639455782312925,0.998470588979834,0.22186796717921786,0.08163265306122448,2.9677534684673765,1.1228428396827683,0.7957560051774383,0.6584494291381517,0.24912285830224015,0.11299898036633142,0.0015442417693249818,-0.10559947568530448,-0.43219493437976353,0.7906525664077095,-0.4336773661706366,0.5590710315214719,0.6122645176585505,0.5590811588024228,0.7075642164554656,-0.0008244077109578755,-0.7066485689093901
866,pre_SC,403,returned,True,,0.05874602310359478,one_torus,294,True,3,`xtol` termination condition is satisfied.,43,2.6977486995302775,1687090.2313321917,,993.160888671875,0.002222814247675064,0.08665382244383368,0.06975866553060492,0,0,0.0075088849441274546,0.009542059597307771,0.8809523809523809,0.9996512516194749,0.1511078200182618,0.05782312925170068,4.622890932857626,1.5811710900373586,1.3166449338392583,0.6985549710464557,0.2389273164914957,-1.0478758848408356,-1.2131260301639788,-1.2644532439797413,0.42623201522182935,-0.7976632357400896,0.42668446368265606,-0.5650042264329155,-0.6031021371140051,-0.5630613077804786,0.7064676166047288,-0.0010837694252506648,-0.7077445387501531
867,post_SC,403,returned,True,,0.039494174998253584,one_torus,294,True,2,`ftol` termination condition is satisfied.,17,2.857840448094247,0.0002900559617160514,,1180.8843994140625,0.0017750032373273993,0.08443637929953882,0.06607161004705787,0,0,0.007129502149215587,0.009562788859844105,0.9183673469387755,0.9995882676441183,0.10301190359879908,0.03741496598639456,4.757430609467406,1.564236472274839,1.4176150304334936,0.49007198332053536,0.16113497668773513,-0.43482506578484764,-0.5637854316692039,-0.6362755698526272,0.424792116627678,-0.8002673291614235,0.4232302677354238,0.563689967419953,0.5996371558929743,0.5680571290818179,-0.708382155534253,-0.002735534397189091,0.7058238013627814
868,pre_GO,403,returned,True,,0.32972114300355315,one_torus,294,True,3,`xtol` termination condition is satisfied.,184,2.3429613233048014,2.643385234096534,,947.8463745117188,0.0037289277404840043,0.10964461204790614,0.071031015765815,0,0,0.012021940951135845,0.0241807930100623,0.8435374149659864,0.9976163335372147,0.3034442573444003,0.04081632653061224,3.7497945924447262,0.9344320487641872,0.8157062417085101,1.1378536352987416,0.28354803907613085,-0.8578111558393184,-0.8393285904431135,-0.7366311315036731,-0.43974855017404785,0.8012103088592716,-0.40581184506729245,0.557724907012886,0.5977779884596981,0.5758510264022672,0.7039631671583216,0.02689828042175811,-0.7097269487576031
869,post_GO,403,returned,True,,0.05339804803952575,one_torus,294,True,2,`ftol` termination condition is satisfied.,39,2.8847471953104993,0.30229180427717955,,1080.6278076171875,0.0032442012470547833,0.10919890858568732,0.08986525976049307,0,0,0.011924401636305294,0.011772822697035359,0.891156462585034,0.9993635480795432,0.19593282743606832,0.034013605442176874,3.798645949277677,0.8951833144776438,0.9435385061513348,0.744279441270739,0.17539579787924203,0.12315055528836394,0.15673746541760208,0.17893205742890225,-0.4152819038526261,0.806564263091393,-0.4207077724927957,-0.5684232520440367,-0.5911445044875635,-0.5722265122727491,-0.710236542897135,0.0015047647489826528,0.7039614966847094
870,pre_TC,568,returned,True,,0.06113401602488011,one_torus,294,True,2,`ftol` termination condition is satisfied.,34,2.93628616759041,0.0003341911017005067,,698.6087036132812,0.0036931116483365127,0.09367841831302919,0.07790859684643625,0,0,0.008775646057630882,0.011994594340622219,0.8435374149659864,0.999386914679701,0.13035889772922485,0.09863945578231292,3.594346775779376,1.5772147678747421,1.124350620321083,0.4685550837473232,0.20560397862246385,0.6354606114278663,0.7919803849296018,0.8203895421872053,0.43433729099357543,-0.7881856882880603,0.43602114447545126,-0.5571042006150134,-0.6154370580539313,-0.557559088553876,0.7078036643785772,-0.0007405070529021957,-0.7064088223823108
871,post_TC,568,returned,True,,0.05166516697499901,one_torus,294,True,2,`ftol` termination condition is satisfied.,27,1.6286706051235993,0.00011155874123025127,,1124.52392578125,0.0012636786607975188,0.0695230810928739,0.05553429833052888,0,0,0.004833458804646321,0.010979559340181574,0.8809523809523809,0.9995743224351886,0.248464225270218,0.05442176870748299,4.208522744546558,1.3017149430869925,1.0352851873801492,1.0456673432561006,0.32342959485685235,0.3747098756213222,0.3864326654903386,0.3489023348865664,-0.4234399674875449,0.8008765851256078,-0.4234327447555476,0.5671050545457423,0.5988290588650003,0.5655047438930364,0.7064633401961428,-0.0006735394429286048,-0.7077493167086267
872,pre_SC,568,returned,True,,0.03351017599925399,one_torus,294,True,2,`ftol` termination condition is satisfied.,16,3.0089856149764724,0.0003332075781138366,,1262.4893798828125,0.0019351769580700077,0.09115920807500252,0.07250617633436678,0,0,0.008310001216861604,0.007911971488451037,0.9149659863945578,0.9997135740760144,0.11806383843872265,0.027210884353741496,5.562471501646813,1.4522874134271897,1.5466423879594917,0.6567267366905464,0.17146262654548897,-0.13175742236429527,-0.1248364356990332,-0.13251108155711713,0.4245649319223312,-0.8009370129481795,0.4221901465821704,0.5647313152200082,0.5987424586326545,0.5679665569718025,-0.7076886039706742,-0.002714685842617542,0.7065192639191193
873,post_SC,568,returned,True,,0.04866889596451074,one_torus,294,True,2,`ftol` termination condition is satisfied.,37,2.472281043021731,0.5105121167073164,,782.2286376953125,0.003239854542463212,0.09284444977498817,0.07453554505304992,0,0,0.0086200918540203,0.011850414000316382,0.8707482993197279,0.9993380323816878,0.18767080465167413,0.061224489795918366,3.2157861354423076,0.984140531771378,0.852930762524856,0.6035091716263431,0.1846944454879184,0.08044828913415646,0.14605454483903788,0.19776480306233263,-0.4221748106473957,0.7989412803029828,-0.4283237792628889,0.5655598474178376,0.6013957487993458,0.5643272209567658,0.708456412379614,-0.0039979935947586035,-0.705743244957699
874,pre_GO,568,returned,True,,0.07555558206513524,one_torus,294,True,2,`ftol` termination condition is satisfied.,33,3.291826185955058,0.0004919553863026342,,1339.387451171875,0.0032846976813093254,0.12232835893108487,0.09828885985975304,0,0,0.014964227398772331,0.007495598357679452,0.9047619047619048,0.9996406910961004,0.20057634937283136,0.04081632653061224,4.537970344305281,1.5341138122474374,1.2135419208366245,0.9102095252231245,0.307706947983096,0.3344519073943417,0.3781084948266157,0.3373851655518911,-0.4367891321346314,0.7921002248564943,-0.42637130277602653,0.563712697473532,0.6103850391436751,0.5564693151420734,0.701030133984615,0.002708832007281573,-0.7131265059389318
875,post_GO,568,returned,True,,0.03916250995825976,one_torus,294,True,2,`ftol` termination condition is satisfied.,30,2.369217317298329,1501385.714045364,,541.6002197265625,0.0034744169696709027,0.08000308230021874,0.062261631183109886,0,0,0.006400493177535572,0.015704669308806648,0.8367346938775511,0.9984584742159771,0.14460778152237339,0.08163265306122448,2.607532565316256,0.7778383724727972,0.7239549892112184,0.3770694995178716,0.1124814814263079,0.03891838080334255,0.0029237723978060696,-0.03478593838982395,0.4181524565780409,-0.8047003725209096,0.4214330712244731,0.5706113409981322,0.5936724738672556,0.5674113951046859,-0.7067893749769293,0.0032100211589613896,0.7074167620164798
876,pre_TC,581,returned,True,,0.0444091820390895,one_torus,294,True,3,`xtol` termination condition is satisfied.,34,2.0874308349869914,0.3803577696457577,,1254.0562744140625,0.002038867805307422,0.0932565579016034,0.07905461151354727,0,0,0.008696785591655109,0.009167192663038974,0.9115646258503401,0.9996432827795289,0.26434283807530146,0.030612244897959183,4.382244864411659,1.4394751243604078,1.0706975011149986,1.158415044599757,0.3805149397123146,0.9448390617011992,0.8969216041572503,0.7408731391814463,-0.4271659012375574,0.7960128801779317,-0.4288272232616331,0.5630358083622188,0.6052787195230505,0.5626973877604544,0.7074743608923858,-0.001079945530125689,-0.7067381851828598
877,post_TC,581,returned,True,,0.050698825041763484,one_torus,294,True,3,`xtol` termination condition is satisfied.,36,2.1574935225330534,0.15384442119952155,,791.1485595703125,0.002994230685638096,0.0897631292192058,0.06710461440827518,0,0,0.00805741936722384,0.011298826626288457,0.8605442176870748,0.999160482313255,0.22886892005210663,0.04421768707482993,3.6567114075571423,1.0385034713702914,0.905156530043609,0.8369075907900508,0.23768116796294747,-0.11051760962206811,-0.17609832227667135,-0.18985537402083208,-0.434003517382144,0.7930695138850715,-0.4274127899881759,0.5620474273903491,0.6091255496833389,0.5595254722395225,0.7040906449187427,0.002609763970272841,-0.7101053111109142
878,pre_SC,581,returned,True,,0.04799360502511263,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,37,1.9176275060025842,0.403300533043581,,738.6006469726562,0.0026773725220927986,0.08201354370075484,0.061672275801083636,0,0,0.006726221350355624,0.017004760380424724,0.8571428571428571,0.9988760688179774,0.2399944178718245,0.08163265306122448,3.322783910392056,1.1408465381773227,0.8480960143674243,0.797449590288646,0.2737968008110352,-0.1576521292354527,-0.12895435647926068,-0.07621975655803513,-0.4273728992642956,0.7940905948846565,-0.43217187794853174,0.5644354544493558,0.6077770994688387,0.5585871598235989,0.7062329804910243,-0.00520811634449271,-0.7079603469043353
879,post_SC,581,returned,True,,0.05486834398470819,one_torus,294,True,3,`xtol` termination condition is satisfied.,38,2.449588018164577,3732563.3130519153,,1545.02197265625,0.0012661772783900756,0.08157196472992748,0.06471605302195944,0,0,0.006653985429900532,0.011986459981734074,0.8707482993197279,0.9996658676767338,0.15143238690343272,0.0782312925170068,5.08773903314227,1.035467201711611,1.2989886248019487,0.7704484657306484,0.1568032699154383,-0.0391366871205266,-0.11092219933867804,-0.18464890049750418,-0.4189449533943622,0.80928654024086,-0.41175286496875957,0.5712143597302407,0.5873929145749744,0.5733094444914438,0.7058323322586243,0.004985949372794377,-0.7083613901429151
880,pre_GO,581,returned,True,,0.042473423993214965,one_torus,294,True,2,`ftol` termination condition is satisfied.,30,2.1493463382453144,1880773.1224203429,near_optimizer_bound,1259.208740234375,0.001995246349108101,0.09244287888302957,0.0731080662732959,0,1,0.008545685856182475,0.009122720314001367,0.8945578231292517,0.9996672596126855,0.24169928223480405,0.05102040816326531,4.030604828913313,1.4246498469775841,1.0341808840799203,0.9741942941207248,0.344336845450491,-0.2747748311851148,-0.2312838906463237,-0.1196516748272422,-0.4246083456157004,0.7946162805029161,-0.43392709018072706,-0.5637241320729436,-0.6070738436965454,-0.560068255854685,-0.7084651408152526,0.006805516744741386,0.7057129934962666
881,post_GO,581,returned,True,,0.07172502588946372,one_torus,294,True,2,`ftol` termination condition is satisfied.,45,2.1913089865643482,0.07039917655696055,,572.03076171875,0.004921849215006781,0.09785886608710673,0.0761597658199967,0,0,0.009576357671854288,0.014800158449578351,0.8571428571428571,0.998679232017975,0.2803844228083692,0.07482993197278912,2.7270905619290704,1.0274295526310588,0.6754527898290973,0.7646337131529141,0.2880752420908261,-0.018370040320630183,-0.07350542970919402,-0.10780193770951363,-0.43907486759687725,0.7945511292722807,-0.41940644202991795,0.5584070457029114,0.6070344771585603,0.5654119868274637,0.7038429028926665,0.014058681011265247,-0.7102165314422412
