macro_f1,accuracy
0.3035601912156194,0.31734006734006737
0.2913544842734797,0.30723905723905726
0.29464099815034434,0.3114478114478115
0.2894773732227509,0.3055555555555556
0.2836323965984002,0.29797979797979796
0.27663580073832533,0.29545454545454547
0.2937004964964334,0.3114478114478115
0.27730520767852535,0.29797979797979796
0.2937790759447875,0.30976430976430974
0.2820040982572624,0.2988215488215488
0.28986531229304374,0.3063973063973064
0.3038391860915252,0.3181818181818182
0.29435714826085707,0.3114478114478115
0.27743497819334745,0.29545454545454547
0.29991564724258396,0.3122895622895623
0.3148248821709829,0.33164983164983164
0.29813079321616587,0.3106060606060606
0.3030902904457424,0.32323232323232326
0.30135503877792913,0.31902356902356904
0.2815558582264756,0.3005050505050505
0.312846411672038,0.3291245791245791
0.30964751818595126,0.32323232323232326
0.290750456533396,0.3063973063973064
0.2671026470986828,0.2836700336700337
0.28550325903437174,0.30134680134680136
0.3296607266560639,0.3425925925925926
0.3017215231084747,0.31565656565656564
0.3169031416816763,0.3324915824915825
0.3118812412384419,0.33164983164983164
0.31926353501169275,0.3341750841750842
0.27802298575947154,0.2937710437710438
0.3183892872972261,0.33164983164983164
0.27195847644529403,0.29124579124579125
0.2937493315990785,0.30976430976430974
0.30316859527652196,0.31902356902356904
0.2874060718726113,0.30303030303030304
0.2867507850126423,0.2988215488215488
0.3078335049953991,0.32407407407407407
0.2926560137392364,0.3063973063973064
0.2876595393682051,0.30387205387205385
0.30332034404813424,0.3207070707070707
0.2994213394523762,0.3164983164983165
0.29436390510884697,0.31397306397306396
0.2728934788646588,0.29208754208754206
0.2887950145515061,0.30303030303030304
0.29600119812126907,0.3114478114478115
0.2860458565499023,0.2988215488215488
0.31086331545748064,0.3282828282828283
0.28800631047986996,0.3021885521885522
0.29591648482524646,0.3114478114478115
0.30570577709393204,0.32323232323232326
0.3045289893706306,0.3181818181818182
0.2893009635633426,0.30808080808080807
0.2917148535505277,0.3063973063973064
0.29411913444759685,0.30976430976430974
0.27302711720485606,0.2887205387205387
0.2792993297614095,0.2962962962962963
0.28590595611589026,0.30134680134680136
0.31003025494196207,0.32575757575757575
0.30751876960804364,0.32575757575757575
0.28835343193603996,0.3047138047138047
0.30358166337630915,0.31986531986531985
0.28505154949659206,0.30387205387205385
0.3031094486261838,0.31397306397306396
0.27291184797639545,0.28703703703703703
0.3017307297107042,0.31902356902356904
0.32984041413641935,0.3434343434343434
0.29497533574504226,0.31565656565656564
0.29722663139282973,0.3148148148148148
0.3180747913465995,0.3324915824915825
0.3245863776040833,0.3409090909090909
0.29789364930026885,0.3114478114478115
0.3077509523874551,0.32407407407407407
0.29170741223994184,0.30808080808080807
0.30713091901581135,0.3223905723905724
0.2842607089086617,0.3021885521885522
0.3044076736387044,0.31902356902356904
0.29114333548686033,0.30723905723905726
0.30003247300306946,0.31313131313131315
0.2923780153490698,0.3106060606060606
0.2902679379057716,0.3047138047138047
0.33489735603844356,0.351010101010101
0.29611541783274414,0.30892255892255893
0.3295286977023235,0.3442760942760943
0.2951308855693932,0.3114478114478115
0.29919104760905585,0.31397306397306396
0.28716317718915213,0.3063973063973064
0.2926704897145065,0.3114478114478115
0.29321726517109803,0.3063973063973064
0.3067172519719729,0.32407407407407407
0.2843857011775388,0.2996632996632997
0.28731461529378155,0.30134680134680136
0.29810982936653535,0.31397306397306396
0.28199399688195803,0.29797979797979796
0.3046363434454605,0.31902356902356904
0.3096451396943207,0.3274410774410774
0.2795180655161542,0.29797979797979796
0.2966114249232124,0.3164983164983165
0.2972108313855228,0.3148148148148148
0.29336105791597394,0.3063973063973064
0.2879338884801401,0.30808080808080807
0.30129369026921643,0.3164983164983165
0.2709526631342303,0.28619528619528617
0.2770251353550112,0.29208754208754206
0.2901058193039807,0.3063973063973064
0.29275626475646827,0.3114478114478115
0.29971224069654057,0.31565656565656564
0.2902896969927999,0.3063973063973064
0.27652774410965447,0.29545454545454547
0.30312304127269274,0.31734006734006737
0.31121343401985796,0.3265993265993266
0.2943460873729245,0.30723905723905726
0.2954162608429404,0.30976430976430974
0.28765596395834275,0.3047138047138047
0.28611040901879375,0.3005050505050505
0.29664380137638263,0.31313131313131315
0.2749792598681872,0.2937710437710438
0.25730278969843584,0.2786195286195286
0.2778287098972785,0.2946127946127946
0.3009155438709605,0.3148148148148148
0.2980830320540548,0.3164983164983165
0.26854672654681894,0.28535353535353536
0.3121068931797634,0.3265993265993266
0.27797767570730386,0.2937710437710438
0.3058731718294599,0.31565656565656564
0.28273313542988504,0.2988215488215488
0.2802910466667492,0.29713804713804715
0.2926238561798527,0.30892255892255893
0.2842638861504393,0.3005050505050505
0.2714256861157999,0.2887205387205387
0.30566104077092543,0.32407407407407407
0.2936528814081699,0.30976430976430974
0.2845583373182696,0.29713804713804715
0.2719074878733374,0.2878787878787879
0.2830676909631468,0.3005050505050505
0.29017319869287334,0.3055555555555556
0.29464907065264584,0.31313131313131315
0.2806408842916365,0.29797979797979796
0.2963564575370912,0.30976430976430974
0.30524089947963234,0.3265993265993266
0.2944894120155048,0.3114478114478115
