index,macro_f1,accuracy
290,0.17418377545874308,0.18518518518518517
291,0.15887230070864833,0.16161616161616163
292,0.16738470733016955,0.1675084175084175
293,0.17314157950442613,0.1776094276094276
294,0.1653648500953153,0.16666666666666666
295,0.15026409783308023,0.15235690235690236
296,0.16685246275695229,0.17003367003367004
297,0.16620877218775995,0.18771043771043772
298,0.1445053345808936,0.14983164983164984
299,0.1527440749911773,0.15656565656565657
300,0.15175877412810387,0.15404040404040403
301,0.1484198366075642,0.15404040404040403
302,0.17111522027386625,0.17255892255892255
303,0.17129011321333465,0.18013468013468015
304,0.1698450257129501,0.17676767676767677
305,0.15884634000000405,0.16077441077441076
306,0.16169719684205772,0.16245791245791247
307,0.1550550707394199,0.16161616161616163
308,0.14946850145482438,0.15572390572390574
309,0.15659379104841117,0.16077441077441076
310,0.1724559398305253,0.1776094276094276
311,0.1439742085773972,0.1473063973063973
312,0.1597457312212439,0.16161616161616163
313,0.13519141836867585,0.13636363636363635
314,0.13718986397796376,0.1414141414141414
315,0.15324736610677045,0.15824915824915825
316,0.1526968212246889,0.1590909090909091
317,0.17416929993480276,0.18434343434343434
318,0.18634830131649663,0.19023569023569023
319,0.14028636680416576,0.14057239057239057
320,0.17958817213047787,0.18265993265993266
321,0.14893001239854464,0.15067340067340068
322,0.17456933349491877,0.18097643097643099
323,0.16288475438461744,0.1632996632996633
324,0.15847447037769383,0.1632996632996633
325,0.1550883725791812,0.16161616161616163
326,0.15314852639752688,0.1574074074074074
327,0.1559330293752527,0.1574074074074074
328,0.15614024998082968,0.1590909090909091
329,0.17580286404593695,0.18097643097643099
330,0.17310757563232448,0.17592592592592593
331,0.17266013463575192,0.17929292929292928
332,0.14845990514271162,0.15235690235690236
333,0.14392059460737422,0.1473063973063973
334,0.15122380394449447,0.15656565656565657
335,0.15780110966358193,0.16245791245791247
336,0.1522578010029327,0.15656565656565657
337,0.15015543038456172,0.1531986531986532
338,0.20152945566286132,0.20707070707070707
339,0.15813036774192576,0.16245791245791247
340,0.15808659094570962,0.1590909090909091
341,0.15747480203059835,0.16414141414141414
342,0.14817528440636274,0.15488215488215487
343,0.1623358229680738,0.16582491582491582
344,0.18683459911823952,0.20202020202020202
345,0.1639681202624068,0.16835016835016836
346,0.16668699614392798,0.17424242424242425
347,0.16824641927263073,0.17592592592592593
348,0.16442683756070345,0.16582491582491582
349,0.1492863199400467,0.1531986531986532
350,0.14632346632943774,0.14898989898989898
351,0.16868561142188,0.1750841750841751
352,0.16115864876732242,0.16414141414141414
353,0.1640405103540685,0.17087542087542087
354,0.18057633905900683,0.18518518518518517
355,0.16574925068911361,0.17087542087542087
356,0.1834647941650774,0.18518518518518517
357,0.15449928520052367,0.15824915824915825
358,0.14770439020935866,0.15151515151515152
359,0.14951328351437593,0.15572390572390574
360,0.15614125882244834,0.1574074074074074
361,0.17584958404384024,0.18097643097643099
362,0.1550096993962499,0.1574074074074074
363,0.1656109427740735,0.17003367003367004
364,0.16890146034727396,0.17676767676767677
365,0.18529087340673786,0.19528619528619529
366,0.19144445226257925,0.19444444444444445
367,0.15631335181048003,0.15824915824915825
368,0.1749582853191637,0.18265993265993266
369,0.17157598964717322,0.1734006734006734
370,0.1797137056816156,0.18181818181818182
371,0.154412130238078,0.16498316498316498
372,0.16885902240536355,0.17255892255892255
373,0.14627555767234865,0.14983164983164984
374,0.16339715791449813,0.16498316498316498
375,0.16524676086961207,0.1717171717171717
376,0.1443606384045533,0.15488215488215487
377,0.1749703944920861,0.18265993265993266
378,0.15052381835912174,0.1590909090909091
379,0.16249091305849792,0.16666666666666666
380,0.16368679827876434,0.16835016835016836
381,0.15750422547458529,0.16161616161616163
382,0.16821083300881,0.17003367003367004
383,0.16545108885232265,0.1691919191919192
