window_index,stage_name,feature,value,plotted_x
71,post_GO,u_z,0.5664594371487666,5.1458274431303
77,post_GO,u_z,0.5674043834135281,5.05817134911662
83,post_GO,u_z,0.5661956881072345,4.83355747770203
89,post_GO,u_z,0.5711198583956848,5.087901654373155
95,post_GO,u_z,0.5700885757001902,4.904134712553994
101,post_GO,u_z,0.5656875972064758,4.979372026702247
107,post_GO,u_z,0.5717673029414331,5.08365024592748
113,post_GO,u_z,0.5604765501730877,4.793619991599339
119,post_GO,u_z,0.5605734658234457,5.000908029435308
125,post_GO,u_z,0.5694833929780133,5.212485006892333
131,post_GO,u_z,0.569739839660045,4.915286507665486
137,post_GO,u_z,0.5661090811066825,5.0810286671750315
143,post_GO,u_z,0.5714471204971049,4.837735096003253
149,post_GO,u_z,0.5563542554213415,4.946504682652768
155,post_GO,u_z,0.5719903509714188,5.1020418161723295
161,post_GO,u_z,0.5714831801776694,5.207409286328273
167,post_GO,u_z,0.5611315321914916,5.099527758951186
173,post_GO,u_z,0.5672728713181453,4.9185502154474445
179,post_GO,u_z,0.5633255351794911,5.179692470313066
185,post_GO,u_z,0.5633471025061016,5.185249371816174
191,post_GO,u_z,0.5685236988206259,5.111667805869044
197,post_GO,u_z,0.5689941490113258,5.061420595655738
203,post_GO,u_z,0.5626016489758858,4.867122942082966
209,post_GO,u_z,0.5639683264462859,4.965714124196905
215,post_GO,u_z,0.5690707557039203,4.926443028729783
221,post_GO,u_z,0.5663511955379478,5.078573038725177
227,post_GO,u_z,0.5613545311594541,5.035798650105302
233,post_GO,u_z,0.5696445128293625,5.035450912202666
239,post_GO,u_z,0.5701897225984359,5.1900415641874105
245,post_GO,u_z,0.5686601943792776,5.195509749561322
251,post_GO,u_z,0.5625574292685251,4.938152252404661
257,post_GO,u_z,0.5650724402034502,5.035220963939722
263,post_GO,u_z,0.5667217463029999,5.080789443666773
269,post_GO,u_z,0.5629858879179188,5.155630281306885
275,post_GO,u_z,0.5663029600840266,5.046130264004591
281,post_GO,u_z,0.5649537368909237,5.026470805247051
287,post_GO,u_z,0.5678184831368094,4.804296242333571
293,post_GO,u_z,0.5666789458214925,4.899963194908681
299,post_GO,u_z,0.5632369625824447,4.848635032646292
305,post_GO,u_z,0.5688380407168099,5.211315815890498
311,post_GO,u_z,0.5681747006412774,4.805105295213692
317,post_GO,u_z,0.5616988248029727,5.200080137932096
323,post_GO,u_z,0.5671164459955484,5.023666328021685
329,post_GO,u_z,0.5733447833657352,5.173705201251305
335,post_GO,u_z,0.5686653588816288,4.991556991498262
341,post_GO,u_z,0.5666795662832509,5.047366787800778
347,post_GO,u_z,0.5584409684062697,4.860330374559165
353,post_GO,u_z,0.5517480071661575,5.032880368033199
359,post_GO,u_z,0.570458122529764,4.830757283060892
365,post_GO,u_z,0.5765328453818518,4.907750783999106
371,post_GO,u_z,0.5628432217059014,5.138270284719451
377,post_GO,u_z,0.5671874937548755,5.137461936340335
383,post_GO,u_z,0.5679987620739725,5.1794453110136125
389,post_GO,u_z,0.5704056794138265,4.9548909318882925
395,post_GO,u_z,0.5603507350815026,5.164451895727785
401,post_GO,u_z,0.5596141261752197,4.791779003250458
407,post_GO,u_z,0.5597078507900407,5.081247728343382
413,post_GO,u_z,0.5630604138092824,4.81907920182207
419,post_GO,u_z,0.5692541323249177,4.859164173269599
425,post_GO,u_z,0.5689422658615683,5.081191105384489
431,post_GO,u_z,0.5591304204718042,5.042078908721025
437,post_GO,u_z,0.5667935035834222,4.797477977103756
443,post_GO,u_z,0.5703951770235426,4.991554511452298
449,post_GO,u_z,0.567766348895067,4.937433330011646
455,post_GO,u_z,0.5680295117800866,4.905777134175167
461,post_GO,u_z,0.5743295430439175,4.991506299597554
467,post_GO,u_z,0.5543517003876988,4.943207596524914
473,post_GO,u_z,0.5658110991292289,4.816660360311979
479,post_GO,u_z,0.5686970711429031,5.045492601084408
485,post_GO,u_z,0.5699958149650752,4.881698354053151
491,post_GO,u_z,0.5743157141322481,4.95362737204419
497,post_GO,u_z,0.5660840094188323,5.0516984842230785
503,post_GO,u_z,0.557104731117216,4.972070105632536
509,post_GO,u_z,0.5734986091988287,4.996240595413443
515,post_GO,u_z,0.5644125422344096,5.195325006999509
521,post_GO,u_z,0.5713541405523846,5.1357382273197825
527,post_GO,u_z,0.5690045299360882,4.875741690235093
533,post_GO,u_z,0.5670351528236293,4.960115231836646
539,post_GO,u_z,0.5662399475365412,5.180247375291624
545,post_GO,u_z,0.5613867963397101,4.8400160385867235
551,post_GO,u_z,0.5695538089055716,4.925107472956207
557,post_GO,u_z,0.5734905200979347,4.914988976998662
563,post_GO,u_z,0.5687100041587975,4.863539885810404
569,post_GO,u_z,0.5668480508547454,5.223129166480495
575,post_GO,u_z,0.5659741378297949,4.841589462889837
581,post_GO,u_z,0.5685749231385412,4.96935213392152
587,post_GO,u_z,0.5691843719247174,4.996132248365545
593,post_GO,u_z,0.5653414834623777,5.038120202188223
599,post_GO,u_z,0.566198913946345,5.037097716132136
605,post_GO,u_z,0.5638262259741907,5.166395559640618
611,post_GO,u_z,0.5681003596925785,5.086916523258198
623,post_GO,u_z,0.570654688616907,5.079533878043448
629,post_GO,u_z,0.5634099787857404,4.952522489307856
635,post_GO,u_z,0.5666363094658218,5.024725914240075
641,post_GO,u_z,0.5564993405726294,5.10120567544459
647,post_GO,u_z,0.5764476281268651,4.829711837902606
653,post_GO,u_z,0.5741993349484679,4.780554204174644
659,post_GO,u_z,0.5591887048418793,4.8040620638912905
665,post_GO,u_z,0.5568103443741158,5.225696059427625
671,post_GO,u_z,0.5744017478066665,4.954941651772728
677,post_GO,u_z,0.5594558451353574,5.0326611083789485
683,post_GO,u_z,0.5671787405232279,5.1012792549504375
689,post_GO,u_z,0.5614790433992181,4.8743763225093995
695,post_GO,u_z,0.5644463950891351,4.9743118614397055
701,post_GO,u_z,0.5656972111924635,5.194630035217769
707,post_GO,u_z,0.562349702301971,4.8168337311889005
713,post_GO,u_z,0.5690639594250873,4.805651618160268
719,post_GO,u_z,0.5646866413584545,5.084925728793192
725,post_GO,u_z,0.5627837664015074,5.13647439873501
731,post_GO,u_z,0.5653292391875192,4.968615145368419
737,post_GO,u_z,0.5697551078615263,5.01855497852907
743,post_GO,u_z,0.5643123274018614,5.15190353766409
749,post_GO,u_z,0.5664044740353277,5.209369467718709
761,post_GO,u_z,0.5684716844184514,4.997474587356127
767,post_GO,u_z,0.5707487866271427,4.833174136395594
773,post_GO,u_z,0.5584112888581881,4.9645214763682
779,post_GO,u_z,0.5708928605302919,4.876570817554972
785,post_GO,u_z,0.5589911449934232,5.054731272322919
791,post_GO,u_z,0.5727674547170812,5.0006342833729445
797,post_GO,u_z,0.5664169966804212,5.042036542412274
803,post_GO,u_z,0.5667914155789647,4.861372190197226
809,post_GO,u_z,0.5721089339323211,4.860504079481327
815,post_GO,u_z,0.5693820139850067,5.228885104763367
821,post_GO,u_z,0.5685333552715819,4.777660265688715
827,post_GO,u_z,0.5724583165312723,4.812357231059506
833,post_GO,u_z,0.569688569989218,5.186742385039724
839,post_GO,u_z,0.565841558517691,4.953101533772288
845,post_GO,u_z,0.5603921082300105,5.2176934208327586
851,post_GO,u_z,0.5709026099045077,4.849998513374464
857,post_GO,u_z,0.5702480708343232,4.857829663690966
863,post_GO,u_z,0.5685205458695303,4.85016849779983
869,post_GO,u_z,0.5722265122733212,5.007616376411431
875,post_GO,u_z,0.5674113951052536,4.827871583960203
881,post_GO,u_z,0.5654119868280291,4.9608275965509385
887,post_GO,u_z,0.5675938322050487,5.088998387835328
893,post_GO,u_z,0.5685988455016456,4.857575283452405
899,post_GO,u_z,0.5674273041239632,4.793868279765652
905,post_GO,u_z,0.5698309948835882,4.9939983615087735
911,post_GO,u_z,0.5705078979158561,5.212968170405729
917,post_GO,u_z,0.5735949823303421,4.916623440349304
923,post_GO,u_z,0.5634350997284236,5.159469482230452
929,post_GO,u_z,0.5712445264327461,5.098610024124208
935,post_GO,u_z,0.5741991536403116,4.9438206667135995
941,post_GO,u_z,0.5591195094056555,5.020485435730784
947,post_GO,u_z,0.5664194374151963,4.929146479352234
953,post_GO,u_z,0.5702672152485029,5.18853052138804
959,post_GO,u_z,0.5674027199853098,5.045976104620205
965,post_GO,u_z,0.5747191706328784,5.159777715377987
971,post_GO,u_z,0.5719457396296778,4.901902009852499
977,post_GO,u_z,0.5719177033598587,5.052498050926093
983,post_GO,u_z,0.5584444008920303,4.92149976333207
989,post_GO,u_z,0.5724373840810508,4.934652347069781
995,post_GO,u_z,0.5646502892124474,4.780007838167327
1001,post_GO,u_z,0.5643509104994002,4.949667912167442
1007,post_GO,u_z,0.5667568309938497,5.131475170336963
1013,post_GO,u_z,0.566823362548486,5.176348456366543
1019,post_GO,u_z,0.570001022905563,4.8837020056304405
1025,post_GO,u_z,0.5658358687612469,5.082053071871673
1031,post_GO,u_z,0.5604255540979204,4.824017320215665
1037,post_GO,u_z,0.5592254599270339,5.104463898167625
1043,post_GO,u_z,0.5706190585697244,4.794927741864294
1049,post_GO,u_z,0.5690402757600735,4.809310923726473
1055,post_GO,u_z,0.5589426191213533,4.994359777107409
1061,post_GO,u_z,0.5694538731893496,4.866211890449551
1067,post_GO,u_z,0.5664125952412163,5.130125641006548
1073,post_GO,u_z,0.5610539830656694,5.168359204355403
1079,post_GO,u_z,0.565460824710545,4.958446744598961
1085,post_GO,u_z,0.5692459901907083,5.175001909190011
1091,post_GO,u_z,0.5644890969506415,4.790051829936869
1097,post_GO,u_z,0.5649924458281798,4.7832968768339255
1103,post_GO,u_z,0.5688955191830056,4.77948750119703
1109,post_GO,u_z,0.5746683380791806,5.120961414249591
1115,post_GO,u_z,0.5584719956481826,5.2222956261046
1121,post_GO,u_z,0.5706837885731023,5.178672066207185
1133,post_GO,u_z,0.5643186694994778,5.096489336564262
1139,post_GO,u_z,0.5611018094053013,5.197371630301912
1145,post_GO,u_z,0.5735314636740523,5.19693835240451
1151,post_GO,u_z,0.5685739998203084,4.9604028568810286
1157,post_GO,u_z,0.5730928646611508,4.807430231360692
1163,post_GO,u_z,0.5659178816457818,4.977705814447741
1169,post_GO,u_z,0.5706517833874208,5.120746888712746
1175,post_GO,u_z,0.5605239162924182,4.838163602218739
1181,post_GO,u_z,0.563829471135668,4.924133393365633
1187,post_GO,u_z,0.5714212324237342,4.8222471409296075
0,pre_TC,v_x,0.7087227250999244,0.16237530980853218
6,pre_TC,v_x,0.7064348114566782,-0.13568921193864053
12,pre_TC,v_x,0.705626591635571,-0.19705003826198314
18,pre_TC,v_x,0.7064869948151816,0.2270166916321771
24,pre_TC,v_x,0.7071727980866398,0.18812596460748945
30,pre_TC,v_x,0.7046502264257782,-0.0036863952824721657
36,pre_TC,v_x,0.7090196162274915,0.042584069366004035
42,pre_TC,v_x,0.7074074270857409,0.05657560099585243
48,pre_TC,v_x,0.7066180473001777,0.01289581695122402
54,pre_TC,v_x,0.7041428407376317,0.14601124813764335
60,pre_TC,v_x,0.7074794423940356,0.07879519867012377
66,pre_TC,v_x,0.7070207434737332,0.05269562559069932
72,pre_TC,v_x,0.7068416829971271,0.049914678827846976
78,pre_TC,v_x,0.7071460629064008,-0.20191592902620592
84,pre_TC,v_x,0.7079949415576459,-0.13493606133928807
90,pre_TC,v_x,0.706645465475078,-0.17863198849440093
96,pre_TC,v_x,0.7076144132511798,-0.1853198347108105
102,pre_TC,v_x,0.7063440374761079,0.13576001603111917
108,pre_TC,v_x,0.7102971938449015,-0.06279394445530859
114,pre_TC,v_x,0.7093312059566115,0.05435757527646265
120,pre_TC,v_x,0.7047590007501321,-0.17252211409210183
126,pre_TC,v_x,0.7064995827533296,-0.14570006086004506
132,pre_TC,v_x,0.7037429027672285,0.04547146829495066
138,pre_TC,v_x,0.7062236743586005,0.19394766971902114
144,pre_TC,v_x,0.7042459980934439,0.1318516882098784
150,pre_TC,v_x,0.7075727053033152,-0.022796240405557555
156,pre_TC,v_x,0.7033534047102629,0.1255103376428092
162,pre_TC,v_x,0.7076199301161485,0.006527089017774407
168,pre_TC,v_x,0.7066455253574065,0.21042251331910802
174,pre_TC,v_x,0.7081595004821013,0.13057024697444122
180,pre_TC,v_x,0.707994141642748,-0.06937238826415507
186,pre_TC,v_x,0.705689778175954,0.20175857190225996
192,pre_TC,v_x,0.7081623949245243,-0.06269299119092844
198,pre_TC,v_x,0.7082278281187822,0.14873684732765105
204,pre_TC,v_x,0.709235992458022,0.1823549466766218
210,pre_TC,v_x,0.7077114366141922,0.08517553284392979
216,pre_TC,v_x,0.698172184951567,-0.10186271096016372
222,pre_TC,v_x,0.7071382543603646,-0.16086152798471592
228,pre_TC,v_x,0.7071863119278314,0.08290419187004208
234,pre_TC,v_x,0.7042279041007891,-0.05324719079990403
240,pre_TC,v_x,0.7069679475956956,-0.03002471156177866
246,pre_TC,v_x,0.7063451305161901,0.15732963246901463
252,pre_TC,v_x,0.7042266450013883,-0.041123729336180054
258,pre_TC,v_x,0.7059889915099887,0.021239534154256084
264,pre_TC,v_x,0.7073211048732523,0.06295314191569099
270,pre_TC,v_x,0.70616564956021,-0.20512113531666235
276,pre_TC,v_x,0.7072375071700768,0.07318214176640406
282,pre_TC,v_x,0.7084739596165676,0.229839680832544
288,pre_TC,v_x,0.708522890757707,0.20572753016641762
294,pre_TC,v_x,0.7067267771831635,-0.08330176892258515
300,pre_TC,v_x,0.7068373709751259,-0.2236230610754372
306,pre_TC,v_x,0.7048370460126614,-0.18483261531411127
312,pre_TC,v_x,0.704868221826617,0.11565433349530177
318,pre_TC,v_x,0.7070756165199301,-0.09894435309846522
324,pre_TC,v_x,0.7086004516950533,0.2130031055925922
330,pre_TC,v_x,0.7055971000242796,0.18120625243853647
336,pre_TC,v_x,0.7061984384587635,-0.06444909080592709
342,pre_TC,v_x,0.706524260052675,0.21440452885174657
348,pre_TC,v_x,0.7074461920328106,-0.21506402077384626
354,pre_TC,v_x,0.7101610500655015,0.09126756801721156
360,pre_TC,v_x,0.709096889613836,0.05532927369564669
366,pre_TC,v_x,0.7118016848076786,-0.055347251364157746
372,pre_TC,v_x,0.705822136296766,0.03038089220943027
378,pre_TC,v_x,0.7074324766799671,-0.17970360562896565
384,pre_TC,v_x,0.7050337168157298,0.18997586212260228
390,pre_TC,v_x,0.7084111413449831,0.20793022680158627
396,pre_TC,v_x,0.709225593003731,0.02279470152799043
402,pre_TC,v_x,0.7054633702523425,-0.043352278885431444
408,pre_TC,v_x,0.7097501127928432,-0.0975368177545714
414,pre_TC,v_x,0.7065218012426673,-0.01061585896326006
420,pre_TC,v_x,0.7080605269925018,0.06219930969628659
426,pre_TC,v_x,0.7078344935674983,0.15091202805687445
432,pre_TC,v_x,0.7065194264655024,-0.08215241882315555
438,pre_TC,v_x,0.7069638205556819,0.12772023803343183
444,pre_TC,v_x,0.7082925740499406,-0.15156153578472611
450,pre_TC,v_x,0.7053836638448169,-0.03245018473118616
456,pre_TC,v_x,0.7082763964364842,-0.04313950748372103
462,pre_TC,v_x,0.7059554030850608,0.13722220260562615
468,pre_TC,v_x,0.7069957471483534,0.06249683503895706
474,pre_TC,v_x,0.7058263465120431,0.07990263725613836
480,pre_TC,v_x,0.7062843981604211,0.013086478722435207
486,pre_TC,v_x,0.707714175220668,0.21757203115581483
492,pre_TC,v_x,0.7035105400057142,-0.06410053474687166
498,pre_TC,v_x,0.7072481283516924,0.08079613051061615
504,pre_TC,v_x,0.7008393208339969,-0.03690345832457176
510,pre_TC,v_x,0.7033160726453822,0.12744601894286803
516,pre_TC,v_x,0.7080198832829887,0.15146445013148493
522,pre_TC,v_x,0.7088170771665747,0.12357627670081059
528,pre_TC,v_x,0.7070767583825919,-0.2278289351222815
534,pre_TC,v_x,0.7062546486811434,0.03886246667060403
540,pre_TC,v_x,0.7040686538950094,-0.1878872887863507
546,pre_TC,v_x,0.7044211292217343,-0.04736722787619868
552,pre_TC,v_x,0.7051164180564278,0.16874879490682745
558,pre_TC,v_x,0.6949446739749849,0.11137249425212811
564,pre_TC,v_x,0.7067129429902257,-0.09429946684793103
570,pre_TC,v_x,0.7083205124000249,0.21079015618228228
576,pre_TC,v_x,0.7058733466407958,-0.08338250274508363
582,pre_TC,v_x,0.7099047989779574,-0.21211441910881923
588,pre_TC,v_x,0.7022573418634797,0.09651518616467117
594,pre_TC,v_x,0.70686214416138,-0.20851931450720257
600,pre_TC,v_x,0.7017323010146146,-0.06705312576879752
606,pre_TC,v_x,0.7057521634236503,-0.025036275793276386
612,pre_TC,v_x,0.6998203467462646,-0.16255606738005873
618,pre_TC,v_x,0.7118522110006507,-0.17753363214435142
624,pre_TC,v_x,0.7074071830441262,-0.05488602266125664
636,pre_TC,v_x,0.7065450910055686,0.1511475616534689
642,pre_TC,v_x,0.7037637619326905,-0.013950702635172313
648,pre_TC,v_x,0.7057239580509498,0.06903094003293545
654,pre_TC,v_x,0.7044149603897198,0.18283165534044396
660,pre_TC,v_x,0.7086088118287068,0.03217776573091122
666,pre_TC,v_x,0.7064692349836327,0.0370883748999514
672,pre_TC,v_x,0.7063365137254634,-0.1631841041934891
678,pre_TC,v_x,0.7056093277768676,-0.038533477466690114
684,pre_TC,v_x,0.7067871738054585,-0.1664313874192308
690,pre_TC,v_x,0.7049873722527061,-0.056488389559461505
696,pre_TC,v_x,0.7076448813464702,0.1287053673385171
702,pre_TC,v_x,0.7057436113160049,0.11300912908162106
708,pre_TC,v_x,0.7057248034764168,-0.007313228130992611
714,pre_TC,v_x,0.6916852197045401,0.16938971009488527
720,pre_TC,v_x,0.7058878046372782,-0.16123319946565368
726,pre_TC,v_x,0.7060589927508261,-0.07138464119110349
732,pre_TC,v_x,0.7064981064261793,0.16035708492375003
738,pre_TC,v_x,0.7045445271198743,-0.2204963379943244
744,pre_TC,v_x,0.707825982695139,0.028236233308970654
750,pre_TC,v_x,0.7033550019471977,0.2177039679184101
756,pre_TC,v_x,0.7068590388807711,-0.1275378999561962
762,pre_TC,v_x,0.7086902948593682,0.008453892406135699
768,pre_TC,v_x,0.7111739042943441,0.08530307489991193
774,pre_TC,v_x,0.7022031599490496,-0.047467839758832675
780,pre_TC,v_x,0.7073332781699483,0.06569713845889388
786,pre_TC,v_x,0.7084635228492281,0.03880137694225652
792,pre_TC,v_x,0.7066758235806498,0.21402806915030745
798,pre_TC,v_x,0.7066989230435672,-0.08813342876893215
804,pre_TC,v_x,0.7061108419429047,-0.12633070915727979
810,pre_TC,v_x,0.7068912474364373,-0.21017255145561747
816,pre_TC,v_x,0.7097548105033263,0.18488688647949317
822,pre_TC,v_x,0.7030292245361428,0.21645275353041968
828,pre_TC,v_x,0.7095368044195051,-0.03053173038749188
834,pre_TC,v_x,0.7073771852569275,-0.03962523498039183
840,pre_TC,v_x,0.7061594336846617,0.023323149307700325
846,pre_TC,v_x,0.7071114463755892,0.16153685574417517
852,pre_TC,v_x,0.7082857552670063,0.2041843023560231
858,pre_TC,v_x,0.7080824127562955,-0.0924814743813887
864,pre_TC,v_x,0.7069141867557699,-0.11535906990217104
870,pre_TC,v_x,0.7078036643792849,-0.15684252787591885
876,pre_TC,v_x,0.7074743608930933,-0.02147538310436356
882,pre_TC,v_x,0.7079163428382602,0.14586111011896521
888,pre_TC,v_x,0.7082884050085925,0.15151437088732175
894,pre_TC,v_x,0.706681655383694,0.06096135234487318
900,pre_TC,v_x,0.7067197319922012,-0.18997076070233038
906,pre_TC,v_x,0.7058025241129479,0.2018915438343485
912,pre_TC,v_x,0.7078584983892895,-0.059971906078602116
918,pre_TC,v_x,0.7073841659753786,0.06660014803648376
924,pre_TC,v_x,0.7088707399044594,-0.05456055366396001
930,pre_TC,v_x,0.7063722473639757,0.00543649638315849
936,pre_TC,v_x,0.7025594348611217,0.02853018910844682
942,pre_TC,v_x,0.711804773669837,-0.10281172251010834
948,pre_TC,v_x,0.7039093024673009,0.051523507715926425
954,pre_TC,v_x,0.7048893819046502,0.04603721927057744
960,pre_TC,v_x,0.7085988000887311,0.014987519523036674
966,pre_TC,v_x,0.7086666912590598,-0.03806755570708001
972,pre_TC,v_x,0.7085460824652434,0.015676956410335147
978,pre_TC,v_x,0.707832196804382,0.1869237926602785
984,pre_TC,v_x,0.7055202442372559,-0.06707403132389006
990,pre_TC,v_x,0.7078056689669902,-0.17974892246475196
996,pre_TC,v_x,0.7047869196318295,-0.12410109521772453
1002,pre_TC,v_x,0.7072777580431178,0.15076373733144047
1008,pre_TC,v_x,0.7080209464103298,0.15303177413037075
1014,pre_TC,v_x,0.7072296866341204,0.03087161022937554
1020,pre_TC,v_x,0.7076433376092396,0.16942496014826844
1026,pre_TC,v_x,0.7052275376818073,0.19598255987255778
1032,pre_TC,v_x,0.7050739711088412,-0.21449367400436814
1038,pre_TC,v_x,0.7069162651934469,0.1627959005068845
1044,pre_TC,v_x,0.7050018015575072,-0.0014390182626566883
1050,pre_TC,v_x,0.7075745071569683,0.16142469490024644
1056,pre_TC,v_x,0.705358428503726,0.19857025629683175
1062,pre_TC,v_x,0.7100830352815545,-0.14440991824016616
1068,pre_TC,v_x,0.7081704235131354,0.0488781454293927
1074,pre_TC,v_x,0.707896399001672,0.12425632248884957
1080,pre_TC,v_x,0.7073829217900404,0.22085328070980123
1086,pre_TC,v_x,0.7062766097443975,-0.18751943192865161
1092,pre_TC,v_x,0.7067758909668201,-0.1830369216205326
1098,pre_TC,v_x,0.704972884865825,-0.10190756536995713
1104,pre_TC,v_x,0.7144927034445231,-0.11059690636357046
1110,pre_TC,v_x,0.7071326015376804,0.158560594899432
1116,pre_TC,v_x,0.7081213903440522,0.2041718472201858
1122,pre_TC,v_x,0.7085847889420157,0.19987543328029375
1128,pre_TC,v_x,0.7056333346953774,-0.12452528631254223
1134,pre_TC,v_x,0.7067535287328419,0.13994951014728998
1140,pre_TC,v_x,0.7051514980233957,0.1667172008056971
1146,pre_TC,v_x,0.7069676407648826,-0.029191021575765225
1152,pre_TC,v_x,0.7045641458458881,-0.08295321393834698
1158,pre_TC,v_x,0.7045728128475504,0.05372571344663632
1164,pre_TC,v_x,0.7066109265419688,0.10195521778915398
1170,pre_TC,v_x,0.7073386130304741,0.05878996720786442
1176,pre_TC,v_x,0.705408691041541,-0.035702023638437275
1182,pre_TC,v_x,0.7086879110626136,0.05152054387916241
1,post_TC,v_x,0.7065614041243886,1.1116127375107072
7,post_TC,v_x,0.7068276134185709,0.7808278228611361
13,post_TC,v_x,0.7068264504580504,0.7850765382093943
19,post_TC,v_x,0.7096680429888355,1.221504796680501
25,post_TC,v_x,0.706590427114631,1.206718513122166
31,post_TC,v_x,0.7082779355141049,1.0345697609440365
37,post_TC,v_x,0.7066544656464686,0.9802601129758339
43,post_TC,v_x,0.7079877580052338,1.1629563247172228
49,post_TC,v_x,0.7080937141590089,1.0505510919916523
55,post_TC,v_x,0.7039282660338706,0.8493196401739029
61,post_TC,v_x,0.7079341400171218,0.7736423635511985
67,post_TC,v_x,0.710810564336794,1.0591128879469334
73,post_TC,v_x,0.705924803077376,1.1480418815533115
79,post_TC,v_x,0.7067331296805676,0.8354330311676804
85,post_TC,v_x,0.6983157830757153,1.060790922830774
91,post_TC,v_x,0.70669474873575,0.9267482894677974
97,post_TC,v_x,0.7069930183859572,1.1259234925826713
103,post_TC,v_x,0.7077419229561646,1.0890023401130604
109,post_TC,v_x,0.7083224463434055,0.8089120162901646
115,post_TC,v_x,0.7073414746749012,1.08957445429452
121,post_TC,v_x,0.7058455773781631,0.834993358994236
127,post_TC,v_x,0.7081055482370127,0.866519220841293
133,post_TC,v_x,0.7064334276258017,1.0973128646818207
139,post_TC,v_x,0.708721687872746,1.028772148774557
145,post_TC,v_x,0.7072031249100641,1.0782466721389814
151,post_TC,v_x,0.703334814065074,1.068939592775548
157,post_TC,v_x,0.7078283502314267,0.871892638649774
163,post_TC,v_x,0.7064909669312418,1.0955373461095137
169,post_TC,v_x,0.7074839210687169,1.2160208106512858
175,post_TC,v_x,0.7066877041503155,1.0146789748974911
181,post_TC,v_x,0.7061907330209279,1.1478713811175483
187,post_TC,v_x,0.7057219380112416,0.8028750158196503
193,post_TC,v_x,0.7040448126037474,0.8528209733670067
199,post_TC,v_x,0.707114742073685,1.1154791093431022
205,post_TC,v_x,0.7073758821546168,1.1108318798147232
211,post_TC,v_x,0.7058057137247132,1.151746786516796
217,post_TC,v_x,0.7081081420588389,1.213394898271511
223,post_TC,v_x,0.7066252062361096,1.077911511066769
229,post_TC,v_x,0.7076105345521276,1.1082157861940396
235,post_TC,v_x,0.7047829742114896,1.0026103442639658
241,post_TC,v_x,0.7053700141348884,0.9306473898303027
247,post_TC,v_x,0.7072425278399169,0.772242293227888
253,post_TC,v_x,0.7072853199294201,0.9535012898755573
259,post_TC,v_x,0.7052909605013975,0.9397402831449185
265,post_TC,v_x,0.7067224155845695,1.194506815623136
271,post_TC,v_x,0.7050237187051872,0.9117039220039799
277,post_TC,v_x,0.7069452891340805,0.9886606708200518
283,post_TC,v_x,0.7101903511800949,0.9368222574621783
289,post_TC,v_x,0.7060254635947224,1.004214872563648
295,post_TC,v_x,0.704597442631951,1.0081289743632567
301,post_TC,v_x,0.7076607887124886,1.179831980140382
307,post_TC,v_x,0.705199098996563,0.8895319616993617
313,post_TC,v_x,0.7061487295246156,1.0943025982752517
319,post_TC,v_x,0.7040693277043459,1.0242320200259556
325,post_TC,v_x,0.705277747883978,1.0518085922342286
331,post_TC,v_x,0.7076730353787564,1.0971772734392347
337,post_TC,v_x,0.7094504414754048,0.7806548497412439
343,post_TC,v_x,0.7064596628100366,0.7945494623814887
349,post_TC,v_x,0.7066955252893687,1.032384180178473
355,post_TC,v_x,0.7033632152943806,1.1512176809080548
361,post_TC,v_x,0.7090982015010854,1.0024120124272717
367,post_TC,v_x,0.7093736037541036,0.7925075331453016
373,post_TC,v_x,0.704894919821354,0.9768922798925153
379,post_TC,v_x,0.7074685852214136,1.1659213320532602
385,post_TC,v_x,0.7068275063143724,1.1190103913110765
391,post_TC,v_x,0.7036044125401008,1.0756504921895764
397,post_TC,v_x,0.7081184416811487,0.9949796130866513
403,post_TC,v_x,0.70647713841276,0.936141092049023
409,post_TC,v_x,0.7073865956883418,0.9555648534280089
415,post_TC,v_x,0.7068088586525608,0.8727041236219745
421,post_TC,v_x,0.706675840019919,1.1990515836282138
427,post_TC,v_x,0.7074070098299206,1.1901630739489804
433,post_TC,v_x,0.7080789264443753,0.9322668551773902
439,post_TC,v_x,0.7083241839928036,1.028640861789497
445,post_TC,v_x,0.706537310580634,0.8494227074801597
451,post_TC,v_x,0.7052473395741757,0.8571893646835378
457,post_TC,v_x,0.6984696904835607,0.904156338432091
463,post_TC,v_x,0.7059620914696676,0.9726848405333655
469,post_TC,v_x,0.7052032597981583,0.995893448546669
475,post_TC,v_x,0.7081423968707083,0.905481199117442
481,post_TC,v_x,0.7056002517999713,0.8196537601960547
493,post_TC,v_x,0.7099918284664526,0.8985986670471267
499,post_TC,v_x,0.7090587539644785,0.9344069865856952
505,post_TC,v_x,0.7052246721511677,0.8810309467361607
511,post_TC,v_x,0.7056232231904358,0.7767079216110335
517,post_TC,v_x,0.70883600236687,1.182567234523245
523,post_TC,v_x,0.7108529862181462,1.120646209324269
529,post_TC,v_x,0.7087698494753154,0.9911154204972564
535,post_TC,v_x,0.7074974731978821,0.7707637250434618
541,post_TC,v_x,0.707398713677376,0.9678026345069923
547,post_TC,v_x,0.7104017852703015,0.9896872283223926
553,post_TC,v_x,0.7064448575377298,1.0919525041304996
559,post_TC,v_x,0.7008687753467118,1.108095870781731
565,post_TC,v_x,0.707661019421044,0.9961664592921035
571,post_TC,v_x,0.7028522618119015,0.9560762504845997
577,post_TC,v_x,0.7020524870327802,0.8152048223170438
583,post_TC,v_x,0.7074084694294074,0.8818874166839967
