recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyM_session-o080506002-22_lfp-1,0,1,11,3,0.8566789412535789,0.431192824942182,0.9590756282321912,74.21532352245995
monkeyM_session-o080506002-22_lfp-1,0,1,11,4,0.8566789412535789,-0.431192824942182,0.9590756282321912,-74.21532352245995
monkeyM_session-o080506002-22_lfp-1,0,1,11,5,0.9272254680478852,0.31007143617544,0.9776969694790506,51.36204867307917
monkeyM_session-o080506002-22_lfp-1,0,1,11,6,0.9272254680478852,-0.31007143617544,0.9776969694790506,-51.36204867307917
monkeyM_session-o080506002-22_lfp-1,0,1,11,7,0.9716222435471676,0.1902430596166619,0.9900718185505232,30.773131109098063
monkeyM_session-o080506002-22_lfp-1,0,1,11,8,0.9716222435471676,-0.1902430596166619,0.9900718185505232,-30.773131109098063
monkeyM_session-o080506002-22_lfp-1,0,1,11,9,0.9561702429467576,0.0486280788598185,0.9574059867947652,8.087196812741915
monkeyM_session-o080506002-22_lfp-1,0,1,11,10,0.9561702429467576,-0.0486280788598185,0.9574059867947652,-8.087196812741915
monkeyM_session-o080506002-22_lfp-1,0,2,11,0,-0.3149272727181701,0.0,0.3149272727181701,500.0
monkeyM_session-o080506002-22_lfp-1,0,2,11,1,0.6306505075739421,0.6578766602923104,0.9113296674972426,128.36239095275343
monkeyM_session-o080506002-22_lfp-1,0,2,11,2,0.6306505075739421,-0.6578766602923104,0.9113296674972426,-128.36239095275343
monkeyM_session-o080506002-22_lfp-1,0,2,11,3,0.855478002818226,0.4306971724259334,0.9577800726897354,74.2314751045329
monkeyM_session-o080506002-22_lfp-1,0,2,11,4,0.855478002818226,-0.4306971724259334,0.9577800726897354,-74.2314751045329
monkeyM_session-o080506002-22_lfp-1,0,2,11,5,0.9257402946255268,0.3100513083639056,0.976282186107852,51.43572233607218
monkeyM_session-o080506002-22_lfp-1,0,2,11,6,0.9257402946255268,-0.3100513083639056,0.976282186107852,-51.43572233607218
monkeyM_session-o080506002-22_lfp-1,0,2,11,7,0.9717450576408508,0.1915565518999406,0.9904455409689192,30.9764713533728
monkeyM_session-o080506002-22_lfp-1,0,2,11,8,0.9717450576408508,-0.1915565518999406,0.9904455409689192,-30.9764713533728
monkeyM_session-o080506002-22_lfp-1,0,2,11,9,0.9548511502783972,0.0488318438851753,0.9560989845017116,8.13222512661476
monkeyM_session-o080506002-22_lfp-1,0,2,11,10,0.9548511502783972,-0.0488318438851753,0.9560989845017116,-8.13222512661476
