mouse_ID,group,date,phase,label,channel,window_start_s,window_end_s,source_interval_start_s,source_interval_end_s,dat_file,session,session_channel,torus_R1,torus_R2,torus_r,torus_mse,torus_mean_error,torus_frac_inside,torus_n_x,torus_n_y,torus_n_z,torus_u_x,torus_u_y,torus_u_z,torus_v_x,torus_v_y,torus_v_z,torus_tau_ms,torus_analysis_fs,torus_fit_failed
ekez003,control,250830,sleep,2,12,2665.0,2667.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch12,2.6659208378278407,0.40102455137938897,0.3715738546287256,1.1940912798769499,0.6204548019870961,0.2982456140350877,0.43964128726148827,-0.8129367375833733,0.3819023425191483,0.5752917991773789,0.5814028323884725,0.575334765408728,-0.6897498708463509,-0.033235631132695544,0.7232845280307424,2.0,400.0,0
ekez003,control,250830,mobile,0,19,260.0,262.0,258.0,270.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,4.078139887194007,0.2096170901405188,0.06295294887700627,7.3140923294212445,1.7035666523280983,0.03383458646616541,0.5366834711233478,-0.8029951940128481,0.2591709285679486,-0.5796717505034089,-0.5740717605992439,-0.5782925516974934,0.6131488510058072,0.1601259881272514,-0.7735684549117356,2.0,400.0,0
ekez003,control,250830,mobile,0,19,262.0,264.0,258.0,270.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,1.702078730629487,0.08514460170641441,0.01767285644942707,0.41184555199958095,0.4837213139736458,0.017543859649122806,0.5012388947250296,-0.8083478838493174,0.3087608606834518,-0.5768433098247678,-0.578116431116108,-0.5770902771507949,0.6449894311718951,0.11115345585470436,-0.7560645097649483,2.0,400.0,0
ekez003,control,250830,mobile,0,19,264.0,266.0,258.0,270.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.0809724719874128,0.2554715993660829,0.11332759572730897,0.6008595541501659,0.5204607611974247,0.08395989974937343,0.18059816707890505,-0.7244829281177669,0.11290668301213827,0.5691447602955705,0.5783073678190139,0.5693884333685956,0.5476954512850947,0.025910754140839966,-0.5443992108320458,2.0,400.0,1
ekez003,control,250830,mobile,0,19,266.0,268.0,258.0,270.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,1.614046748795363,0.08070248616731672,0.020757712419697826,0.536299909450691,0.5139514804152397,0.010025062656641603,0.7682926258856614,-0.6239473214677322,-0.14288520231891863,-0.576852323070317,-0.5781597212225981,-0.5770378966083479,0.27743078123478426,0.5257576217111326,-0.8041213122620933,2.0,400.0,0
ekez003,control,250830,immobile,1,19,726.0,728.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.3556382150260977,0.18503617128111643,0.06171376584971623,0.9757438726262657,0.6528780881174975,0.040100250626566414,0.527545339038704,-0.8019586715137282,0.28028236555592606,-0.5754739715496586,-0.5800499973599355,-0.5765168762747553,0.6249204936035639,0.14284358489415905,-0.7675090142316657,2.0,400.0,0
ekez003,control,250830,immobile,1,19,728.0,730.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.039168316393523,0.22463772785541036,0.08446048896351567,0.4159022853611185,0.4743457284969213,0.07769423558897243,-0.6159242195815673,0.7708729923526417,-0.16245671852262772,0.5754733797950409,0.581079563936646,0.5754797385837925,0.5380220672783749,0.26096239199372656,-0.8015178632347606,2.0,400.0,0
ekez003,control,250830,immobile,1,19,730.0,732.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.7237660917496833,0.2569437592576818,0.1103127516253499,0.8393619909041304,0.5990974772922368,0.06390977443609022,0.6635391582817237,-0.7426374165754637,0.09058395513648324,-0.574092448065689,-0.5830639981837682,-0.5748514895987509,0.47972246820352665,0.329432908985695,-0.8132283270865196,2.0,400.0,0
ekez003,control,250830,immobile,1,19,732.0,734.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.237318278662042,0.15002990839691166,0.04485000918084668,0.8655259084479691,0.61286640327744,0.045112781954887216,0.4200801922455846,-0.8151703926274363,0.3987854850237781,0.5769478185881362,0.5790992297382679,0.575999389531739,-0.7004740157261359,-0.011887518618757016,0.7135788955620744,2.0,400.0,0
ekez003,control,250830,immobile,1,19,734.0,736.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.1448533670086216,0.1873581301045585,0.061209796823329506,0.5157158855513594,0.4967025974817874,0.047619047619047616,0.42442396698029683,-0.8145698284702215,0.3953989008555406,0.575917657776574,0.5798198346549273,0.5763053104040234,-0.6987010431594084,-0.016880577165340097,0.715214582066473,2.0,400.0,0
ekez003,control,250830,immobile,1,19,736.0,738.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,1.7840462961307515,0.160291362077278,0.04451697323651058,0.4446833960421873,0.46434807721973287,0.047619047619047616,0.5143744275173346,-0.8048707071285415,0.29597650771893175,0.5761211896280474,0.5799781700862069,0.575942442508814,-0.6352191143030966,-0.12573172641949118,0.7620290084987341,2.0,400.0,0
ekez003,control,250830,sleep,2,19,2385.0,2387.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.482801982110701,0.4095452376639106,0.14340636007951948,0.8785124449619567,0.5985338402974169,0.08395989974937343,0.39114656545242754,-0.8056907720996019,0.4448221488274965,0.5707211559343776,0.5915197031083435,0.569545259835902,-0.7219984255536033,0.031093738709531565,0.6911956690468926,2.0,400.0,0
ekez003,control,250830,sleep,2,19,2425.0,2427.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.0268549954603,0.39783810679826553,0.22665529478911145,1.021261920321066,0.5577251501107682,0.18421052631578946,-0.3628796984314246,0.8058700055788224,-0.4678588019624301,0.5716969346514483,0.5890227655037151,0.571152165912459,0.7358538845277585,-0.06021391720688194,-0.6744578154325229,2.0,400.0,0
